"label","text","googleScore","VADER"
"Neutral","RT @wandafay: avoid-an-audit-6-red-flags-you-should-Know http://icio.us/i420ea",0.4,0
"Neutral","fuel-consumption data indicates weak growth http://bit.ly/bQL91T I First we had rail traffic data: Now we have this and with MSM spin, too",-0.3,-0.0772283284276542
"Neutral","RT @SleekMakeUP: Product Review - Foundation http://bit.ly/9vzY4l",0,0
"Neutral","The Hollywood Reporter | Heat Vision | Comics | Movie News:Tim ...: Tim Robbins is joining the cast of ""Green Lant... http://bit.ly/cDRado",0,0.25
"Neutral","Pressure mounting at Sunderland: Lorik Cana: Sunderland's winless run extended to 12 games following 1-1 ... http://bit.ly/dBAMHd telegraph",0,-0.295958174200194
"Neutral","@mobileadsmarket SAMSUNG MOBILE PHONES-THERE IS ONE FOR EVERYONE: South Korea during Samsung Gro... http://bit.ly/cyljCj #mobile #marketing",-0.2,0
"Neutral","Makin' birthday macaroons that I shall drizzle with caramel sauce. Oh yeah. I do shit up BIG.",0.1,-0.339950051825043
"Neutral","one question, who thinks this is the real @nickjonas ? http://www.youtube.com/user/NickJonasBOUNCE",0,0
"Neutral","@indu666 heh me too actually... tho kannur i still kinda alive cause a close uncle lives there.. had been thr last week for theyyam \m/",0.3,0.17957905430418
"Neutral","@crazyblu1920 Yes, according to the amt you have in your possession. Its always been like that. A Base head (my sis) told me",0.2,0.636949942926426
"Neutral","@diefatdie at wok I just tell people I have eczema lol that I am itching my dry skin. Probs just as bad lol",0.2,0.648556646884329
"Positive","Ground is covered in snow outside but spring is in full bloom in attica's kitchen we are pouring beautiful hyacinth soy candles for the shop",0.7,0.746870543741684
"Neutral","@mrmoneyman i don't like bein stuck in the house i'd rather go to class",-0.3,-0.0951005991672698
"Neutral","RT @indyworld: Aerial photographs released of Twin Towers' collapse http://bit.ly/9fVshL",0,-0.493914580573631
"Neutral","@MizLadyLipz girl bye..yuh kno not...#bgc jux came on and tha >otha otha< iznt gonna miss that...do yuh watch it??",-0.3,-0.240590169761674
"Negative","I am so pissed! me and my boyfriend broke up today! i broke up with him for the recorde!",-0.4,-0.899404954753638
"Neutral","RT @bethannewatson: @Rue_La_La Yes. Exhibit A: Olivia Benson in ""Law and Order: SVU"" circa season 7 & 8.",0,0.401923825269382
"Neutral","@danicapatrick is CSI investigating brakes tampering, or a little nitro in the engine? Gd luck in Nationwide race #nascar",0.4,0.458831467741123
"Neutral","UPDATE. :) Dead nanaman ako nito. (doh) Sorry Ate Mona. :'( http://plurk.com/p/3q1mes",0,-0.700349291735761
"Negative","@jamesw650 omfg I cannot believe you just tweeted that? Are you effn serious with me?!",0,-0.238699939639483
"Neutral","Ninjas got mills$ I just want a couple too... So bad bout to cry? me a 50? juice?... @Chip216",-0.1,-0.798262345342029
"Negative","@judybopp LOL ohh i think i lost someone today realized it wasnt meant to be and hurts",-0.2,0.0600517677807986
"Neutral","RT @nrodovsky: RT @kimjack61: @lightxxx There are people on here just waiting to help..never underestimate twitter warriors 4 Haiti!",0.4,-0.35948087897873
"Neutral","@DonnieWahlberg once again all the fun is overthere...... we miss you overseas :(",0,-0.0515710623129397
"Negative","you guys are so stupid, seriously. fighting over people you will NEVER get. HAHA.",-0.4,-0.890704229226764
"Negative","i don't understand. i really don't. this course feels wrong, hospital radio isn't right, and i'm not happy.",-0.5,-0.726778504144131
"Neutral","ArcelorMittal posts $1.68 billon loss for 2009 http://nxy.in/kemfi",-0.2,-0.318210996771242
"Neutral","@Haley_Raschel LMAO yes it was lol I wasnt gonna put that pic up lol",0.1,0.935254871189328
"Negative","RT @HeavyHand Where is the, where is the, where is the TOILET TISSUE???? FUCK!!!!!!<~~~it's OK, you've been blessed with 2 hands..pick 1",-0.4,0.884979022338927
"Negative","@craigjettech but I really not like the spring in Macau, it's too wet!!",-0.5,-0.567084525262197
"Neutral","DesignerDepot: How iPad Affects the Way we Design Websites? http://bit.ly/cpErGv http://bit.ly/avjrzf via @YoTwits",-0.2,0
"Neutral","fresh out the shower ; currently watchinq the Steve Wilkos Show.",0.2,0.318210996771242
"Neutral","RT @twitterdads: [echo'd] @EduardoCBraga: #Follow #Tuesday @darakurniawan @RAPAPLUS @AntonioTalent @twitterdads (cont) http://tl.gd/84kg3",0.2,0
"Neutral","Decidedly not a good day. My bed never looked so welcoming.",-0.1,0.263263886396194
"Neutral","Jerry Reed ' Blue Moon of Kentucky' http://www.youtube.com/watch?v=5sG22qCZ2g8&feature=rec-r2-2f-3-HM",0,0
"Negative","@CNN Darkeness in the shadows of DC. Bethesda, MD has no power for 4 days..snow, 30 inches, unploughed.. is this the new America? RT",0,-0.295958174200194
"Neutral","@BrotherAlimpl is tonight's @worldcafe guest at 6pm on 91.3fm and wyep.org",0.1,0
"Neutral","I just entered to win a Skooba Design Messenger Bag! Follow @anyluckyday (daily contests) and comment to win http://bit.ly/cizppc",-0.2,0.835634026879396
"Neutral","Hot Deal! Me to You Love You ?4 off from H Samuel http://tinyurl.com/yzl4s89",0.6,0.669633508083533
"Neutral","is nobody going to join my -we are englsih and dont like english summer's- crew? ;)",-0.4,0.247654057784431
"Neutral","@MAYHEM_VS1 word I think he a Brooklyn nigga lol",0.2,0.599373159673106
"Neutral","@Justin_Tyrel Ur my sheep?? And @XhollywoodheroX Is Lil Bow trash heep lmao owwww",0,0.520354218544147
"Neutral","@molesworth_1 bit of both with a meeting thrown in for good measure. What time you off down the track?",0,0.440433570760169
"Positive","thanks snowmageddon for getting me out of tomorrow's test! you're the best (until shoveling time comes, that is.)",0.2,0.812194988263731
"Neutral","Spotted backstage: #TED staffers sneaking in to watch The LXD rehearse. A-ma-zing.",0.3,0
"Neutral","RT @Ashtaad: @darnoff Hard Rock? RIP Anna Nicole! #freeweezy Get Money, Son! Made a hundo, goin to see fv n the 4seasons live #freeweezy",0,-0.246244395721018
"Neutral","RT @rmccue: My school has an SQL injection bug in their site. Gotta love being a better programmer than the professionals.",0.3,0.796389070934751
"Neutral","yawl remember when bobby valentino came out? slow down was the summer jammmmmmmmm",0,0
"Positive","i love usher 2! RT @bianca4life: i love Usher like @Jazzylamby love Bow Weezy! so damn serious i've been playin his ish ova and ova all day!",0.6,0.921430007186491
"Neutral","@mckeay First aid isn't possible - you need a fresh start - reanimating a corpse is not first aid.",-0.4,-0.339950051825043
"Neutral","WFH until my delivery appears today, then off to Glamourville",-0.6,0
"Negative","I hate Lloyds Bank. They want me to phone them up everytime I want to do something. I fact I hate banks in general.",-0.3,-0.778253322150626
"Neutral","RT @RevRunWisdom: Dbl check who ur hangin with:: Many ppl think they're wise,, because they're hanging with idiots (who u wit?)",-0.4,0
"Negative","RT @Idothat2: ""Are You OK?"" I'M CRYING MY EYES OUT DO I LOOK F-ING OK!?! #idothat2",-0.2,0.582707732257237
"Neutral","Interesting! RT @Etsy: Free is not a Marketing Tool http://bit.ly/aUknth interesting post on Make and Meaning",0,0.839838107081654
"Neutral","Pretty dope funk thing by my boy @arch_typ => Hands to Hats: http://lnk.ms/5tzdM",0.9,0.493914580573631
"Neutral","Your relationships are likely to be more satisfying now as lov... More for Pisces http://twittascope.com/twittascope/?sign=12",0.5,0.509456831129357
"Neutral","RT @GrownFolksMusic: Sade To Take No. 1 On Billboard 200 Next Week http://bit.ly/bJoKPX #welcomeback #sade #gfm (via @billboard)",-0.1,-0.295958174200194
"Neutral","The possibility of exploring new territory or enrolling in an ... More for Cancer http://twittascope.com/twittascope/?sign=4",0.3,-0.688652606459939
"Neutral","RT @AbonThoughts: Fist pumping my small Asian ass off at Bogies with Pauly D! The ladies call me The Predicament. Holla at cha boy Snooki!!!",0,-0.687631801954164
"Neutral","Pizza Hut Looks to Start a Pick Up Line Meme on #Twitter http://goo.gl/fb/CPL5 Mashable.com #marketing #pizzahut",0.3,0
"Neutral","Breaking news : British fashion designer McQueen found dead at 40 (AP): AP - His runway shows were often like perf... http://bit.ly/bWSSop",0.5,-0.421463615211762
"Neutral","I sound higher pitched in my head.",0,0
"Neutral","has created a group on FOF for the CO-OPing part of Fans Of Film Channel that will offer the 100% model http://bit.ly/cXLL0L",0.8,0.25
"Neutral","Dosage requirements for black seeds (nigella sativa) http://bit.ly/dn9i9b #nigellaSativa",0.1,0
"Neutral","@lingchung She picks such great songs to cover too. Her Death Cab cover has me melting right now. I need to learn to play the guitar.",0.5,0.381819167922678
"Neutral","@stephiebutton @theesweetestsin i say even if u cant sleep over, you should totally hang out =] or sleepover then go to work from there! =]",-0.1,0.69615345799024
"Neutral","Me & @Saflower got a 500 piece puzzle to put together. Yes, that's how boring we are. BUT it is quite pretty and I can't wait til it's done!",0.1,0.737665528788663
"Positive","@XmeganXOXO Yes, met them all at Gridlock and for 3 days at NAMM. All of them are very nice and love their fans. The acoustic set- amazing!",0.6,0.936560431364271
"Positive","RT @Do_Over: RT @blacknbling @do_over the ""Do Lover"" on Valentines Day?!! Can I get a HELL YEAH, people!!!?!!! #pumped",0.1,0.445642677318477
"Neutral","Waiting for the 00 to come up and give a push, 11th after 21",-0.1,0
"Positive","Bouta leave tysons and head to my herndon salon and get my nails toes wax did hayyyyyyyy =)",0.6,0.458831467741123
"Neutral","RT @AskAaronLee: #Twitter Success = sharing, caring, listening, retweeting, humor & being yourself! via @Iconic88",0.5,0.902008517043366
"Neutral","listening to ""Face Tomorrow - Darkside"" ? http://blip.fm/~ks93n",0,0
"Neutral","the snow keeps falling here. I will have to shovel again soon .. http://tweetphoto.com/11026757",-0.1,-0.153093108923949
"Neutral","Kenya: Kenyans, Business, Health, Jobs, Life, Travel, Town, Nairobi, People http://rt.nu/l-817h via http://retweet.com",0.8,0
"Negative","@feltique Its a very sad loss especially to the fashion industry",-0.5,-0.690090545176071
"Negative","@thatgirlizfancy http://tinychat.com/ayobitch fuck yo room drizzy..errybody thats in there come joint us = ]",-0.2,-0.54232614454664
"Neutral","Thanks for nothing Mr. President: To the Editor:",0,0.440433570760169
"Positive","Video: luckyshirt: I?m a huge fan of movie scores. Big, dramatic, heart wrenching soundtracks. Thanks for... http://tumblr.com/xvf6c6763",0.6,0.757936728959867
"Neutral","@shannonelizab http://twitpic.com/12m5z6 - hurry LobsterJustin...hurry and leave a comment like you do on every other one of Shannon's pics.",0,0.318210996771242
"Neutral","http://www.formspring.me/jasminlacinta You got it.. ""ask me anything""",-0.1,0
"Neutral","off to a wack place i call school.",-0.7,0
"Neutral","#WhatsWorseThan dog shit on yo shoe and u track it in yo house",-0.1,-0.557370401713154
"Negative","RIP Alexander McQueen. I can't believe this. :(",-0.3,-0.522759810843813
"Neutral","I favorited a YouTube video -- 12 A Historia de Lilly Braun http://youtu.be/04l5q-sT0Jo?a",0.4,0.401923825269382
"Negative","The 'Miss Me Yet?' billboard. My answer would be absolutely not. http://ow.ly/16oVf",-0.1,-0.153093108923949
"Neutral","New blog post Sylvania 68846 H44GS-100/MDSKSP Mercury Vapor Black Light here: http://ping.fm/njW7O",0.2,0
"Neutral","i'm going to buy vanity fair because the maine's in it. i'm lame.",0.1,-0.339950051825042
"Neutral","If he ever sees that I blipped it; He'll know! But, it applies to me too! ? http://blip.fm/~krhnh",0.1,0
"Neutral","Porsche 911 GT3 RS Hybrid http://bit.ly/ctJypB (via @joshuabaer) // me likey. but, they need to pick up the pace on production cars.",0.1,0
"Negative","@BossCampbell Just drink a bottle of bleach and stop bothering people.",-0.5,-0.585881765446162
"Neutral","Kevin Falness checks in for the Minnesota Wild Post-Post-game show on WCCO!",0.2,0
"Neutral","Breaking the news to my students that most of them suck at writing. Today's going to be a good day.",0,-0.0679297733060533
"Neutral","RT @MONALISALUV #petpeeve the belief that material possessions make you better than the next person.",0.2,0.440433570760169
"Neutral","I've had culture shock all my life. Good times.",0.7,0.0772283284276542
"Neutral","Let the rain fall down :S",-0.2,0
"Neutral","RT @footymad: Man. Utd.: Giggs elbow concern for United http://bit.ly/aiv9h1",0,0.421463615211762
"Neutral","Watch Samson & Delihja (stop motion i made today!) on Vimeo! http://vimeo.com/9374223",0,0
"Negative","like how you guys think that my thesis topic is boring. i mean, i already know it is. no need to keep telling me repeatedly.",-0.3,-0.25
"Neutral","@mikerlawson lol no you did not and..... why does that not surprise me?",-0.2,0.223003399625806
"Positive","Lmaoooo, anyways, G'morning my tweets; hope your day will be as wonderful as mine!",0.8,0.784034123879596
"Neutral","The Story of my Life:) http://ow.ly/i/tJs #MNIG",0.8,0
"Neutral","I posted 10 photos on Facebook in the album ""Triathlon/Duathlon/VTT/Trail"" http://fb.me/5l8UrSF",0.3,0
"Neutral","Design your own shirts, caps, mugs and more.",0.3,0
"Neutral","Apple : Tech Today: Google Jolts Telecom Rivals; Apple Is in TV-Pric - http://www.askbiography.com/bio/Apple.html",0,0
"Negative","Desperate bid to catch flight lands father and son in custody: A desperate bid to catch a? http://goo.gl/fb/JlGe",-0.6,-0.557370401713154
"Negative","RT @MoneAlicia: @IAMSEANO Jealous....I need to be having breakfast with u. << All gone :)",0,0.458831467741123
"Neutral","RT @ClassicRockMag: Dio cancer latest: http://bit.ly/aa3gVW",0,-0.659727946850383
"Neutral","@Theo_Chipmunk *nods and finishs them the pulls out a cookie* mmm",0.1,0
"Neutral","@CoolKid__Sam Yeeea...scuzzin bluzzin im in the cribberzzz, my fault for not seein yur tweet, dylan online rite now.",-0.3,-0.401923825269382
"Neutral","Game review: Magic (36-17 ) 107, Bulls (25-26) 87: Chicago, activity their 4th mettlesome in 5 nights, and withou... http://bit.ly/a3oIEQ",0.2,0
