English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Khmer Word
alligator	0	0	0	0	0	0	0	0	0	0	សត្វក្រពើ
allocate	0	0	0	0	0	0	0	0	0	0	បែងចែក
allocation	0	0	0	0	0	0	0	0	0	0	ការបែងចែក
allot	0	0	0	0	0	0	0	0	0	0	បែងចែក
allotment	0	0	0	0	0	0	0	0	0	0	ការបែងចែក
allowable	0	0	0	0	0	0	1	0	0	0	អនុញ្ញាត
allowance	0	0	0	0	0	0	0	0	0	0	ប្រាក់ឧបត្ថម្ភ
allowed	0	0	0	0	0	0	0	0	0	0	អនុញ្ញាត
alloy	0	0	0	0	0	0	0	0	0	0	យ៉ាន់ស្ព័រ
allure	0	1	0	0	1	0	1	0	1	0	ទាក់ទាញ
alluring	0	0	0	0	0	0	1	0	0	0	ទាក់ទាញ
allusion	0	0	0	0	0	0	0	0	0	0	ការនិយាយ
alluvial	0	0	0	0	0	0	0	0	0	0	alluvial
ally	0	0	0	0	0	0	1	0	0	1	សម្ព័ន្ធមិត្ត
almanac	0	0	0	0	0	0	0	0	0	0	អាល់ម៉ាណាក
almighty	0	0	0	0	0	0	1	0	0	0	ដ៏មហិមា
aloft	0	0	0	0	0	0	0	0	0	0	ខ្ពស់
aloha	0	1	0	0	1	0	1	0	0	0	អាឡូហា
alongside	0	0	0	0	0	0	0	0	0	0	នៅជាប់គ្នា។
aloof	0	0	0	0	0	1	0	0	0	0	ឆ្ងាយ
aloud	0	0	0	0	0	0	0	0	0	0	ឮៗ
alphabet	0	0	0	0	0	0	0	0	0	0	អក្ខរក្រម
alphabetical	0	0	0	0	0	0	0	0	0	0	អក្ខរក្រម
altar	0	0	0	0	0	0	0	0	0	0	អាសនៈ
alter	0	0	0	0	0	0	0	0	0	0	ផ្លាស់ប្តូរ
alteration	0	0	0	0	0	0	0	0	0	0	ការផ្លាស់ប្តូរ
altercation	1	0	0	0	0	1	0	0	0	0	ជម្លោះ
altered	0	0	0	0	0	0	0	0	0	0	បានផ្លាស់ប្តូរ
alternate	0	0	0	0	0	0	0	0	0	0	ឆ្លាស់គ្នា។
alternative	0	0	0	0	0	0	0	0	0	0	ជំនួស
altitude	0	0	0	0	0	0	0	0	0	0	កម្ពស់
alto	0	0	0	0	0	0	0	0	0	0	អាល់តូ
altogether	0	0	0	0	0	0	0	0	0	0	ទាំងអស់គ្នា
alumnus	0	0	0	0	0	0	0	0	0	0	អតីតនិស្សិត
alveolar	0	0	0	0	0	0	0	0	0	0	alveolar
amalgam	0	0	0	0	0	0	0	0	0	0	អាម៉ាល់ហ្គាំ
amalgamation	0	0	0	0	0	0	0	0	0	0	ការ​រួម​បញ្ចូល​គ្នា
amass	0	0	0	0	0	0	0	0	0	0	ហ្វូង
amateur	0	0	0	0	0	0	0	0	0	0	ស្ម័គ្រចិត្ត
amaze	0	0	0	0	0	0	0	0	1	0	ភ្ញាក់ផ្អើល
amazement	0	0	0	0	0	0	0	0	0	0	ការភ្ញាក់ផ្អើល
amazingly	0	0	0	0	1	0	1	0	1	0	អស្ចារ្យណាស់។
ambassador	0	0	0	0	0	0	1	0	0	1	ឯកអគ្គរដ្ឋទូត
amber	0	0	0	0	0	0	0	0	0	0	ពណ៌លឿងខ្ចី
ambient	0	0	0	0	0	0	0	0	0	0	បរិយាកាស
ambiguity	0	0	0	0	0	0	0	0	0	0	ភាពមិនច្បាស់លាស់
ambiguous	0	0	0	0	0	1	0	0	0	0	មិនច្បាស់លាស់
ambit	0	0	0	0	0	0	0	0	0	0	មហិច្ឆតា
ambition	0	1	0	0	1	0	1	0	0	1	មហិច្ឆតា
ambitious	0	0	0	0	0	0	0	0	0	0	មានមហិច្ឆតា
ambulance	0	0	0	1	0	0	0	0	0	1	រថយន្តសង្គ្រោះ
ambush	1	0	0	1	0	1	0	0	1	0	ការ​វាយឆ្មក់
ameliorate	0	0	0	0	0	0	1	0	0	0	សម្រួល
amen	0	0	0	0	1	0	1	0	0	1	អាម៉ែន
amenable	0	0	0	0	0	0	1	0	0	0	អាម៉ែន
amend	0	0	0	0	0	0	1	0	0	0	កែប្រែ
amendment	0	0	0	0	0	0	0	0	0	0	វិសោធនកម្ម
amends	0	0	0	0	0	0	1	0	0	0	កែប្រែ
amenity	0	0	0	0	0	0	1	0	0	0	ភាពរីករាយ
amethyst	0	0	0	0	0	0	0	0	0	0	អាមេទីស
amiable	0	0	0	0	0	0	1	0	0	0	គួរឲ្យស្រលាញ់
amicable	0	0	0	0	1	0	1	0	0	0	មិត្តភាព
amid	0	0	0	0	0	0	0	0	0	0	កណ្តាល
amidst	0	0	0	0	0	0	0	0	0	0	កណ្តាល
ammonia	0	0	1	0	0	0	0	0	0	0	អាម៉ូញាក់
ammunition	0	0	0	0	0	0	0	0	0	0	គ្រាប់រំសេវ
amnesia	0	0	0	0	0	1	0	0	0	0	ភាពភ្លេចភ្លាំង
amnesty	0	0	0	0	1	0	1	0	0	0	ការលើកលែងទោស
amorphous	0	0	0	0	0	0	0	0	0	0	amorphous
amortization	0	0	0	0	0	0	0	0	0	1	រំលស់
amount	0	0	0	0	0	0	0	0	0	0	ចំនួនទឹកប្រាក់
amour	0	1	0	0	1	0	1	0	0	1	ស្នេហា
ampersand	0	0	0	0	0	0	0	0	0	0	ampersand
amphetamines	0	0	1	0	0	1	0	0	0	0	អំហ្វេតាមីន
amphibian	0	0	0	0	0	0	0	0	0	0	amphibian
amphibious	0	0	0	0	0	0	0	0	0	0	amphibious
amphitheater	0	0	0	0	0	0	0	0	0	0	មហោស្រព
amplification	0	0	0	0	0	0	0	0	0	0	ការពង្រីក
amplify	0	0	0	0	0	0	0	0	0	0	ពង្រីក
amplitude	0	0	0	0	0	0	0	0	0	0	ទំហំ
amply	0	0	0	0	0	0	0	0	0	0	យ៉ាងទូលំទូលាយ
amputation	0	0	0	0	0	0	0	0	0	0	ការកាត់ចេញ
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	កម្សាន្ត
amused	0	0	0	0	1	0	1	0	0	0	សប្បាយ
amusement	0	0	0	0	1	0	1	0	0	0	ការកម្សាន្ត
amusing	0	0	0	0	1	0	1	0	0	0	សប្បាយ
ana	0	0	0	0	0	0	0	0	0	0	អាណា
anaconda	0	0	1	1	0	1	0	0	0	0	អាណាខុនដា
anaesthesia	0	0	0	0	0	0	0	0	0	0	ការប្រើថ្នាំសន្លប់
anaesthetic	0	0	0	0	0	0	0	0	0	0	ថ្នាំស្ពឹក
anal	0	0	0	0	0	1	0	0	0	0	រន្ធគូថ
analgesic	0	0	0	0	0	0	0	0	0	0	ថ្នាំបំបាត់ការឈឺចាប់
analogous	0	0	0	0	0	0	0	0	0	0	ស្រដៀងគ្នា
analogue	0	0	0	0	0	0	0	0	0	0	អាណាឡូក
analogy	0	0	0	0	0	0	0	0	0	0	ភាពស្រដៀងគ្នា
analysis	0	0	0	0	0	0	0	0	0	0	ការវិភាគ
analyst	0	1	0	0	0	0	1	0	0	1	អ្នកវិភាគ
analytic	0	0	0	0	0	0	0	0	0	0	វិភាគ
analyze	0	0	0	0	0	0	0	0	0	0	វិភាគ
analyzer	0	0	0	0	0	0	0	0	0	0	អ្នកវិភាគ
anarchism	1	0	0	1	0	1	0	0	0	0	ភាពអនាធិបតេយ្យ
anarchist	1	0	0	1	0	1	0	0	0	0	អនាធិបតេយ្យនិយម
anarchy	1	0	0	1	0	1	0	0	0	0	ភាពអនាធិបតេយ្យ
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	ភាពស្លេកស្លាំង
anatomic	0	0	0	0	0	0	0	0	0	0	កាយវិភាគសាស្ត្រ
anatomy	0	0	0	0	0	0	0	0	0	0	កាយវិភាគសាស្ត្រ
ancestor	0	0	0	0	0	0	0	0	0	0	បុព្វបុរស
ancestral	0	0	0	0	0	0	0	0	0	1	ដូនតា
ancestry	0	0	0	0	0	0	0	0	0	0	ពូជពង្ស
anchor	0	0	0	0	0	0	1	0	0	0	យុថ្កា
anchorage	0	0	0	0	0	0	1	1	0	0	យុថ្កា
ancient	0	0	0	0	0	1	0	0	0	0	បុរាណ
ancillary	0	0	0	0	0	0	0	0	0	0	បន្ថែម
androgen	0	0	0	0	0	0	0	0	0	0	អង់ដ្រូសែន
anemone	0	0	0	0	0	0	0	0	0	0	ផ្កាភ្លើង
anew	0	0	0	0	0	0	0	0	0	0	ថ្មី
angel	0	1	0	0	1	0	1	0	1	1	ទេវតា
angelic	0	0	0	0	1	0	1	0	0	1	ទេវតា
anger	1	0	0	0	0	1	0	0	0	0	កំហឹង
angina	0	0	0	1	0	1	0	0	0	0	ឈឺទ្រូង
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	មុំ
angling	0	1	0	0	0	1	0	0	0	0	មុំ
angry	1	0	1	0	0	1	0	0	0	0	ខឹង
anguish	1	0	0	1	0	1	0	1	0	0	ទុក្ខព្រួយ
angular	0	0	0	0	0	0	0	0	0	0	ជ្រុង
anhydrous	0	0	0	0	0	0	0	0	0	0	គ្មានជាតិទឹក។
animal	0	0	0	0	0	0	0	0	0	0	សត្វ
animate	0	0	0	0	0	0	1	0	0	0	ចលនា
animated	0	0	0	0	1	0	1	0	0	0	មានចលនា
animation	0	0	0	0	0	0	0	0	0	0	ចលនា
animosity	1	0	1	1	0	1	0	1	0	0	ភាពច្របូកច្របល់
animus	1	0	0	0	0	1	0	0	0	0	សត្វ
ankle	0	0	0	0	0	0	0	0	0	0	កជើង
annals	0	0	0	0	0	0	0	0	0	0	ប្រវត្តិរូប
annex	0	0	0	0	0	0	0	0	0	0	ឧបសម្ព័ន្ធ
annexation	0	0	0	0	0	0	0	0	0	0	ឧបសម្ព័ន្ធ
annexe	0	0	0	0	0	0	0	0	0	0	ឧបសម្ព័ន្ធ
annihilate	1	0	0	1	0	1	0	0	0	0	បំផ្លាញ
annihilated	1	0	0	1	0	1	0	1	0	0	វិនាស
annihilation	1	0	0	1	0	1	0	1	0	0	ការបំផ្លាញ
annotate	0	0	0	0	0	0	0	0	0	0	កំណត់ចំណាំ
annotation	0	0	0	0	0	0	0	0	0	0	ចំណារពន្យល់
announce	0	0	0	0	0	0	0	0	0	0	ប្រកាស
announcement	0	1	0	0	0	0	0	0	0	0	សេចក្តីប្រកាស
annoy	1	0	1	0	0	1	0	0	0	0	រំខាន
annoyance	1	0	1	0	0	1	0	0	0	0	ការរំខាន
annoying	1	0	0	0	0	1	0	0	0	0	រំខាន
annuity	0	0	0	0	0	0	0	0	0	0	ប្រាក់ប្រចាំឆ្នាំ
annul	0	0	0	0	0	1	0	0	0	0	មោឃៈ
annular	0	0	0	0	0	0	0	0	0	0	annular
annulment	0	0	0	0	0	1	0	1	0	0	ការលុបចោល
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	លាបប្រេង
anomalous	0	0	0	0	0	0	0	0	0	0	មិនធម្មតា
anomaly	0	0	0	1	0	1	0	0	1	0	ភាពមិនធម្មតា
anon	0	0	0	0	0	0	0	0	0	0	អាណុន
anonymous	0	0	0	0	0	1	0	0	0	0	អនាមិក
answer	0	0	0	0	0	0	0	0	0	0	ចម្លើយ
answerable	0	0	0	0	0	0	0	0	0	1	អាចឆ្លើយបាន។
answering	0	0	0	0	0	0	0	0	0	0	ឆ្លើយ
ant	0	0	0	0	0	0	0	0	0	0	ស្រមោច
antagonism	1	0	0	0	0	1	0	0	0	0	ការប្រឆាំង
antagonist	1	0	0	0	0	1	0	0	0	0	អ្នកប្រឆាំង
antagonistic	1	0	1	0	0	1	0	0	0	0	ប្រឆាំង
ante	0	0	0	0	0	0	0	0	0	0	មុន
antecedent	0	0	0	0	0	0	0	0	0	0	ពីមុន
antelope	0	0	0	0	0	0	0	0	0	0	antelope
antenna	0	0	0	0	0	0	0	0	0	0	អង់តែន
anterior	0	0	0	0	0	0	0	0	0	0	ខាងមុខ
anthem	0	0	0	0	0	0	0	0	0	0	ចម្រៀង
anthology	0	0	0	0	0	0	0	0	0	0	អក្សរសាស្ត្រ
anthrax	0	0	1	1	0	1	0	1	0	0	អង់ត្រាក់
anthropology	0	0	0	0	0	0	0	0	0	0	នរវិទ្យា
antibiotic	0	0	0	0	0	0	0	0	0	0	អង់ទីប៊ីយ៉ូទិក
antibiotics	0	0	0	0	0	0	1	0	0	0	ថ្នាំអង់ទីប៊ីយោទិច
antichrist	1	0	1	1	0	1	0	0	0	0	មេប្រឆាំងព្រះគ្រិស្ដ
anticipation	0	1	0	0	0	0	0	0	0	0	ការរំពឹងទុក
anticipatory	0	1	0	0	0	0	0	0	0	0	ការរំពឹងទុក
antidote	0	1	0	0	0	0	1	0	0	1	ថ្នាំបំបាត់ការឈឺចាប់
antifungal	0	0	0	0	0	0	1	0	0	1	ថ្នាំសំលាប់មេរោគ
antimony	0	0	0	0	0	0	0	0	0	0	អង់ទីម៉ូនី
antipathy	1	0	1	0	0	1	0	0	0	0	ការប្រឆាំង
antiquarian	0	0	0	0	0	0	0	0	0	0	វត្ថុបុរាណ
antiquated	0	0	0	0	0	1	0	0	0	0	បុរាណ
antique	0	0	0	0	0	0	1	0	0	0	ចាស់
antiquity	0	0	0	0	0	0	0	0	0	0	វត្ថុបុរាណ
antiseptic	0	0	0	0	0	0	1	0	0	1	ថ្នាំសំលាប់មេរោគ
antisocial	1	0	1	1	0	1	0	1	0	0	ប្រឆាំងសង្គម
antithesis	1	0	0	0	0	1	0	0	0	0	ប្រឆាំង
antithetical	0	0	0	0	0	0	0	0	0	0	ប្រឆាំង
antiviral	0	0	0	0	0	0	0	0	0	0	ប្រឆាំងមេរោគ
antler	0	0	0	0	0	0	0	0	0	0	អន្ទង់
anvil	0	0	0	0	0	0	0	0	0	0	anvil
anxiety	1	1	0	1	0	1	0	1	0	0	ការថប់បារម្ភ
anxious	0	1	0	1	0	1	0	0	0	0	ថប់បារម្ភ
aorta	0	0	0	0	0	0	0	0	0	0	អ័រតា
apace	0	0	0	0	0	0	0	0	0	0	រហ័ស
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	ផ្ទះល្វែង
apathetic	0	0	0	0	0	1	0	1	0	0	ស្ពឹកស្រពន់
apathy	0	0	0	0	0	1	0	1	0	0	ស្មារតីស្ពឹកស្រពន់
ape	0	0	0	0	0	0	0	0	0	0	សត្វស្វា
aperture	0	0	0	0	0	0	0	0	0	0	ជំរៅ
apex	0	0	0	0	0	0	0	0	0	0	កំពូល
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	មួយដុំ
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	សុំទោស
apologist	0	0	0	0	0	0	0	0	0	0	អ្នកសុំទោស
apologize	0	0	0	0	0	0	1	1	0	1	សុំទោស
apology	0	0	0	0	0	0	1	0	0	0	ការសុំទោស
apostasy	0	0	0	0	0	0	0	0	0	0	ការក្បត់សាសនា
apostate	0	0	0	0	0	0	0	0	0	0	ក្បត់សាសនា
apostle	0	0	0	0	0	0	1	0	0	1	សាវក
apostolic	0	0	0	0	0	0	0	0	0	1	សាវក
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	រន្ធត់
apparatus	0	0	0	0	0	0	0	0	0	0	ឧបករណ៍
apparel	0	0	0	0	0	0	0	0	0	0	សំលៀកបំពាក់
apparently	0	0	0	0	0	0	0	0	0	0	ជាក់ស្តែង
apparition	0	0	0	1	0	0	0	0	1	0	រូបរាង
appeal	0	1	0	0	0	0	0	0	0	0	បណ្តឹងឧទ្ធរណ៍
appearance	0	0	0	0	0	0	0	0	0	0	រូបរាង
appease	0	0	0	0	0	0	0	0	0	0	លួងលោម
appellant	0	0	0	0	0	0	0	0	0	0	បណ្តឹងឧទ្ធរណ៍
append	0	0	0	0	0	0	0	0	0	0	បន្ថែម
appendage	0	0	0	0	0	0	0	0	0	0	ឧបសម្ព័ន្ធ
appendicitis	0	0	0	1	0	1	0	1	0	0	ជំងឺរលាកខ្នែងពោះវៀន
appendix	0	0	0	0	0	0	0	0	0	0	ឧបសម្ព័ន្ធ
appetite	0	0	0	0	0	0	0	0	0	0	ចំណង់អាហារ
appetizer	0	0	0	0	0	0	0	0	0	0	appetizer
applause	0	0	0	0	1	0	1	0	1	1	ទះដៃ
apple	0	0	0	0	0	0	0	0	0	0	ផ្លែប៉ោម
appliance	0	0	0	0	0	0	0	0	0	0	ឧបករណ៍
appliances	0	0	0	0	0	0	0	0	0	0	គ្រឿងប្រើប្រាស់
applicability	0	0	0	0	0	0	0	0	0	0	ភាពអាចអនុវត្តបាន។
applicable	0	0	0	0	0	0	0	0	0	0	អាចអនុវត្តបាន។
applicant	0	1	0	0	0	0	0	0	0	0	អ្នកដាក់ពាក្យ
application	0	0	0	0	0	0	0	0	0	0	កម្មវិធី
apply	0	0	0	0	0	0	0	0	0	0	អនុវត្ត
appoint	0	0	0	0	0	0	0	0	0	0	តែងតាំង
appointment	0	0	0	0	0	0	0	0	0	0	ការណាត់ជួប
appointments	0	0	0	0	0	0	0	0	0	0	ការណាត់ជួប
apportion	0	0	0	0	0	0	0	0	0	0	ការបែងចែក
apportionment	0	0	0	0	0	0	0	0	0	0	ការបែងចែក
appraise	0	0	0	0	0	0	0	0	0	0	វាយតំលៃ
appreciable	0	0	0	0	0	0	0	0	0	0	គួរឲ្យសរសើរ
appreciation	0	0	0	0	1	0	1	0	0	1	ការ​កោតសរសើរ
apprehend	0	0	0	1	0	0	0	0	0	0	ចាប់
apprehension	0	0	0	1	0	1	0	0	0	0	ការថប់បារម្ភ
apprehensive	0	1	0	1	0	1	0	0	0	0	ភ័យព្រួយ
apprentice	0	0	0	0	0	0	0	0	0	1	កូនជាង
apprenticeship	0	0	0	0	0	0	0	0	0	0	កម្មសិក្សា
approach	0	0	0	0	0	0	0	0	0	0	វិធីសាស្រ្ត
approaching	0	1	0	0	0	0	0	0	0	0	ខិតជិត
approbation	0	0	0	0	0	0	1	0	0	1	ការអនុម័ត
appropriation	0	0	0	0	0	1	0	0	0	0	ភាពសមស្រប
approval	0	0	0	0	0	0	1	0	0	0	ការយល់ព្រម
approve	0	0	0	0	1	0	1	0	0	1	យល់ព្រម
approving	0	0	0	0	0	0	1	0	0	0	អនុម័ត
approximate	0	0	0	0	0	0	0	0	0	0	ប្រហាក់ប្រហែល
approximately	0	0	0	0	0	0	0	0	0	0	ប្រមាណ
approximating	0	0	0	0	0	0	0	0	0	0	ប្រហាក់ប្រហែល
approximation	0	0	0	0	0	0	0	0	0	0	ប្រហាក់ប្រហែល
appurtenances	0	0	0	0	0	0	0	0	0	0	គ្រឿងប្រើប្រាស់
apron	0	0	0	0	0	0	0	0	0	0	អាវផាយ
apt	0	0	0	0	0	0	1	0	0	0	សមរម្យ
aptitude	0	0	0	0	0	0	1	0	0	0	ជំនាញ
aqua	0	0	0	0	0	0	0	0	0	0	ទឹក
aquamarine	0	0	0	0	0	0	0	0	0	0	ទឹកសមុទ្រ
aquarium	0	0	0	0	0	0	0	0	0	0	អាងចិញ្ចឹមត្រី
aquatic	0	0	0	0	0	0	0	0	0	0	ទឹក
aqueduct	0	0	0	0	0	0	0	0	0	0	បំពង់ទឹក
aqueous	0	0	0	0	0	0	0	0	0	0	ទឹក
arable	0	0	0	0	0	0	0	0	0	0	អាចបង្កបង្កើនផល
arbiter	0	0	0	0	0	0	0	0	0	1	អាជ្ញាកណ្តាល
arbitrate	0	0	0	0	0	0	0	0	0	0	អាជ្ញាកណ្តាល
arbitration	0	1	0	0	0	0	0	0	0	0	អាជ្ញាកណ្តាល
arbitrator	0	0	0	0	0	0	0	0	0	1	អាជ្ញាកណ្តាល
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	ធ្នូ
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	ធ្នូ
archaeological	0	0	0	0	0	0	0	0	0	0	បុរាណវិទ្យា
archaeologist	0	0	0	0	0	0	0	0	0	0	បុរាណវិទូ
archaeology	0	1	0	0	0	0	1	0	0	0	បុរាណវិទ្យា
archaic	0	0	0	0	0	1	0	0	0	0	បុរាណ
archbishop	0	0	0	0	0	0	0	0	0	0	អាចារ្យ
arched	0	0	0	0	0	0	0	0	0	0	កោង
archer	0	0	0	0	0	0	0	0	0	0	អ្នកបាញ់ធ្នូ
archery	0	0	0	0	0	0	0	0	0	0	ការបាញ់ធ្នូ
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	ប្រជុំកោះ
architect	0	0	0	0	0	0	0	0	0	0	ស្ថាបត្យករ
architecture	0	0	0	0	0	0	0	0	0	1	ស្ថាបត្យកម្ម
archive	0	0	0	0	0	0	0	0	0	0	បណ្ណសារ
arctic	0	0	0	0	0	0	0	0	0	0	អាកទិក
ardent	0	1	0	0	1	0	1	0	0	0	ឧស្សាហ៍
ardor	0	0	0	0	0	0	1	0	0	0	អំណត់
arduous	0	0	0	0	0	1	0	0	0	0	លំបាក
area	0	0	0	0	0	0	0	0	0	0	តំបន់
arena	0	0	0	0	0	0	0	0	0	0	សង្វៀន
areola	0	0	0	0	0	0	0	0	0	0	អាឡូឡា
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	ប្រកែក
argument	1	0	0	0	0	1	0	0	0	0	អាគុយម៉ង់
argumentation	1	0	0	0	0	0	0	0	0	0	អំណះអំណាង
argumentative	0	0	0	0	0	1	0	0	0	0	អំណះអំណាង
arguments	1	0	0	0	0	0	0	0	0	0	អាគុយម៉ង់
arid	0	0	0	0	0	1	0	1	0	0	ស្ងួត
aristocracy	0	0	0	0	0	0	1	0	0	0	អភិជន
aristocrat	0	0	0	0	0	0	0	0	0	0	អភិជន
aristocratic	0	0	0	0	0	0	1	0	0	0	អភិជន
arithmetic	0	0	0	0	0	0	0	0	0	0	នព្វន្ធ
ark	0	0	0	0	0	0	0	0	0	0	ទូក
arm	0	0	0	0	0	0	0	0	0	0	ដៃ
armada	0	0	0	0	0	0	0	0	0	0	អាម៉ាដា
armament	1	0	0	1	0	0	0	0	0	0	គ្រឿងសព្វាវុធ
armaments	0	0	0	1	0	1	0	0	0	0	គ្រឿងសព្វាវុធ
armature	0	0	0	0	0	0	0	0	0	0	armature
armed	1	0	0	1	0	1	1	0	0	0	ប្រដាប់អាវុធ
armor	0	0	0	1	0	0	1	0	0	1	គ្រឿងសឹក
armored	0	0	0	1	0	0	0	0	0	0	ពាសដែក
armory	0	0	0	0	0	0	0	0	0	1	ឃ្លាំងអាវុធ
arms	0	0	0	0	0	0	0	0	0	0	អាវុធ
army	0	0	0	0	0	0	0	0	0	0	កងទ័ព
aroma	0	0	0	0	0	0	1	0	0	0	ក្លិនក្រអូប
arousal	0	0	0	0	0	0	0	0	0	0	រំភើបចិត្ត
arouse	0	1	0	0	0	0	1	0	0	0	ដាស់តឿន
arraignment	1	0	0	1	0	1	0	1	0	0	សវនាការ
arrange	0	0	0	0	0	0	0	0	0	0	រៀបចំ
arranged	0	0	0	0	0	0	0	0	0	0	រៀបចំ
arrangement	0	0	0	0	0	0	0	0	0	0	ការរៀបចំ
array	0	0	0	0	0	0	1	0	0	0	អារេ
arrears	0	0	0	0	0	1	0	0	0	0	ជំពាក់
arrest	0	0	0	0	0	1	0	0	0	0	ការចាប់ខ្លួន
arrival	0	1	0	0	0	0	0	0	0	0	ការមកដល់
arrive	0	1	0	0	0	0	0	0	0	0	មកដល់
arrogance	0	0	0	0	0	1	0	0	0	0	ភាពក្រអឺតក្រទម
arrogant	1	0	1	0	0	1	0	0	0	0	ក្រអឺតក្រទម
arrow	0	0	0	0	0	0	0	0	0	0	ព្រួញ
arsenal	0	0	0	0	0	0	0	0	0	0	ឃ្លាំងអាវុធ
arsenic	0	0	1	1	0	1	0	1	0	0	អាសេនិច
arson	1	0	0	1	0	1	0	0	0	0	ការដុត
art	0	1	0	0	1	0	1	1	1	0	សិល្បៈ
artery	0	0	0	0	0	0	0	0	0	0	សរសៃឈាម
artful	0	0	0	0	0	0	0	0	0	0	សិល្បៈ
arthropod	0	0	0	0	0	0	0	0	0	0	arthropod
artichoke	0	0	0	0	0	0	0	0	0	0	artichoke
article	0	0	0	0	0	0	0	0	0	0	អត្ថបទ
articles	0	0	0	0	0	0	0	0	0	0	អត្ថបទ
articulate	0	0	0	0	0	0	1	0	0	0	បញ្ជាក់
articulation	0	0	0	0	0	0	1	0	0	0	ប្រយោគ
artifice	0	0	0	0	0	0	0	0	0	0	វត្ថុបុរាណ
artillery	0	0	0	1	0	1	0	0	0	0	កាំភ្លើងធំ
artisan	0	0	0	0	0	0	1	0	0	0	សិប្បករ
artist	0	0	0	0	0	0	0	0	0	0	សិល្បករ
artiste	0	0	0	0	0	0	1	0	0	0	សិល្បករ
artistic	0	0	0	0	0	0	1	0	0	0	សិល្បៈ
artists	0	0	0	0	0	0	0	0	0	0	សិល្បករ
ascend	0	0	0	0	0	0	0	0	0	0	ឡើង
ascendancy	0	0	0	0	0	0	1	0	0	0	ការកើនឡើង
ascension	0	0	0	0	0	0	0	0	0	0	ការឡើងសោយរាជ្យ
ascent	0	0	0	0	0	0	1	0	0	0	ឡើង
ascertain	0	0	0	0	0	0	0	0	0	0	បញ្ជាក់
ascertained	0	0	0	0	0	0	0	0	0	0	បញ្ជាក់
ascetic	0	0	0	0	0	0	0	0	0	0	បព្វជិត
ash	0	0	0	0	0	1	0	0	0	0	ផេះ
ashamed	0	0	1	0	0	1	0	1	0	0	ខ្មាស់
ashes	0	0	0	0	0	1	0	1	0	0	ផេះ
asleep	0	0	0	0	0	0	0	0	0	0	ដេកលក់
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	អាផាតមេ
aspect	0	0	0	0	0	0	0	0	0	0	ទិដ្ឋភាព
aspects	0	0	0	0	0	0	0	0	0	0	ទិដ្ឋភាព
asphalt	0	0	0	0	0	0	0	0	0	0	asphalt
aspiration	0	1	0	0	1	0	1	0	1	1	សេចក្តីប្រាថ្នា
aspire	0	1	0	0	1	0	1	0	0	0	សេចក្តីប្រាថ្នា
aspiring	0	1	0	0	1	0	1	0	0	1	សេចក្តីប្រាថ្នា
ass	0	0	0	0	0	1	0	0	0	0	លា
assail	1	0	0	1	0	1	0	0	1	0	វាយលុក
assailant	1	0	0	1	0	1	0	1	0	0	អ្នក​វាយ​ប្រហារ
assassin	1	0	0	1	0	1	0	1	0	0	ឃាតក
assassinate	1	0	0	1	0	1	0	0	0	0	ធ្វើឃាត
assassination	1	0	0	1	0	1	0	1	0	0	ការធ្វើឃាត
assault	1	0	0	1	0	1	0	0	0	0	ការវាយប្រហារ
assay	0	0	0	0	0	0	0	0	0	0	ការវិភាគ
assemblage	0	0	0	0	0	0	0	0	0	0	ការប្រមូលផ្តុំ
assemble	0	0	0	0	0	0	0	0	0	0	ប្រមូលផ្តុំ
assembled	0	0	0	0	0	0	0	0	0	0	ប្រមូលផ្តុំ
assembly	0	0	0	0	0	0	1	0	0	1	ការជួបប្រជុំគ្នា។
assent	0	0	0	0	0	0	1	0	0	0	យល់ព្រម
assert	0	0	0	0	0	0	0	0	0	0	អះអាង
asserting	0	0	0	0	0	0	1	0	0	1	ការអះអាង
assertion	0	0	0	0	0	0	0	0	0	0	ការអះអាង
assess	0	0	0	0	0	0	0	0	0	0	វាយតំលៃ
