English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Polish Word
ampersand	0	0	0	0	0	0	0	0	0	0	ampersand
amphetamines	0	0	1	0	0	1	0	0	0	0	amfetaminy
amphibian	0	0	0	0	0	0	0	0	0	0	płaz
amphibious	0	0	0	0	0	0	0	0	0	0	ziemnowodny
amphitheater	0	0	0	0	0	0	0	0	0	0	amfiteatr
amplification	0	0	0	0	0	0	0	0	0	0	wzmocnienie
amplify	0	0	0	0	0	0	0	0	0	0	wzmacniać
amplitude	0	0	0	0	0	0	0	0	0	0	amplituda
amply	0	0	0	0	0	0	0	0	0	0	obficie
amputation	0	0	0	0	0	0	0	0	0	0	amputacja
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	bawić
amused	0	0	0	0	1	0	1	0	0	0	rozbawiony
amusement	0	0	0	0	1	0	1	0	0	0	rozrywka
amusing	0	0	0	0	1	0	1	0	0	0	zabawny
ana	0	0	0	0	0	0	0	0	0	0	anana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	znieczulenie
anaesthetic	0	0	0	0	0	0	0	0	0	0	znieczulający
anal	0	0	0	0	0	1	0	0	0	0	analny
analgesic	0	0	0	0	0	0	0	0	0	0	przeciwbólowy
analogous	0	0	0	0	0	0	0	0	0	0	analogiczny
analogue	0	0	0	0	0	0	0	0	0	0	analog
analogy	0	0	0	0	0	0	0	0	0	0	analogia
analysis	0	0	0	0	0	0	0	0	0	0	analiza
analyst	0	1	0	0	0	0	1	0	0	1	analityk
analytic	0	0	0	0	0	0	0	0	0	0	analityczny
analyze	0	0	0	0	0	0	0	0	0	0	analizować
analyzer	0	0	0	0	0	0	0	0	0	0	analizator
anarchism	1	0	0	1	0	1	0	0	0	0	anarchizm
anarchist	1	0	0	1	0	1	0	0	0	0	anarchista
anarchy	1	0	0	1	0	1	0	0	0	0	anarchia
anastomosis	0	0	0	0	0	0	0	0	0	0	zespolenie
anathema	1	0	1	1	0	1	0	1	0	0	anatema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomiczny
anatomy	0	0	0	0	0	0	0	0	0	0	anatomia
ancestor	0	0	0	0	0	0	0	0	0	0	przodek
ancestral	0	0	0	0	0	0	0	0	0	1	rodowy
ancestry	0	0	0	0	0	0	0	0	0	0	pochodzenie
anchor	0	0	0	0	0	0	1	0	0	0	Kotwica
anchorage	0	0	0	0	0	0	1	1	0	0	zamocowanie
ancient	0	0	0	0	0	1	0	0	0	0	starożytny
ancillary	0	0	0	0	0	0	0	0	0	0	pomocniczy
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemon
anew	0	0	0	0	0	0	0	0	0	0	nowo
angel	0	1	0	0	1	0	1	0	1	1	anioł
angelic	0	0	0	0	1	0	1	0	0	1	anielski
anger	1	0	0	0	0	1	0	0	0	0	gniew
angina	0	0	0	1	0	1	0	0	0	0	dusznica
angiography	0	0	0	0	0	0	0	0	0	0	angiografia
angle	0	0	0	0	0	0	0	0	0	0	kąt
angling	0	1	0	0	0	1	0	0	0	0	wędkarstwo
angry	1	0	1	0	0	1	0	0	0	0	zły
anguish	1	0	0	1	0	1	0	1	0	0	boleść
angular	0	0	0	0	0	0	0	0	0	0	kątowy
anhydrous	0	0	0	0	0	0	0	0	0	0	bezwodny
animal	0	0	0	0	0	0	0	0	0	0	zwierzę
animate	0	0	0	0	0	0	1	0	0	0	animować
animated	0	0	0	0	1	0	1	0	0	0	ożywiony
animation	0	0	0	0	0	0	0	0	0	0	animacja
animosity	1	0	1	1	0	1	0	1	0	0	animozja
animus	1	0	0	0	0	1	0	0	0	0	animozja
ankle	0	0	0	0	0	0	0	0	0	0	kostka
annals	0	0	0	0	0	0	0	0	0	0	annały
annex	0	0	0	0	0	0	0	0	0	0	załącznik
annexation	0	0	0	0	0	0	0	0	0	0	aneksja
annexe	0	0	0	0	0	0	0	0	0	0	aneks
annihilate	1	0	0	1	0	1	0	0	0	0	zniszczyć
annihilated	1	0	0	1	0	1	0	1	0	0	unicestwiony
annihilation	1	0	0	1	0	1	0	1	0	0	unicestwienie
annotate	0	0	0	0	0	0	0	0	0	0	komentować
annotation	0	0	0	0	0	0	0	0	0	0	adnotacja
announce	0	0	0	0	0	0	0	0	0	0	ogłosić
announcement	0	1	0	0	0	0	0	0	0	0	ogłoszenie
annoy	1	0	1	0	0	1	0	0	0	0	drażnić
annoyance	1	0	1	0	0	1	0	0	0	0	kłopot
annoying	1	0	0	0	0	1	0	0	0	0	irytujący
annuity	0	0	0	0	0	0	0	0	0	0	renta
annul	0	0	0	0	0	1	0	0	0	0	unieważnić
annular	0	0	0	0	0	0	0	0	0	0	pierścieniowy
annulment	0	0	0	0	0	1	0	1	0	0	unieważnienie
annulus	0	0	0	0	0	0	0	0	0	0	pierścień
anointing	0	0	0	0	0	0	0	0	0	0	namaszczenie
anomalous	0	0	0	0	0	0	0	0	0	0	anomalny
anomaly	0	0	0	1	0	1	0	0	1	0	anomalia
anon	0	0	0	0	0	0	0	0	0	0	zaraz
anonymous	0	0	0	0	0	1	0	0	0	0	anonimowy
answer	0	0	0	0	0	0	0	0	0	0	odpowiadać
answerable	0	0	0	0	0	0	0	0	0	1	odpowiedzialny za coś
answering	0	0	0	0	0	0	0	0	0	0	odpowiadam
ant	0	0	0	0	0	0	0	0	0	0	Mrówka
antagonism	1	0	0	0	0	1	0	0	0	0	antagonizm
antagonist	1	0	0	0	0	1	0	0	0	0	antagonista
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistyczny
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	poprzednik
antelope	0	0	0	0	0	0	0	0	0	0	antylopa
antenna	0	0	0	0	0	0	0	0	0	0	antena
anterior	0	0	0	0	0	0	0	0	0	0	poprzedni
anthem	0	0	0	0	0	0	0	0	0	0	hymn
anthology	0	0	0	0	0	0	0	0	0	0	antologia
anthrax	0	0	1	1	0	1	0	1	0	0	wąglik
anthropology	0	0	0	0	0	0	0	0	0	0	antropologia
antibiotic	0	0	0	0	0	0	0	0	0	0	antybiotyk
antibiotics	0	0	0	0	0	0	1	0	0	0	antybiotyki
antichrist	1	0	1	1	0	1	0	0	0	0	antychryst
anticipation	0	1	0	0	0	0	0	0	0	0	oczekiwanie
anticipatory	0	1	0	0	0	0	0	0	0	0	przedterminowy
antidote	0	1	0	0	0	0	1	0	0	1	antidotum
antifungal	0	0	0	0	0	0	1	0	0	1	przeciwgrzybicze
antimony	0	0	0	0	0	0	0	0	0	0	antymon
antipathy	1	0	1	0	0	1	0	0	0	0	niechęć
antiquarian	0	0	0	0	0	0	0	0	0	0	starożytnik
antiquated	0	0	0	0	0	1	0	0	0	0	przestarzały
antique	0	0	0	0	0	0	1	0	0	0	antyczny
antiquity	0	0	0	0	0	0	0	0	0	0	antyk
antiseptic	0	0	0	0	0	0	1	0	0	1	antyseptyczny
antisocial	1	0	1	1	0	1	0	1	0	0	antyspołeczny
antithesis	1	0	0	0	0	1	0	0	0	0	antyteza
antithetical	0	0	0	0	0	0	0	0	0	0	przeciwstawny
antiviral	0	0	0	0	0	0	0	0	0	0	środek przeciwwirusowy
antler	0	0	0	0	0	0	0	0	0	0	łopata
anvil	0	0	0	0	0	0	0	0	0	0	kowadło
anxiety	1	1	0	1	0	1	0	1	0	0	lęk
anxious	0	1	0	1	0	1	0	0	0	0	niespokojny
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	szybko
apache	0	0	0	1	0	1	0	0	0	0	Apache
apartment	0	0	0	0	0	0	0	0	0	0	apartament
apathetic	0	0	0	0	0	1	0	1	0	0	apatyczny
apathy	0	0	0	0	0	1	0	1	0	0	apatia
ape	0	0	0	0	0	0	0	0	0	0	małpa
aperture	0	0	0	0	0	0	0	0	0	0	otwór
apex	0	0	0	0	0	0	0	0	0	0	wierzchołek
aphid	0	0	1	0	0	1	0	0	0	0	mszyca
apiece	0	0	0	0	0	0	0	0	0	0	kawałek
aplomb	0	0	0	0	0	0	1	0	0	0	pewność siebie
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokaliptyczny
apologetic	0	0	0	0	0	0	1	0	0	1	przepraszający
apologist	0	0	0	0	0	0	0	0	0	0	apologeta
apologize	0	0	0	0	0	0	1	1	0	1	przepraszać
apology	0	0	0	0	0	0	1	0	0	0	przeprosiny
apostasy	0	0	0	0	0	0	0	0	0	0	odstępstwo
apostate	0	0	0	0	0	0	0	0	0	0	apostata
apostle	0	0	0	0	0	0	1	0	0	1	apostoł
apostolic	0	0	0	0	0	0	0	0	0	1	apostolski
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrof
appalling	0	0	1	1	0	1	0	0	0	0	przerażający
apparatus	0	0	0	0	0	0	0	0	0	0	aparat
apparel	0	0	0	0	0	0	0	0	0	0	strój
apparently	0	0	0	0	0	0	0	0	0	0	widocznie
apparition	0	0	0	1	0	0	0	0	1	0	zjawa
appeal	0	1	0	0	0	0	0	0	0	0	odwołanie
appearance	0	0	0	0	0	0	0	0	0	0	wygląd zewnętrzny
appease	0	0	0	0	0	0	0	0	0	0	zaspokoić
appellant	0	0	0	0	0	0	0	0	0	0	wnoszący apelację
append	0	0	0	0	0	0	0	0	0	0	dodać
appendage	0	0	0	0	0	0	0	0	0	0	dodatek
appendicitis	0	0	0	1	0	1	0	1	0	0	zapalenie wyrostka robaczkowego
appendix	0	0	0	0	0	0	0	0	0	0	dodatek
appetite	0	0	0	0	0	0	0	0	0	0	apetyt
appetizer	0	0	0	0	0	0	0	0	0	0	przystawka
applause	0	0	0	0	1	0	1	0	1	1	oklaski
apple	0	0	0	0	0	0	0	0	0	0	jabłko
appliance	0	0	0	0	0	0	0	0	0	0	urządzenie
appliances	0	0	0	0	0	0	0	0	0	0	urządzenia
applicability	0	0	0	0	0	0	0	0	0	0	zastosowanie
applicable	0	0	0	0	0	0	0	0	0	0	odpowiedni
applicant	0	1	0	0	0	0	0	0	0	0	petent
application	0	0	0	0	0	0	0	0	0	0	aplikacja
apply	0	0	0	0	0	0	0	0	0	0	stosować
appoint	0	0	0	0	0	0	0	0	0	0	wyznaczać
appointment	0	0	0	0	0	0	0	0	0	0	wizyta, umówione spotkanie
appointments	0	0	0	0	0	0	0	0	0	0	spotkania
apportion	0	0	0	0	0	0	0	0	0	0	podzielić
apportionment	0	0	0	0	0	0	0	0	0	0	podział
appraise	0	0	0	0	0	0	0	0	0	0	oceniać
appreciable	0	0	0	0	0	0	0	0	0	0	znaczny
appreciation	0	0	0	0	1	0	1	0	0	1	uznanie
apprehend	0	0	0	1	0	0	0	0	0	0	zrozumieć
apprehension	0	0	0	1	0	1	0	0	0	0	obawa
apprehensive	0	1	0	1	0	1	0	0	0	0	lękliwy
apprentice	0	0	0	0	0	0	0	0	0	1	uczeń
apprenticeship	0	0	0	0	0	0	0	0	0	0	praktyka
approach	0	0	0	0	0	0	0	0	0	0	zbliżać się
approaching	0	1	0	0	0	0	0	0	0	0	zbliżający się
approbation	0	0	0	0	0	0	1	0	0	1	aprobata
appropriation	0	0	0	0	0	1	0	0	0	0	asygnowanie
approval	0	0	0	0	0	0	1	0	0	0	aprobata
approve	0	0	0	0	1	0	1	0	0	1	zatwierdzić
approving	0	0	0	0	0	0	1	0	0	0	pochlebny
approximate	0	0	0	0	0	0	0	0	0	0	przybliżony
approximately	0	0	0	0	0	0	0	0	0	0	około
approximating	0	0	0	0	0	0	0	0	0	0	przybliżanie
approximation	0	0	0	0	0	0	0	0	0	0	przybliżenie
appurtenances	0	0	0	0	0	0	0	0	0	0	akcesoria
apron	0	0	0	0	0	0	0	0	0	0	Fartuch
apt	0	0	0	0	0	0	1	0	0	0	trafny
aptitude	0	0	0	0	0	0	1	0	0	0	uzdolnienie
aqua	0	0	0	0	0	0	0	0	0	0	wodny
aquamarine	0	0	0	0	0	0	0	0	0	0	akwamaryn
aquarium	0	0	0	0	0	0	0	0	0	0	akwarium
aquatic	0	0	0	0	0	0	0	0	0	0	wodny
aqueduct	0	0	0	0	0	0	0	0	0	0	akwedukt
aqueous	0	0	0	0	0	0	0	0	0	0	wodny
arable	0	0	0	0	0	0	0	0	0	0	orny
arbiter	0	0	0	0	0	0	0	0	0	1	arbiter
arbitrate	0	0	0	0	0	0	0	0	0	0	rozstrzygać
arbitration	0	1	0	0	0	0	0	0	0	0	arbitraż
arbitrator	0	0	0	0	0	0	0	0	0	1	arbiter
arbor	0	0	0	0	0	0	0	0	0	0	altanka
arc	0	0	0	0	0	0	0	0	0	0	łuk
arcade	0	0	0	0	0	0	0	0	0	0	arkada
arch	0	0	0	0	0	0	0	0	0	0	łuk
archaeological	0	0	0	0	0	0	0	0	0	0	archeologiczny
archaeologist	0	0	0	0	0	0	0	0	0	0	archeolog
archaeology	0	1	0	0	0	0	1	0	0	0	archeologia
archaic	0	0	0	0	0	1	0	0	0	0	archaiczny
archbishop	0	0	0	0	0	0	0	0	0	0	arcybiskup
arched	0	0	0	0	0	0	0	0	0	0	łukowaty
archer	0	0	0	0	0	0	0	0	0	0	łucznik
archery	0	0	0	0	0	0	0	0	0	0	łucznictwo
archetype	0	0	0	0	0	0	0	0	0	0	archetyp
archipelago	0	0	0	0	0	0	0	0	0	0	archipelag
architect	0	0	0	0	0	0	0	0	0	0	architekt
architecture	0	0	0	0	0	0	0	0	0	1	architektura
archive	0	0	0	0	0	0	0	0	0	0	archiwum
arctic	0	0	0	0	0	0	0	0	0	0	arktyczny
ardent	0	1	0	0	1	0	1	0	0	0	żarliwy
ardor	0	0	0	0	0	0	1	0	0	0	zapał
arduous	0	0	0	0	0	1	0	0	0	0	żmudny
area	0	0	0	0	0	0	0	0	0	0	powierzchnia
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	otoczka
argent	0	0	0	0	0	0	0	0	0	0	srebrzysty
argue	1	0	0	0	0	1	0	0	0	0	kłócić się
argument	1	0	0	0	0	1	0	0	0	0	argument
argumentation	1	0	0	0	0	0	0	0	0	0	argumentacja
argumentative	0	0	0	0	0	1	0	0	0	0	rzeczowy
arguments	1	0	0	0	0	0	0	0	0	0	argumenty
arid	0	0	0	0	0	1	0	1	0	0	jałowy
aristocracy	0	0	0	0	0	0	1	0	0	0	arystokracja
aristocrat	0	0	0	0	0	0	0	0	0	0	arystokrata
aristocratic	0	0	0	0	0	0	1	0	0	0	arystokratyczny
arithmetic	0	0	0	0	0	0	0	0	0	0	arytmetyka
ark	0	0	0	0	0	0	0	0	0	0	arka
arm	0	0	0	0	0	0	0	0	0	0	ramię
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	uzbrojenie
armaments	0	0	0	1	0	1	0	0	0	0	zbrojenia
armature	0	0	0	0	0	0	0	0	0	0	armatura
armed	1	0	0	1	0	1	1	0	0	0	uzbrojony
armor	0	0	0	1	0	0	1	0	0	1	zbroja
armored	0	0	0	1	0	0	0	0	0	0	opancerzony
armory	0	0	0	0	0	0	0	0	0	1	zbrojownia
arms	0	0	0	0	0	0	0	0	0	0	ramiona
army	0	0	0	0	0	0	0	0	0	0	armia
aroma	0	0	0	0	0	0	1	0	0	0	aromat
arousal	0	0	0	0	0	0	0	0	0	0	pobudzenie
arouse	0	1	0	0	0	0	1	0	0	0	wzbudzać
arraignment	1	0	0	1	0	1	0	1	0	0	postawienie w stan oskarżenia
arrange	0	0	0	0	0	0	0	0	0	0	zorganizować
arranged	0	0	0	0	0	0	0	0	0	0	ułożone
arrangement	0	0	0	0	0	0	0	0	0	0	układ
array	0	0	0	0	0	0	1	0	0	0	szyk
arrears	0	0	0	0	0	1	0	0	0	0	długi
arrest	0	0	0	0	0	1	0	0	0	0	aresztować
arrival	0	1	0	0	0	0	0	0	0	0	przyjazd
arrive	0	1	0	0	0	0	0	0	0	0	przyjechać
arrogance	0	0	0	0	0	1	0	0	0	0	arogancja
arrogant	1	0	1	0	0	1	0	0	0	0	arogancki
arrow	0	0	0	0	0	0	0	0	0	0	strzałka
arsenal	0	0	0	0	0	0	0	0	0	0	Arsenał
arsenic	0	0	1	1	0	1	0	1	0	0	arsen
arson	1	0	0	1	0	1	0	0	0	0	podpalenie
art	0	1	0	0	1	0	1	1	1	0	sztuka
artery	0	0	0	0	0	0	0	0	0	0	tętnica
artful	0	0	0	0	0	0	0	0	0	0	pomysłowy
arthropod	0	0	0	0	0	0	0	0	0	0	stawonogi
artichoke	0	0	0	0	0	0	0	0	0	0	karczoch
article	0	0	0	0	0	0	0	0	0	0	artykuł
articles	0	0	0	0	0	0	0	0	0	0	artykuły
articulate	0	0	0	0	0	0	1	0	0	0	artykułować
articulation	0	0	0	0	0	0	1	0	0	0	artykulacja
artifice	0	0	0	0	0	0	0	0	0	0	sztuczka
artillery	0	0	0	1	0	1	0	0	0	0	artyleria
artisan	0	0	0	0	0	0	1	0	0	0	rzemieślnik
artist	0	0	0	0	0	0	0	0	0	0	artysta
artiste	0	0	0	0	0	0	1	0	0	0	artysta
artistic	0	0	0	0	0	0	1	0	0	0	artystyczny
artists	0	0	0	0	0	0	0	0	0	0	artyści
ascend	0	0	0	0	0	0	0	0	0	0	wspiąć się
ascendancy	0	0	0	0	0	0	1	0	0	0	przewaga
ascension	0	0	0	0	0	0	0	0	0	0	Wniebowstąpienie
ascent	0	0	0	0	0	0	1	0	0	0	wzniesienie się
ascertain	0	0	0	0	0	0	0	0	0	0	ustalać
ascertained	0	0	0	0	0	0	0	0	0	0	ustalony
ascetic	0	0	0	0	0	0	0	0	0	0	ascetyczny
ash	0	0	0	0	0	1	0	0	0	0	popiół
ashamed	0	0	1	0	0	1	0	1	0	0	zawstydzony
ashes	0	0	0	0	0	1	0	1	0	0	proch
asleep	0	0	0	0	0	0	0	0	0	0	we śnie
asp	0	0	0	1	0	0	0	0	0	0	żmija
aspartame	0	0	0	0	0	0	0	0	0	0	aspartam
aspect	0	0	0	0	0	0	0	0	0	0	aspekt
aspects	0	0	0	0	0	0	0	0	0	0	aspekty
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	dążenie
aspire	0	1	0	0	1	0	1	0	0	0	aspirować
aspiring	0	1	0	0	1	0	1	0	0	1	ambitny
ass	0	0	0	0	0	1	0	0	0	0	tyłek
assail	1	0	0	1	0	1	0	0	1	0	atakować
assailant	1	0	0	1	0	1	0	1	0	0	napastnik
assassin	1	0	0	1	0	1	0	1	0	0	morderca
assassinate	1	0	0	1	0	1	0	0	0	0	dokonać zamachu
assassination	1	0	0	1	0	1	0	1	0	0	zamach
assault	1	0	0	1	0	1	0	0	0	0	napaść
assay	0	0	0	0	0	0	0	0	0	0	analiza
assemblage	0	0	0	0	0	0	0	0	0	0	zmontowanie
assemble	0	0	0	0	0	0	0	0	0	0	gromadzić się
assembled	0	0	0	0	0	0	0	0	0	0	zmontowane
assembly	0	0	0	0	0	0	1	0	0	1	montaż
assent	0	0	0	0	0	0	1	0	0	0	zgoda
assert	0	0	0	0	0	0	0	0	0	0	zapewniać
asserting	0	0	0	0	0	0	1	0	0	1	twierdzenie
assertion	0	0	0	0	0	0	0	0	0	0	twierdzenie
assess	0	0	0	0	0	0	0	0	0	0	oceniać
assessment	0	0	0	0	0	0	0	0	1	1	oszacowanie
assessor	0	0	0	0	0	0	0	0	0	1	asesor
assets	0	0	0	0	0	0	1	0	0	0	majątek
asshole	1	0	1	0	0	1	0	0	0	0	dupek
assign	0	0	0	0	0	0	0	0	0	0	przydzielać
assignee	0	0	0	0	0	0	0	0	0	1	mandatariusz
assignment	0	0	0	0	0	0	0	0	0	0	zadanie
assimilate	0	0	0	0	0	0	0	0	0	0	wchłonąć
assimilation	0	0	0	0	0	0	0	0	0	0	asymilacja
assist	0	0	0	0	0	0	1	0	0	1	wspierać
assistance	0	0	0	0	0	0	1	0	0	0	wsparcie
assistant	0	0	0	0	0	0	0	0	0	0	asystent
associate	0	0	0	0	0	0	1	0	0	1	współpracownik
association	0	0	0	0	0	0	0	0	0	1	stowarzyszenie
assorted	0	0	0	0	0	0	0	0	0	0	mieszany
assortment	0	0	0	0	0	0	0	0	0	0	asortyment
assuage	0	0	0	0	0	0	1	0	0	0	łagodzić
assumed	0	0	0	0	0	0	0	0	0	0	przypuszczalny
assuming	0	0	0	0	0	0	0	0	0	0	zarozumiały
assumption	0	0	0	0	0	0	0	0	0	0	założenie
assurance	0	0	0	0	0	0	1	0	0	1	zapewnienie
assure	0	0	0	0	0	0	0	0	0	1	gwarantować
assured	0	0	0	0	0	0	1	0	0	1	zapewniony
assuredly	0	0	0	0	0	0	0	0	0	1	zapewne
asterisk	0	0	0	0	0	0	0	0	0	0	gwiazdka
asteroids	0	0	0	0	0	0	0	0	0	0	asteroidy
astigmatism	0	0	0	0	0	0	0	0	0	0	astygmatyzm
astonishingly	0	0	0	0	0	0	1	0	1	0	zdumiewająco
astonishment	0	0	0	0	1	0	1	0	1	0	zdziwienie
astral	0	0	0	0	0	0	0	0	0	0	astralny
astray	0	0	0	1	0	1	0	0	0	0	zabłąkany
astringent	0	0	0	0	0	1	0	0	0	0	środek ściągający
astrologer	0	1	0	0	0	0	1	0	0	0	astrolog
astrology	0	0	0	0	0	0	0	0	0	0	astrologia
astronaut	0	0	0	0	0	0	1	0	0	0	astronauta
astronomer	0	1	0	0	0	0	1	0	0	0	astronom
astronomy	0	0	0	0	0	0	0	0	0	0	astronomia
astute	0	0	0	0	0	0	1	0	0	0	bystry
asunder	0	0	0	0	0	0	0	0	0	0	jedno od drugiego
asylum	0	0	0	1	0	1	0	0	0	0	przytułek
asymmetric	0	0	0	0	0	0	0	0	0	0	asymetryczny
asymmetry	0	0	1	0	0	0	0	0	0	0	asymetria
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotyczny
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	ateizm
atheistic	0	0	0	0	0	0	0	0	0	0	ateistyczny
atherosclerosis	0	0	0	1	0	1	0	1	0	0	miażdżyca
athlete	0	0	0	0	0	0	1	0	0	0	sportowiec
athletic	0	0	0	0	0	0	1	0	0	0	atletyczny
athleticism	0	0	0	0	0	0	0	0	0	0	atletyka
athletics	0	0	0	0	0	0	0	0	0	0	lekkoatletyka
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfera
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosferyczny
atoll	0	0	0	0	0	0	0	0	0	0	atol
atom	0	0	0	0	0	0	1	0	0	0	atom
atomic	0	0	0	0	0	0	0	0	0	0	atomowy
atone	0	1	0	0	1	0	1	0	0	1	odpokutować
atonement	0	0	0	0	0	0	1	0	0	0	pokuta
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	okrutny
atrocity	1	0	1	1	0	1	0	1	0	0	okrucieństwo
atrophy	0	0	1	1	0	1	0	1	0	0	zanik
attach	0	0	0	0	0	0	0	0	0	0	przytwierdzać
attachment	0	0	0	0	0	0	1	0	0	0	przywiązanie
attack	1	0	0	1	0	1	0	0	0	0	atak
attacking	1	0	1	1	0	1	0	1	1	0	napadający
attain	0	0	0	0	0	0	0	0	0	0	osiągać
attainable	0	1	0	0	0	0	1	0	0	0	osiągalny
attainment	0	0	0	0	0	0	1	0	0	0	osiągnięcie
attempt	0	1	0	0	0	0	0	0	0	0	próba
attendance	0	1	0	0	0	0	0	0	0	0	frekwencja
attendant	0	0	0	0	0	0	1	0	0	1	obsługujący
attention	0	0	0	0	0	0	1	0	0	0	Uwaga
attentive	0	0	0	0	0	0	1	0	0	1	uważny
attenuate	0	0	0	0	0	0	0	0	0	0	osłabiać
attenuated	0	0	0	0	0	1	0	0	0	0	osłabiony
attenuation	0	0	0	0	0	1	0	1	0	0	osłabienie
attest	0	0	0	0	0	0	1	0	0	1	zaświadczać
attestation	0	0	0	0	0	0	0	0	0	1	zaświadczenie
attic	0	0	0	0	0	0	0	0	0	0	strych
attire	0	0	0	0	0	0	0	0	0	0	strój
attitude	0	0	0	0	0	0	0	0	0	0	nastawienie
attorney	1	0	0	1	0	0	1	0	0	1	adwokat
attraction	0	0	0	0	0	0	1	0	0	0	atrakcja
attractiveness	0	0	0	0	0	0	1	0	0	0	atrakcyjność
attributable	0	0	0	0	0	0	0	0	0	0	przypisywalny
attribute	0	0	0	0	0	0	0	0	0	0	atrybut
attribution	0	0	0	0	0	0	0	0	0	0	atrybucja
attrition	0	0	0	0	0	0	0	0	0	0	ścieranie
auburn	0	0	0	0	0	0	0	0	0	0	kasztanowy
auction	0	1	0	0	0	0	0	0	0	0	Aukcja
auctioneer	0	0	0	0	0	0	0	0	0	0	licytator
audacious	0	0	0	0	0	0	0	0	0	0	zuchwały
audacity	0	0	0	0	0	1	0	0	0	0	śmiałość
audible	0	0	0	0	0	0	0	0	0	0	słyszalny
audience	0	1	0	0	0	0	0	0	0	0	publiczność
audit	0	0	0	0	0	0	0	0	0	0	rewizja
audition	0	0	0	0	0	0	0	0	0	0	przesłuchanie
auditor	0	0	0	1	0	0	0	0	0	1	rewident księgowy
auditorium	0	0	0	0	0	0	0	0	0	0	audytorium
auditory	0	0	0	0	0	0	0	0	0	0	słuchowy
aught	0	0	0	0	0	0	0	0	0	0	coś
augment	0	0	0	0	0	0	1	0	0	0	zwiększać
augmentation	0	0	0	0	0	0	0	0	0	0	powiększenie
august	0	0	0	0	0	0	1	0	0	0	sierpień
aunt	0	0	0	0	0	0	1	0	0	1	ciotka
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	zorza polarna
auspices	0	0	0	0	0	0	0	0	0	0	auspicje
auspicious	0	1	0	0	1	0	1	0	0	0	pomyślny
austere	0	0	0	1	0	1	0	1	0	0	surowy
austerity	0	0	0	0	0	1	0	0	0	0	surowość
authentic	0	0	0	0	1	0	1	0	0	1	autentyczny
authenticate	0	0	0	0	0	0	0	0	0	1	uwierzytelniać
authentication	0	0	0	0	0	0	0	0	0	1	uwierzytelnianie
authenticity	0	0	0	0	0	0	1	0	0	1	autentyczność
author	0	0	0	0	0	0	1	0	0	1	autor
authoritative	0	0	0	0	0	0	1	0	0	1	autorytatywny
authority	0	0	0	0	0	0	1	0	0	1	autorytet
authorization	0	0	0	0	0	0	1	0	0	1	upoważnienie
authorize	0	0	0	0	0	0	0	0	0	1	autoryzować
authorized	0	0	0	0	0	0	1	0	0	0	upoważniony
authorship	0	0	0	0	0	0	0	0	0	0	autorstwo
auto	0	0	0	0	0	0	0	0	0	0	automatyczny
autobiography	0	0	0	0	0	0	0	0	0	0	autobiografia
autocratic	0	0	0	0	0	1	0	0	0	0	autokratyczny
autograph	0	0	0	0	0	0	0	0	0	0	autograf
automatic	0	0	0	0	0	0	0	0	0	1	automatyczny
automobile	0	0	0	0	0	0	0	0	0	0	samochód
autonomy	0	0	0	0	0	0	0	0	0	0	autonomia
autopsy	0	0	1	1	0	1	0	1	0	0	autopsja
autumn	0	0	0	0	0	0	0	0	0	0	jesień
auxiliary	0	0	0	0	0	0	0	0	0	0	pomocniczy
avail	0	0	0	0	0	0	0	0	0	0	wykorzystać
avalanche	0	0	0	1	0	1	0	1	1	0	lawina
avarice	1	0	1	0	0	1	0	0	0	0	chciwość
avatar	0	0	0	0	0	0	1	0	0	0	awatara
avenger	1	0	0	0	0	1	0	0	0	0	mściciel
avenue	0	0	0	0	0	0	0	0	0	0	aleja
aver	0	0	0	0	0	0	0	0	0	0	zaręczać
