English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Myanmar-Burmese Word
allegory	0	0	0	0	0	0	0	0	0	0	အတ္ထုပ္ပတ္တိ
allegro	0	0	0	0	0	0	1	0	0	0	အယ်လီဂရိုး
alleviate	0	0	0	0	0	0	1	0	0	0	သက်သာစေသည်။
alleviation	0	0	0	0	0	0	1	0	0	0	ကျဆင်းရေး
alley	0	0	0	0	0	0	0	0	0	0	လမ်းကြား
alliance	0	0	0	0	0	0	0	0	0	1	မဟာမိတ်
allied	0	0	0	0	0	0	1	0	0	1	မဟာမိတ်
alligator	0	0	0	0	0	0	0	0	0	0	မိကျောင်း
allocate	0	0	0	0	0	0	0	0	0	0	ခွဲဝေပေးသည်။
allocation	0	0	0	0	0	0	0	0	0	0	ခွဲဝေပေးခြင်း
allot	0	0	0	0	0	0	0	0	0	0	ခွဲပေးသည်။
allotment	0	0	0	0	0	0	0	0	0	0	ခွဲဝေပေးခြင်း
allowable	0	0	0	0	0	0	1	0	0	0	ခွင့်ပြုသည်။
allowance	0	0	0	0	0	0	0	0	0	0	ထောက်ပံ့ကြေး
allowed	0	0	0	0	0	0	0	0	0	0	ခွင့်ပြုသည်။
alloy	0	0	0	0	0	0	0	0	0	0	အလွိုင်း
allure	0	1	0	0	1	0	1	0	1	0	ဖြားယောင်း
alluring	0	0	0	0	0	0	1	0	0	0	ထနောင်းပင်
allusion	0	0	0	0	0	0	0	0	0	0	ရည်ညွှန်းခြင်း
alluvial	0	0	0	0	0	0	0	0	0	0	မြေနုနယ်
ally	0	0	0	0	0	0	1	0	0	1	မဟာမိတ်
almanac	0	0	0	0	0	0	0	0	0	0	ဗန်းမ
almighty	0	0	0	0	0	0	1	0	0	0	အနန္တ
aloft	0	0	0	0	0	0	0	0	0	0	အမြင့်
aloha	0	1	0	0	1	0	1	0	0	0	aloha
alongside	0	0	0	0	0	0	0	0	0	0	တွဲပြီး
aloof	0	0	0	0	0	1	0	0	0	0	ဝေးကွာ
aloud	0	0	0	0	0	0	0	0	0	0	အသံကျယ်ကျယ်
alphabet	0	0	0	0	0	0	0	0	0	0	အက်ခရာ
alphabetical	0	0	0	0	0	0	0	0	0	0	အက္ခရာစဉ်
altar	0	0	0	0	0	0	0	0	0	0	ယဇ်ပလ္လင်
alter	0	0	0	0	0	0	0	0	0	0	ပြောင်းလဲပါ။
alteration	0	0	0	0	0	0	0	0	0	0	လို့သိရပါတယ်။
altercation	1	0	0	0	0	1	0	0	0	0	အငြင်းအခုံ
altered	0	0	0	0	0	0	0	0	0	0	လူဆိုတာ
alternate	0	0	0	0	0	0	0	0	0	0	တလှည့်စီ
alternative	0	0	0	0	0	0	0	0	0	0	အခြားရွေးချယ်စရာ
altitude	0	0	0	0	0	0	0	0	0	0	အမြင့်
alto	0	0	0	0	0	0	0	0	0	0	အယ်တို
altogether	0	0	0	0	0	0	0	0	0	0	ဘိုးတော်
alumnus	0	0	0	0	0	0	0	0	0	0	ကျောင်းသားဟောင်းများ
alveolar	0	0	0	0	0	0	0	0	0	0	alveolar
amalgam	0	0	0	0	0	0	0	0	0	0	အမာလ်ဂမ်
amalgamation	0	0	0	0	0	0	0	0	0	0	ပေါင်းစပ်ခြင်း။
amass	0	0	0	0	0	0	0	0	0	0	အစုလိုက်
amateur	0	0	0	0	0	0	0	0	0	0	အပျော်တမ်း
amaze	0	0	0	0	0	0	0	0	1	0	တအံ့တသြ
amazement	0	0	0	0	0	0	0	0	0	0	တအံ့တသြ
amazingly	0	0	0	0	1	0	1	0	1	0	အံ့သြလောက်အောင်
ambassador	0	0	0	0	0	0	1	0	0	1	သံအမတ်ကြီး
amber	0	0	0	0	0	0	0	0	0	0	ပယင်း
ambient	0	0	0	0	0	0	0	0	0	0	ပတ်ဝန်းကျင်
ambiguity	0	0	0	0	0	0	0	0	0	0	ရှုတ်ထွေး
ambiguous	0	0	0	0	0	1	0	0	0	0	မရေရာသော
ambit	0	0	0	0	0	0	0	0	0	0	ရည်မှန်းချက်
ambition	0	1	0	0	1	0	1	0	0	1	ရည်မှန်းချက်
ambitious	0	0	0	0	0	0	0	0	0	0	ရည်မှန်းချက်ကြီးသည်။
ambulance	0	0	0	1	0	0	0	0	0	1	လူနာတင်ယာဉ်
ambush	1	0	0	1	0	1	0	0	1	0	ဒီနေ့မနက်
ameliorate	0	0	0	0	0	0	1	0	0	0	သက်သာအောင်
amen	0	0	0	0	1	0	1	0	0	1	အာမင်
amenable	0	0	0	0	0	0	1	0	0	0	သာသာယာယာ
amend	0	0	0	0	0	0	1	0	0	0	ပြုပြင်သည်
amendment	0	0	0	0	0	0	0	0	0	0	ပြင်ဆင်ချက်
amends	0	0	0	0	0	0	1	0	0	0	ပြင်ဆင်သည်။
amenity	0	0	0	0	0	0	1	0	0	0	သာယာမှု
amethyst	0	0	0	0	0	0	0	0	0	0	ခရမ်းရောင်
amiable	0	0	0	0	0	0	1	0	0	0	ရည်မွန်သော
amicable	0	0	0	0	1	0	1	0	0	0	အနုအရင့်
amid	0	0	0	0	0	0	0	0	0	0	ကြားထဲက
amidst	0	0	0	0	0	0	0	0	0	0	ကြားနေရခြင်း။
ammonia	0	0	1	0	0	0	0	0	0	0	အမိုးနီးယား
ammunition	0	0	0	0	0	0	0	0	0	0	ခဲယမ်းမီးကျောက်
amnesia	0	0	0	0	0	1	0	0	0	0	သတိမေ့ခြင်း။
amnesty	0	0	0	0	1	0	1	0	0	0	လွတ်ငြိမ်းချမ်းသာခွင့်
amorphous	0	0	0	0	0	0	0	0	0	0	amorphous
amortization	0	0	0	0	0	0	0	0	0	1	amortization
amount	0	0	0	0	0	0	0	0	0	0	ပမာဏ
amour	0	1	0	0	1	0	1	0	0	1	အချစ်
ampersand	0	0	0	0	0	0	0	0	0	0	ampersand
amphetamines	0	0	1	0	0	1	0	0	0	0	အမ်ဖီတမင်း
amphibian	0	0	0	0	0	0	0	0	0	0	ကုန်းနေရေနေသတ္တဝါ
amphibious	0	0	0	0	0	0	0	0	0	0	ကုန်းရေနှစ်သွယ်
amphitheater	0	0	0	0	0	0	0	0	0	0	ပွဲကြည့်စင်
amplification	0	0	0	0	0	0	0	0	0	0	အသံချဲ့စက်
amplify	0	0	0	0	0	0	0	0	0	0	အသံချဲ့စက်
amplitude	0	0	0	0	0	0	0	0	0	0	လွှဲခွင်
amply	0	0	0	0	0	0	0	0	0	0	ကျယ်ကျယ်ပြန့်ပြန့်
amputation	0	0	0	0	0	0	0	0	0	0	ဖြတ်တောက်ခြင်း
amulet	0	0	0	0	0	0	0	0	0	0	အဆောင်လက်ဖွဲ့
amuse	0	0	0	0	1	0	1	0	0	0	ရွှင်မြူးသည်။
amused	0	0	0	0	1	0	1	0	0	0	ရွှင်မြူးခြင်း
amusement	0	0	0	0	1	0	1	0	0	0	ဖျော်ဖြေရေး
amusing	0	0	0	0	1	0	1	0	0	0	ရယ်စရာ
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	Anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	မေ့ဆေး
anaesthetic	0	0	0	0	0	0	0	0	0	0	ထုံဆေး
anal	0	0	0	0	0	1	0	0	0	0	စအို
analgesic	0	0	0	0	0	0	0	0	0	0	အကိုက်အခဲပျောက်ဆေး
analogous	0	0	0	0	0	0	0	0	0	0	တူညီသော
analogue	0	0	0	0	0	0	0	0	0	0	analogue
analogy	0	0	0	0	0	0	0	0	0	0	ဥဒါဟရုဏ်
analysis	0	0	0	0	0	0	0	0	0	0	ခွဲခြမ်းစိတ်ဖြာခြင်း
analyst	0	1	0	0	0	0	1	0	0	1	လေ့လာသူ
analytic	0	0	0	0	0	0	0	0	0	0	ခွဲခြမ်းစိတ်ဖြာခြင်း။
analyze	0	0	0	0	0	0	0	0	0	0	ခွဲခြမ်းစိတ်ဖြာ
analyzer	0	0	0	0	0	0	0	0	0	0	ခွဲခြမ်းစိတ်ဖြာသူ
anarchism	1	0	0	1	0	1	0	0	0	0	မင်းမဲ့ဝါဒ
anarchist	1	0	0	1	0	1	0	0	0	0	မင်းမဲ့ဝါဒီ
anarchy	1	0	0	1	0	1	0	0	0	0	မင်းမဲ့စရိုက်
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	ကျီးကန်း
anatomic	0	0	0	0	0	0	0	0	0	0	ခန္ဓာဗေဒ
anatomy	0	0	0	0	0	0	0	0	0	0	ခန္ဓာဗေဒ
ancestor	0	0	0	0	0	0	0	0	0	0	ဘိုးဘေး
ancestral	0	0	0	0	0	0	0	0	0	1	ဘိုးဘွား
ancestry	0	0	0	0	0	0	0	0	0	0	မျိုးရိုး
anchor	0	0	0	0	0	0	1	0	0	0	ကျောက်ဆူး
anchorage	0	0	0	0	0	0	1	1	0	0	ကျောက်ချခြင်း။
ancient	0	0	0	0	0	1	0	0	0	0	ရှေးခေတ်
ancillary	0	0	0	0	0	0	0	0	0	0	နောက်ဆက်တွဲ
androgen	0	0	0	0	0	0	0	0	0	0	အန်ဒရိုဂျင်
anemone	0	0	0	0	0	0	0	0	0	0	ငှက်ပျောသီး
anew	0	0	0	0	0	0	0	0	0	0	အသစ်
angel	0	1	0	0	1	0	1	0	1	1	နတ်သမီးလေး
angelic	0	0	0	0	1	0	1	0	0	1	နတ်သမီးတစ်ပါး
anger	1	0	0	0	0	1	0	0	0	0	ဒေါသ
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	ထောင့်
angling	0	1	0	0	0	1	0	0	0	0	ထောင့်ချိုး
angry	1	0	1	0	0	1	0	0	0	0	စိတ်ဆိုး
anguish	1	0	0	1	0	1	0	1	0	0	နာကျင်ခြင်း။
angular	0	0	0	0	0	0	0	0	0	0	ကျီးကန်း
anhydrous	0	0	0	0	0	0	0	0	0	0	ရေဓာတ်မရှိသော
animal	0	0	0	0	0	0	0	0	0	0	တိရစ္ဆာန်
animate	0	0	0	0	0	0	1	0	0	0	ကာတွန်း
animated	0	0	0	0	1	0	1	0	0	0	ကာတွန်း
animation	0	0	0	0	0	0	0	0	0	0	ကာတွန်း
animosity	1	0	1	1	0	1	0	1	0	0	ရန်ငြိုးဖွဲ့ခြင်း။
animus	1	0	0	0	0	1	0	0	0	0	သတ္တဝါ
ankle	0	0	0	0	0	0	0	0	0	0	ခြေချင်းဝတ်
annals	0	0	0	0	0	0	0	0	0	0	မှတ်တမ်းများ
annex	0	0	0	0	0	0	0	0	0	0	နောက်ဆက်တွဲ
annexation	0	0	0	0	0	0	0	0	0	0	သိမ်းပိုက်ခြင်း
annexe	0	0	0	0	0	0	0	0	0	0	နောက်ဆက်တွဲ
annihilate	1	0	0	1	0	1	0	0	0	0	ချေမှုန်းပါ။
annihilated	1	0	0	1	0	1	0	1	0	0	ပျက်သုန်းသည်။
annihilation	1	0	0	1	0	1	0	1	0	0	ပျက်ဆီးခြင်း
annotate	0	0	0	0	0	0	0	0	0	0	မှတ်ချက်ချပါ။
annotation	0	0	0	0	0	0	0	0	0	0	မှတ်ချက်
announce	0	0	0	0	0	0	0	0	0	0	ကြေငြာ
announcement	0	1	0	0	0	0	0	0	0	0	ကြေငြာချက်
annoy	1	0	1	0	0	1	0	0	0	0	စိတ်ဆိုး
annoyance	1	0	1	0	0	1	0	0	0	0	မှောင့်
annoying	1	0	0	0	0	1	0	0	0	0	စိတ်အနှောက်အယှက်
annuity	0	0	0	0	0	0	0	0	0	0	နှစ်စဉ်
annul	0	0	0	0	0	1	0	0	0	0	ဖျက်သိမ်းရန်
annular	0	0	0	0	0	0	0	0	0	0	အဝိုင်း
annulment	0	0	0	0	0	1	0	1	0	0	ဖျက်သိမ်းခြင်း။
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	လိမ်းပါ။
anomalous	0	0	0	0	0	0	0	0	0	0	မမှန်ပါ။
anomaly	0	0	0	1	0	1	0	0	1	0	မမှန်
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	အမည်မသိ
answer	0	0	0	0	0	0	0	0	0	0	ဖြေ
answerable	0	0	0	0	0	0	0	0	0	1	ဖြေနိုင်သော
answering	0	0	0	0	0	0	0	0	0	0	ဖြေဆိုခြင်း။
ant	0	0	0	0	0	0	0	0	0	0	ပုရွက်ဆိတ်
antagonism	1	0	0	0	0	1	0	0	0	0	ဆန့်ကျင်ဘက်ဝါဒ
antagonist	1	0	0	0	0	1	0	0	0	0	ရန်သူ
antagonistic	1	0	1	0	0	1	0	0	0	0	ဆန့်ကျင်ဘက်
ante	0	0	0	0	0	0	0	0	0	0	အန်တီ
antecedent	0	0	0	0	0	0	0	0	0	0	ရှေးက
antelope	0	0	0	0	0	0	0	0	0	0	ငှက်သိုက်
antenna	0	0	0	0	0	0	0	0	0	0	အင်တာနာ
anterior	0	0	0	0	0	0	0	0	0	0	ရှေ့
anthem	0	0	0	0	0	0	0	0	0	0	နိုင်ငံတော်သီချင်း
anthology	0	0	0	0	0	0	0	0	0	0	ကဗျာစာအုပ်
anthrax	0	0	1	1	0	1	0	1	0	0	ပိုးသတ်ဆေး
anthropology	0	0	0	0	0	0	0	0	0	0	မနုဿဗေဒ
antibiotic	0	0	0	0	0	0	0	0	0	0	ပဋိဇီဝဆေး
antibiotics	0	0	0	0	0	0	1	0	0	0	ပဋိဇီဝဆေး
antichrist	1	0	1	1	0	1	0	0	0	0	အန္တိခရစ်
anticipation	0	1	0	0	0	0	0	0	0	0	မျှော်မှန်းချက်
anticipatory	0	1	0	0	0	0	0	0	0	0	မျှော်မှန်းချက်
antidote	0	1	0	0	0	0	1	0	0	1	ဖြေဆေး
antifungal	0	0	0	0	0	0	1	0	0	1	မှိုသတ်ဆေး
antimony	0	0	0	0	0	0	0	0	0	0	ခနောက်စိမ်း
antipathy	1	0	1	0	0	1	0	0	0	0	အာဃာတ
antiquarian	0	0	0	0	0	0	0	0	0	0	ရှေးဟောင်းပစ္စည်း
antiquated	0	0	0	0	0	1	0	0	0	0	ခေတ်နောက်ကျ
antique	0	0	0	0	0	0	1	0	0	0	ရှေးဟောင်း
antiquity	0	0	0	0	0	0	0	0	0	0	ရှေးခေတ်
antiseptic	0	0	0	0	0	0	1	0	0	1	ပိုးသတ်ဆေး
antisocial	1	0	1	1	0	1	0	1	0	0	လူမှုရေးဆန့်ကျင်ရေး
antithesis	1	0	0	0	0	1	0	0	0	0	ဆန့်ကျင်ဘက်
antithetical	0	0	0	0	0	0	0	0	0	0	ဆန့်ကျင်ဘက်
antiviral	0	0	0	0	0	0	0	0	0	0	ဗိုင်းရပ်စ်ပိုး
antler	0	0	0	0	0	0	0	0	0	0	သမင်ချို
anvil	0	0	0	0	0	0	0	0	0	0	anvil
anxiety	1	1	0	1	0	1	0	1	0	0	ပူပင်သောက
anxious	0	1	0	1	0	1	0	0	0	0	စိတ်စော
aorta	0	0	0	0	0	0	0	0	0	0	သွေးလွှတ်ကြော
apace	0	0	0	0	0	0	0	0	0	0	မြန်သည်။
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	တိုက်ခန်း
apathetic	0	0	0	0	0	1	0	1	0	0	စိတ်မနာတတ်
apathy	0	0	0	0	0	1	0	1	0	0	မနာလို
ape	0	0	0	0	0	0	0	0	0	0	မျောက်ဝံ
aperture	0	0	0	0	0	0	0	0	0	0	အလင်းဝင်ပေါက်
apex	0	0	0	0	0	0	0	0	0	0	အထွတ်
aphid	0	0	1	0	0	1	0	0	0	0	ပိုးမွှား
apiece	0	0	0	0	0	0	0	0	0	0	အပိုင်းတစ်ခု
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	တောင်းပန်သည်။
apologist	0	0	0	0	0	0	0	0	0	0	တောင်းပန်ပါတယ်။
apologize	0	0	0	0	0	0	1	1	0	1	တောင်းပန်ပါတယ်။
apology	0	0	0	0	0	0	1	0	0	0	တောင်းပန်ခြင်း။
apostasy	0	0	0	0	0	0	0	0	0	0	အယူဖောက်ပြန်ခြင်း
apostate	0	0	0	0	0	0	0	0	0	0	အယူဖောက်ပြန်
apostle	0	0	0	0	0	0	1	0	0	1	တမန်တော်
apostolic	0	0	0	0	0	0	0	0	0	1	တမန်တော်
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	ထိတ်လန့်စရာ
apparatus	0	0	0	0	0	0	0	0	0	0	ယန္တရား
apparel	0	0	0	0	0	0	0	0	0	0	အဝတ်အစား
apparently	0	0	0	0	0	0	0	0	0	0	ညီမရဲ့
apparition	0	0	0	1	0	0	0	0	1	0	အသွင်အပြင်
appeal	0	1	0	0	0	0	0	0	0	0	အယူခံဝင်
appearance	0	0	0	0	0	0	0	0	0	0	အသွင်အပြင်
appease	0	0	0	0	0	0	0	0	0	0	ကျေနပ်သည်။
appellant	0	0	0	0	0	0	0	0	0	0	အယူခံ
append	0	0	0	0	0	0	0	0	0	0	နောက်ဆက်တွဲ
appendage	0	0	0	0	0	0	0	0	0	0	နောက်ဆက်တွဲ
appendicitis	0	0	0	1	0	1	0	1	0	0	အူအတက်
appendix	0	0	0	0	0	0	0	0	0	0	နောက်ဆက်တွဲ
appetite	0	0	0	0	0	0	0	0	0	0	စားချင်စိတ်
appetizer	0	0	0	0	0	0	0	0	0	0	အမြည်း
applause	0	0	0	0	1	0	1	0	1	1	လက်ခုပ်သံများ
apple	0	0	0	0	0	0	0	0	0	0	ပန်းသီး
appliance	0	0	0	0	0	0	0	0	0	0	ပစ္စည်း
appliances	0	0	0	0	0	0	0	0	0	0	အသုံးအဆောင်များ
applicability	0	0	0	0	0	0	0	0	0	0	အသုံးချနိုင်မှု
applicable	0	0	0	0	0	0	0	0	0	0	သက်ဆိုင်ပါသည်။
applicant	0	1	0	0	0	0	0	0	0	0	လျှောက်ထားသူ
application	0	0	0	0	0	0	0	0	0	0	လျှောက်လွှာ
apply	0	0	0	0	0	0	0	0	0	0	လျှောက်ထားပါ။
appoint	0	0	0	0	0	0	0	0	0	0	ခန့်ထား
appointment	0	0	0	0	0	0	0	0	0	0	ရက်ချိန်း
appointments	0	0	0	0	0	0	0	0	0	0	ချိန်းတယ်။
apportion	0	0	0	0	0	0	0	0	0	0	ခွဲဝေခြင်း။
apportionment	0	0	0	0	0	0	0	0	0	0	ခွဲဝေခြင်း။
appraise	0	0	0	0	0	0	0	0	0	0	အကဲဖြတ်ပါ။
appreciable	0	0	0	0	0	0	0	0	0	0	လေးစားဖွယ်
appreciation	0	0	0	0	1	0	1	0	0	1	ကျေးဇူးတင်ခြင်း
apprehend	0	0	0	1	0	0	0	0	0	0	ဖမ်းတယ်။
apprehension	0	0	0	1	0	1	0	0	0	0	စိတ်ကလေး
apprehensive	0	1	0	1	0	1	0	0	0	0	စိုးရိမ်စရာ
apprentice	0	0	0	0	0	0	0	0	0	1	အလုပ်သင်
apprenticeship	0	0	0	0	0	0	0	0	0	0	အလုပ်သင်
approach	0	0	0	0	0	0	0	0	0	0	ချဉ်းကပ်
approaching	0	1	0	0	0	0	0	0	0	0	ချဉ်းကပ်
approbation	0	0	0	0	0	0	1	0	0	1	ခွင့်ပြုချက်
appropriation	0	0	0	0	0	1	0	0	0	0	လျာထားချက်
approval	0	0	0	0	0	0	1	0	0	0	အတည်ပြုချက်
approve	0	0	0	0	1	0	1	0	0	1	အတည်ပြု
approving	0	0	0	0	0	0	1	0	0	0	အတည်ပြုသည်။
approximate	0	0	0	0	0	0	0	0	0	0	အနီးစပ်ဆုံး
approximately	0	0	0	0	0	0	0	0	0	0	ခန့်မှန်းခြေ
approximating	0	0	0	0	0	0	0	0	0	0	အနီးစပ်ဆုံး
approximation	0	0	0	0	0	0	0	0	0	0	အနီးစပ်ဆုံး
appurtenances	0	0	0	0	0	0	0	0	0	0	စက်ကိရိယာများ
apron	0	0	0	0	0	0	0	0	0	0	မျက်နှာဖုံး
apt	0	0	0	0	0	0	1	0	0	0	သင့်လျော်သည်။
aptitude	0	0	0	0	0	0	1	0	0	0	တတ်လွယ်ခြင်း
aqua	0	0	0	0	0	0	0	0	0	0	ရေနေ
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	ငါးပြတိုက်
aquatic	0	0	0	0	0	0	0	0	0	0	ရေနေသတ္တဝါ
aqueduct	0	0	0	0	0	0	0	0	0	0	ရေပိုက်
aqueous	0	0	0	0	0	0	0	0	0	0	ရေစပ်
arable	0	0	0	0	0	0	0	0	0	0	ထွန်ယက်စိုက်ပျိုးနိုင်သော
arbiter	0	0	0	0	0	0	0	0	0	1	ခုံသမာဓိ
arbitrate	0	0	0	0	0	0	0	0	0	0	ခုံသမာဓိ
arbitration	0	1	0	0	0	0	0	0	0	0	ခုံသမာဓိ
arbitrator	0	0	0	0	0	0	0	0	0	1	ခုံသမာဓိ
arbor	0	0	0	0	0	0	0	0	0	0	သစ်ကိုင်း၊
arc	0	0	0	0	0	0	0	0	0	0	arc
arcade	0	0	0	0	0	0	0	0	0	0	အာကိတ်
arch	0	0	0	0	0	0	0	0	0	0	ခုံး
archaeological	0	0	0	0	0	0	0	0	0	0	ရှေးဟောင်းသုတေသန
archaeologist	0	0	0	0	0	0	0	0	0	0	ရှေးဟောင်းသုတေသနပညာရှင်
archaeology	0	1	0	0	0	0	1	0	0	0	ရှေးဟောင်းသုတေသန
archaic	0	0	0	0	0	1	0	0	0	0	ရှေးခေတ်
archbishop	0	0	0	0	0	0	0	0	0	0	ဂိုဏ်းချုပ်
arched	0	0	0	0	0	0	0	0	0	0	ခုံး
archer	0	0	0	0	0	0	0	0	0	0	လေးသမား
archery	0	0	0	0	0	0	0	0	0	0	လေးပစ်
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	ကျွန်းစု
architect	0	0	0	0	0	0	0	0	0	0	ဗိသုကာပညာရှင်
architecture	0	0	0	0	0	0	0	0	0	1	ဗိသုကာပညာ
archive	0	0	0	0	0	0	0	0	0	0	တင်ထားပါတယ်။
arctic	0	0	0	0	0	0	0	0	0	0	အာတိတ်
ardent	0	1	0	0	1	0	1	0	0	0	ပြင်းပြသည်။
ardor	0	0	0	0	0	0	1	0	0	0	ထက်မြက်ခြင်း။
arduous	0	0	0	0	0	1	0	0	0	0	ခက်ခဲကြမ်းတမ်းသည်။
area	0	0	0	0	0	0	0	0	0	0	ဧရိယာ
arena	0	0	0	0	0	0	0	0	0	0	လုပ်ခဲ့ဖူးတယ်။
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	ငြင်းခုန်ပါ။
argument	1	0	0	0	0	1	0	0	0	0	ဆင်ခြေ
argumentation	1	0	0	0	0	0	0	0	0	0	အငြင်းအခုံ
argumentative	0	0	0	0	0	1	0	0	0	0	အတွန့်တက်သည်။
arguments	1	0	0	0	0	0	0	0	0	0	အငြင်းပွားမှုများ
arid	0	0	0	0	0	1	0	1	0	0	ရေရှား
aristocracy	0	0	0	0	0	0	1	0	0	0	မင်းမျိုးမင်းနွယ်
aristocrat	0	0	0	0	0	0	0	0	0	0	မင်းမျိုးမင်းနွယ်
aristocratic	0	0	0	0	0	0	1	0	0	0	မင်းမျိုးမင်းနွယ်
arithmetic	0	0	0	0	0	0	0	0	0	0	ဂဏန်းသင်္ချာ
ark	0	0	0	0	0	0	0	0	0	0	သေတ္တာ
arm	0	0	0	0	0	0	0	0	0	0	လက်မောင်း
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	လက်နက်တပ်ဆင်
armaments	0	0	0	1	0	1	0	0	0	0	လက်နက်များ
armature	0	0	0	0	0	0	0	0	0	0	armature
armed	1	0	0	1	0	1	1	0	0	0	လက်နက်ကိုင်
armor	0	0	0	1	0	0	1	0	0	1	သံချပ်
armored	0	0	0	1	0	0	0	0	0	0	သံချပ်ကာ
armory	0	0	0	0	0	0	0	0	0	1	လက်နက်တိုက်
arms	0	0	0	0	0	0	0	0	0	0	လက်နက်များ
army	0	0	0	0	0	0	0	0	0	0	စစ်တပ်
aroma	0	0	0	0	0	0	1	0	0	0	အနံ့
arousal	0	0	0	0	0	0	0	0	0	0	နိုးကြားမှု
arouse	0	1	0	0	0	0	1	0	0	0	နှိုးဆော်
arraignment	1	0	0	1	0	1	0	1	0	0	စီရင်ချက်
arrange	0	0	0	0	0	0	0	0	0	0	စီစဉ်ပါ။
arranged	0	0	0	0	0	0	0	0	0	0	စီစဉ်ပေးသည်။
arrangement	0	0	0	0	0	0	0	0	0	0	အစီအစဉ်
array	0	0	0	0	0	0	1	0	0	0	ဇွတ်
arrears	0	0	0	0	0	1	0	0	0	0	ကြွေးကျန်
arrest	0	0	0	0	0	1	0	0	0	0	ဖမ်းဆီးခြင်း
arrival	0	1	0	0	0	0	0	0	0	0	ဆိုက်ရောက်
arrive	0	1	0	0	0	0	0	0	0	0	ရောက်ရှိလာ
arrogance	0	0	0	0	0	1	0	0	0	0	မောက်မာခြင်း။
arrogant	1	0	1	0	0	1	0	0	0	0	မောက်မာသော
arrow	0	0	0	0	0	0	0	0	0	0	မြှား
arsenal	0	0	0	0	0	0	0	0	0	0	အာဆင်နယ်
arsenic	0	0	1	1	0	1	0	1	0	0	အာဆင်းနစ်
arson	1	0	0	1	0	1	0	0	0	0	မီးရှို့မှု
art	0	1	0	0	1	0	1	1	1	0	အနုပညာ
artery	0	0	0	0	0	0	0	0	0	0	သွေးလွှတ်ကြော
artful	0	0	0	0	0	0	0	0	0	0	အနုပညာဆန်တယ်။
arthropod	0	0	0	0	0	0	0	0	0	0	အဆစ်အမြစ်
artichoke	0	0	0	0	0	0	0	0	0	0	အာတီးချုပ်
article	0	0	0	0	0	0	0	0	0	0	ဆောင်းပါး
articles	0	0	0	0	0	0	0	0	0	0	ဆောင်းပါးများ
articulate	0	0	0	0	0	0	1	0	0	0	ဆောက်တည်ခြင်း။
articulation	0	0	0	0	0	0	1	0	0	0	ကရိုဏ်း၊
artifice	0	0	0	0	0	0	0	0	0	0	အနုပညာ
artillery	0	0	0	1	0	1	0	0	0	0	အမြောက်
artisan	0	0	0	0	0	0	1	0	0	0	လက်မှုပညာရှင်
artist	0	0	0	0	0	0	0	0	0	0	အနုပညာရှင်
artiste	0	0	0	0	0	0	1	0	0	0	အနုပညာသမား
artistic	0	0	0	0	0	0	1	0	0	0	အနုပညာ
artists	0	0	0	0	0	0	0	0	0	0	အနုပညာရှင်များ
ascend	0	0	0	0	0	0	0	0	0	0	တက်
ascendancy	0	0	0	0	0	0	1	0	0	0	ရာထူးတက်ခြင်း။
ascension	0	0	0	0	0	0	0	0	0	0	တက်ကြွခြင်း။
ascent	0	0	0	0	0	0	1	0	0	0	တက်
ascertain	0	0	0	0	0	0	0	0	0	0	သေချာသည်။
ascertained	0	0	0	0	0	0	0	0	0	0	သေချာသည်။
ascetic	0	0	0	0	0	0	0	0	0	0	သာသနာတော်
ash	0	0	0	0	0	1	0	0	0	0	ပြာ
ashamed	0	0	1	0	0	1	0	1	0	0	ရှက်တယ်။
ashes	0	0	0	0	0	1	0	1	0	0	ပြာ
asleep	0	0	0	0	0	0	0	0	0	0	အိပ်ပျော်
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	ရှုထောင့်
