English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Urdu Word
amiable	0	0	0	0	0	0	1	0	0	0	ملنسار
amicable	0	0	0	0	1	0	1	0	0	0	دوستانہ
amid	0	0	0	0	0	0	0	0	0	0	درمیان
amidst	0	0	0	0	0	0	0	0	0	0	کے درمیان
ammonia	0	0	1	0	0	0	0	0	0	0	امونیا
ammunition	0	0	0	0	0	0	0	0	0	0	گولہ بارود
amnesia	0	0	0	0	0	1	0	0	0	0	بھولنے کی بیماری
amnesty	0	0	0	0	1	0	1	0	0	0	معافی
amorphous	0	0	0	0	0	0	0	0	0	0	بے ترتیب
amortization	0	0	0	0	0	0	0	0	0	1	معافی
amount	0	0	0	0	0	0	0	0	0	0	رقم
amour	0	1	0	0	1	0	1	0	0	1	محبت
ampersand	0	0	0	0	0	0	0	0	0	0	ایمپرسینڈ
amphetamines	0	0	1	0	0	1	0	0	0	0	amphetamines
amphibian	0	0	0	0	0	0	0	0	0	0	amphibian
amphibious	0	0	0	0	0	0	0	0	0	0	amphibious
amphitheater	0	0	0	0	0	0	0	0	0	0	ایمفی تھیٹر
amplification	0	0	0	0	0	0	0	0	0	0	پروردن
amplify	0	0	0	0	0	0	0	0	0	0	بڑھانا
amplitude	0	0	0	0	0	0	0	0	0	0	طول و عرض
amply	0	0	0	0	0	0	0	0	0	0	کافی
amputation	0	0	0	0	0	0	0	0	0	0	کٹوتی
amulet	0	0	0	0	0	0	0	0	0	0	تعویز
amuse	0	0	0	0	1	0	1	0	0	0	تفریح
amused	0	0	0	0	1	0	1	0	0	0	دل لگی
amusement	0	0	0	0	1	0	1	0	0	0	تفریح
amusing	0	0	0	0	1	0	1	0	0	0	دل لگی
ana	0	0	0	0	0	0	0	0	0	0	انا
anaconda	0	0	1	1	0	1	0	0	0	0	ایناکونڈا
anaesthesia	0	0	0	0	0	0	0	0	0	0	اینستھیزیا
anaesthetic	0	0	0	0	0	0	0	0	0	0	بے ہوشی کی دوا
anal	0	0	0	0	0	1	0	0	0	0	مقعد
analgesic	0	0	0	0	0	0	0	0	0	0	ینالجیسک
analogous	0	0	0	0	0	0	0	0	0	0	مطابق
analogue	0	0	0	0	0	0	0	0	0	0	ینالاگ
analogy	0	0	0	0	0	0	0	0	0	0	تشبیہ
analysis	0	0	0	0	0	0	0	0	0	0	تجزیہ
analyst	0	1	0	0	0	0	1	0	0	1	تجزیہ کار
analytic	0	0	0	0	0	0	0	0	0	0	تجزیاتی
analyze	0	0	0	0	0	0	0	0	0	0	تجزیہ
analyzer	0	0	0	0	0	0	0	0	0	0	تجزیہ کار
anarchism	1	0	0	1	0	1	0	0	0	0	انارکیزم
anarchist	1	0	0	1	0	1	0	0	0	0	انارکیسٹ
anarchy	1	0	0	1	0	1	0	0	0	0	انارکی
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	بے حسی
anatomic	0	0	0	0	0	0	0	0	0	0	جسمانی
anatomy	0	0	0	0	0	0	0	0	0	0	اناٹومی
ancestor	0	0	0	0	0	0	0	0	0	0	پرکھا
ancestral	0	0	0	0	0	0	0	0	0	1	آبائی
ancestry	0	0	0	0	0	0	0	0	0	0	نسب
anchor	0	0	0	0	0	0	1	0	0	0	لنگر
anchorage	0	0	0	0	0	0	1	1	0	0	لنگر خانہ
ancient	0	0	0	0	0	1	0	0	0	0	قدیم
ancillary	0	0	0	0	0	0	0	0	0	0	ذیلی
androgen	0	0	0	0	0	0	0	0	0	0	اینڈروجن
anemone	0	0	0	0	0	0	0	0	0	0	انیمون
anew	0	0	0	0	0	0	0	0	0	0	نئے سرے سے
angel	0	1	0	0	1	0	1	0	1	1	فرشتہ
angelic	0	0	0	0	1	0	1	0	0	1	فرشتہ
anger	1	0	0	0	0	1	0	0	0	0	غصہ
angina	0	0	0	1	0	1	0	0	0	0	انجائنا
angiography	0	0	0	0	0	0	0	0	0	0	انجیوگرافی
angle	0	0	0	0	0	0	0	0	0	0	زاویہ
angling	0	1	0	0	0	1	0	0	0	0	angling
angry	1	0	1	0	0	1	0	0	0	0	ناراض
anguish	1	0	0	1	0	1	0	1	0	0	تکلیف
angular	0	0	0	0	0	0	0	0	0	0	کونیی
anhydrous	0	0	0	0	0	0	0	0	0	0	anhydrous
animal	0	0	0	0	0	0	0	0	0	0	جانور
animate	0	0	0	0	0	0	1	0	0	0	متحرک
animated	0	0	0	0	1	0	1	0	0	0	متحرک
animation	0	0	0	0	0	0	0	0	0	0	حرکت پذیری
animosity	1	0	1	1	0	1	0	1	0	0	دشمنی
animus	1	0	0	0	0	1	0	0	0	0	دشمنی
ankle	0	0	0	0	0	0	0	0	0	0	ٹخنوں
annals	0	0	0	0	0	0	0	0	0	0	تاریخ
annex	0	0	0	0	0	0	0	0	0	0	ملحقہ
annexation	0	0	0	0	0	0	0	0	0	0	الحاق
annexe	0	0	0	0	0	0	0	0	0	0	ملحقہ
annihilate	1	0	0	1	0	1	0	0	0	0	فنا کرنا
annihilated	1	0	0	1	0	1	0	1	0	0	فنا کر دیا
annihilation	1	0	0	1	0	1	0	1	0	0	فنا
annotate	0	0	0	0	0	0	0	0	0	0	تشریح
annotation	0	0	0	0	0	0	0	0	0	0	تشریح
announce	0	0	0	0	0	0	0	0	0	0	اعلان
announcement	0	1	0	0	0	0	0	0	0	0	اعلان
annoy	1	0	1	0	0	1	0	0	0	0	ناراض
annoyance	1	0	1	0	0	1	0	0	0	0	جھنجھلاہٹ
annoying	1	0	0	0	0	1	0	0	0	0	پریشان کن
annuity	0	0	0	0	0	0	0	0	0	0	سالانہ
annul	0	0	0	0	0	1	0	0	0	0	منسوخ
annular	0	0	0	0	0	0	0	0	0	0	کنڈلی
annulment	0	0	0	0	0	1	0	1	0	0	منسوخ
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	مسح کرنا
anomalous	0	0	0	0	0	0	0	0	0	0	بے ترتیب
anomaly	0	0	0	1	0	1	0	0	1	0	بے ضابطگی
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	گمنام
answer	0	0	0	0	0	0	0	0	0	0	جواب
answerable	0	0	0	0	0	0	0	0	0	1	جوابدہ
answering	0	0	0	0	0	0	0	0	0	0	جواب دینا
ant	0	0	0	0	0	0	0	0	0	0	چیونٹی
antagonism	1	0	0	0	0	1	0	0	0	0	دشمنی
antagonist	1	0	0	0	0	1	0	0	0	0	مخالف
antagonistic	1	0	1	0	0	1	0	0	0	0	مخالف
ante	0	0	0	0	0	0	0	0	0	0	پہلے
antecedent	0	0	0	0	0	0	0	0	0	0	سابقہ
antelope	0	0	0	0	0	0	0	0	0	0	ہرن
antenna	0	0	0	0	0	0	0	0	0	0	اینٹینا
anterior	0	0	0	0	0	0	0	0	0	0	اگلا
anthem	0	0	0	0	0	0	0	0	0	0	ترانہ
anthology	0	0	0	0	0	0	0	0	0	0	انتھولوجی
anthrax	0	0	1	1	0	1	0	1	0	0	اینتھراکس
anthropology	0	0	0	0	0	0	0	0	0	0	بشریات
antibiotic	0	0	0	0	0	0	0	0	0	0	اینٹی بائیوٹک
antibiotics	0	0	0	0	0	0	1	0	0	0	اینٹی بایوٹک
antichrist	1	0	1	1	0	1	0	0	0	0	دجال
anticipation	0	1	0	0	0	0	0	0	0	0	توقع
anticipatory	0	1	0	0	0	0	0	0	0	0	متوقع
antidote	0	1	0	0	0	0	1	0	0	1	تریاق
antifungal	0	0	0	0	0	0	1	0	0	1	اینٹی فنگل
antimony	0	0	0	0	0	0	0	0	0	0	اینٹیمونی
antipathy	1	0	1	0	0	1	0	0	0	0	دشمنی
antiquarian	0	0	0	0	0	0	0	0	0	0	قدیم
antiquated	0	0	0	0	0	1	0	0	0	0	قدیم
antique	0	0	0	0	0	0	1	0	0	0	قدیم
antiquity	0	0	0	0	0	0	0	0	0	0	قدیم
antiseptic	0	0	0	0	0	0	1	0	0	1	جراثیم کش
antisocial	1	0	1	1	0	1	0	1	0	0	غیر سماجی
antithesis	1	0	0	0	0	1	0	0	0	0	مخالف
antithetical	0	0	0	0	0	0	0	0	0	0	مخالف
antiviral	0	0	0	0	0	0	0	0	0	0	اینٹی وائرل
antler	0	0	0	0	0	0	0	0	0	0	سینگ
anvil	0	0	0	0	0	0	0	0	0	0	اینول
anxiety	1	1	0	1	0	1	0	1	0	0	بے چینی
anxious	0	1	0	1	0	1	0	0	0	0	فکر مند
aorta	0	0	0	0	0	0	0	0	0	0	شہ رگ
apace	0	0	0	0	0	0	0	0	0	0	جلد
apache	0	0	0	1	0	1	0	0	0	0	اپاچی
apartment	0	0	0	0	0	0	0	0	0	0	اپارٹمنٹ
apathetic	0	0	0	0	0	1	0	1	0	0	بے حس
apathy	0	0	0	0	0	1	0	1	0	0	بے حسی
ape	0	0	0	0	0	0	0	0	0	0	بندر
aperture	0	0	0	0	0	0	0	0	0	0	یپرچر
apex	0	0	0	0	0	0	0	0	0	0	چوٹی
aphid	0	0	1	0	0	1	0	0	0	0	افیڈ
apiece	0	0	0	0	0	0	0	0	0	0	ہر ایک
aplomb	0	0	0	0	0	0	1	0	0	0	حوصلہ افزائی
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	معذرت خواہ
apologist	0	0	0	0	0	0	0	0	0	0	معافی مانگنے والا
apologize	0	0	0	0	0	0	1	1	0	1	معذرت خواہ
apology	0	0	0	0	0	0	1	0	0	0	معافی
apostasy	0	0	0	0	0	0	0	0	0	0	ارتداد
apostate	0	0	0	0	0	0	0	0	0	0	مرتد
apostle	0	0	0	0	0	0	1	0	0	1	رسول
apostolic	0	0	0	0	0	0	0	0	0	1	رسولی
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	خوفناک
apparatus	0	0	0	0	0	0	0	0	0	0	اپریٹس
apparel	0	0	0	0	0	0	0	0	0	0	ملبوسات
apparently	0	0	0	0	0	0	0	0	0	0	بظاہر
apparition	0	0	0	1	0	0	0	0	1	0	ظاہری شکل
appeal	0	1	0	0	0	0	0	0	0	0	اپیل
appearance	0	0	0	0	0	0	0	0	0	0	ظہور
appease	0	0	0	0	0	0	0	0	0	0	مطمئن
appellant	0	0	0	0	0	0	0	0	0	0	اپیل کنندہ
append	0	0	0	0	0	0	0	0	0	0	شامل کریں
appendage	0	0	0	0	0	0	0	0	0	0	ضمیمہ
appendicitis	0	0	0	1	0	1	0	1	0	0	اپینڈیسائٹس
appendix	0	0	0	0	0	0	0	0	0	0	اپینڈکس
appetite	0	0	0	0	0	0	0	0	0	0	بھوک
appetizer	0	0	0	0	0	0	0	0	0	0	بھوک بڑھانے والا
applause	0	0	0	0	1	0	1	0	1	1	تالیاں
apple	0	0	0	0	0	0	0	0	0	0	سیب
appliance	0	0	0	0	0	0	0	0	0	0	آلات
appliances	0	0	0	0	0	0	0	0	0	0	آلات
applicability	0	0	0	0	0	0	0	0	0	0	قابل اطلاق
applicable	0	0	0	0	0	0	0	0	0	0	قابل اطلاق
applicant	0	1	0	0	0	0	0	0	0	0	درخواست گزار
application	0	0	0	0	0	0	0	0	0	0	درخواست
apply	0	0	0	0	0	0	0	0	0	0	درخواست دیں
appoint	0	0	0	0	0	0	0	0	0	0	تقرری
appointment	0	0	0	0	0	0	0	0	0	0	تقرری
appointments	0	0	0	0	0	0	0	0	0	0	تقرری
apportion	0	0	0	0	0	0	0	0	0	0	تقسیم
apportionment	0	0	0	0	0	0	0	0	0	0	تقسیم
appraise	0	0	0	0	0	0	0	0	0	0	تشخیص
appreciable	0	0	0	0	0	0	0	0	0	0	قابل تعریف
appreciation	0	0	0	0	1	0	1	0	0	1	تعریف
apprehend	0	0	0	1	0	0	0	0	0	0	پکڑنا
apprehension	0	0	0	1	0	1	0	0	0	0	خدشہ
apprehensive	0	1	0	1	0	1	0	0	0	0	خوفزدہ
apprentice	0	0	0	0	0	0	0	0	0	1	اپرنٹس
apprenticeship	0	0	0	0	0	0	0	0	0	0	اپرنٹس شپ
approach	0	0	0	0	0	0	0	0	0	0	نقطہ نظر
approaching	0	1	0	0	0	0	0	0	0	0	قریب آرہا ہے
approbation	0	0	0	0	0	0	1	0	0	1	منظوری
appropriation	0	0	0	0	0	1	0	0	0	0	تخصیص
approval	0	0	0	0	0	0	1	0	0	0	منظوری
approve	0	0	0	0	1	0	1	0	0	1	منظور کرنا
approving	0	0	0	0	0	0	1	0	0	0	منظوری
approximate	0	0	0	0	0	0	0	0	0	0	لگ بھگ
approximately	0	0	0	0	0	0	0	0	0	0	تقریباً
approximating	0	0	0	0	0	0	0	0	0	0	لگ بھگ
approximation	0	0	0	0	0	0	0	0	0	0	قربت
appurtenances	0	0	0	0	0	0	0	0	0	0	معاونت
apron	0	0	0	0	0	0	0	0	0	0	تہبند
apt	0	0	0	0	0	0	1	0	0	0	مناسب
aptitude	0	0	0	0	0	0	1	0	0	0	اہلیت
aqua	0	0	0	0	0	0	0	0	0	0	ایکوا
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	ایکویریم
aquatic	0	0	0	0	0	0	0	0	0	0	آبی
aqueduct	0	0	0	0	0	0	0	0	0	0	آبی نالی
aqueous	0	0	0	0	0	0	0	0	0	0	آبی
arable	0	0	0	0	0	0	0	0	0	0	قابل کاشت
arbiter	0	0	0	0	0	0	0	0	0	1	ثالث
arbitrate	0	0	0	0	0	0	0	0	0	0	ثالثی
arbitration	0	1	0	0	0	0	0	0	0	0	ثالثی
arbitrator	0	0	0	0	0	0	0	0	0	1	ثالث
arbor	0	0	0	0	0	0	0	0	0	0	آربر
arc	0	0	0	0	0	0	0	0	0	0	قوس
arcade	0	0	0	0	0	0	0	0	0	0	آرکیڈ
arch	0	0	0	0	0	0	0	0	0	0	محراب
archaeological	0	0	0	0	0	0	0	0	0	0	آثار قدیمہ
archaeologist	0	0	0	0	0	0	0	0	0	0	ماہر آثار قدیمہ
archaeology	0	1	0	0	0	0	1	0	0	0	آثار قدیمہ
archaic	0	0	0	0	0	1	0	0	0	0	قدیم
archbishop	0	0	0	0	0	0	0	0	0	0	آرچ بشپ
arched	0	0	0	0	0	0	0	0	0	0	محراب والا
archer	0	0	0	0	0	0	0	0	0	0	تیر انداز
archery	0	0	0	0	0	0	0	0	0	0	تیر اندازی
archetype	0	0	0	0	0	0	0	0	0	0	آثار قدیمہ
archipelago	0	0	0	0	0	0	0	0	0	0	جزیرہ نما
architect	0	0	0	0	0	0	0	0	0	0	معمار
architecture	0	0	0	0	0	0	0	0	0	1	فن تعمیر
archive	0	0	0	0	0	0	0	0	0	0	محفوظ شدہ دستاویزات
arctic	0	0	0	0	0	0	0	0	0	0	آرکٹک
ardent	0	1	0	0	1	0	1	0	0	0	پرجوش
ardor	0	0	0	0	0	0	1	0	0	0	جوش
arduous	0	0	0	0	0	1	0	0	0	0	مشکل
area	0	0	0	0	0	0	0	0	0	0	رقبہ
arena	0	0	0	0	0	0	0	0	0	0	میدان
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	بحث
argument	1	0	0	0	0	1	0	0	0	0	دلیل
argumentation	1	0	0	0	0	0	0	0	0	0	دلیل
argumentative	0	0	0	0	0	1	0	0	0	0	بحث کرنے والا
arguments	1	0	0	0	0	0	0	0	0	0	دلائل
arid	0	0	0	0	0	1	0	1	0	0	بنجر
aristocracy	0	0	0	0	0	0	1	0	0	0	اشرافیہ
aristocrat	0	0	0	0	0	0	0	0	0	0	اشرافیہ
aristocratic	0	0	0	0	0	0	1	0	0	0	اشرافیہ
arithmetic	0	0	0	0	0	0	0	0	0	0	ریاضی
ark	0	0	0	0	0	0	0	0	0	0	صندوق
arm	0	0	0	0	0	0	0	0	0	0	بازو
armada	0	0	0	0	0	0	0	0	0	0	آرماڈا
armament	1	0	0	1	0	0	0	0	0	0	ہتھیار
armaments	0	0	0	1	0	1	0	0	0	0	اسلحہ
armature	0	0	0	0	0	0	0	0	0	0	بازو
armed	1	0	0	1	0	1	1	0	0	0	مسلح
armor	0	0	0	1	0	0	1	0	0	1	کوچ
armored	0	0	0	1	0	0	0	0	0	0	بکتر بند
armory	0	0	0	0	0	0	0	0	0	1	اسلحہ خانہ
arms	0	0	0	0	0	0	0	0	0	0	ہتھیار
army	0	0	0	0	0	0	0	0	0	0	فوج
aroma	0	0	0	0	0	0	1	0	0	0	مہک
arousal	0	0	0	0	0	0	0	0	0	0	حوصلہ افزائی
arouse	0	1	0	0	0	0	1	0	0	0	بیدار کرنا
arraignment	1	0	0	1	0	1	0	1	0	0	گرفتاری
arrange	0	0	0	0	0	0	0	0	0	0	بندوبست
arranged	0	0	0	0	0	0	0	0	0	0	اہتمام
arrangement	0	0	0	0	0	0	0	0	0	0	انتظام
array	0	0	0	0	0	0	1	0	0	0	صف
arrears	0	0	0	0	0	1	0	0	0	0	بقایا جات
arrest	0	0	0	0	0	1	0	0	0	0	گرفتاری
arrival	0	1	0	0	0	0	0	0	0	0	آمد
arrive	0	1	0	0	0	0	0	0	0	0	پہنچنا
arrogance	0	0	0	0	0	1	0	0	0	0	تکبر
arrogant	1	0	1	0	0	1	0	0	0	0	مغرور
arrow	0	0	0	0	0	0	0	0	0	0	تیر
arsenal	0	0	0	0	0	0	0	0	0	0	ہتھیار
arsenic	0	0	1	1	0	1	0	1	0	0	سنکھیا
arson	1	0	0	1	0	1	0	0	0	0	آگ لگانا
art	0	1	0	0	1	0	1	1	1	0	فن
artery	0	0	0	0	0	0	0	0	0	0	شریان
artful	0	0	0	0	0	0	0	0	0	0	فنکار
arthropod	0	0	0	0	0	0	0	0	0	0	آرتھروپڈ
artichoke	0	0	0	0	0	0	0	0	0	0	آرٹچوک
article	0	0	0	0	0	0	0	0	0	0	مضمون
articles	0	0	0	0	0	0	0	0	0	0	مضامین
articulate	0	0	0	0	0	0	1	0	0	0	واضح کرنا
articulation	0	0	0	0	0	0	1	0	0	0	اظہار
artifice	0	0	0	0	0	0	0	0	0	0	فنکاری
artillery	0	0	0	1	0	1	0	0	0	0	توپ خانے
artisan	0	0	0	0	0	0	1	0	0	0	کاریگر
artist	0	0	0	0	0	0	0	0	0	0	فنکار
artiste	0	0	0	0	0	0	1	0	0	0	فنکار
artistic	0	0	0	0	0	0	1	0	0	0	فنکارانہ
artists	0	0	0	0	0	0	0	0	0	0	فنکار
ascend	0	0	0	0	0	0	0	0	0	0	چڑھنا
ascendancy	0	0	0	0	0	0	1	0	0	0	عروج
ascension	0	0	0	0	0	0	0	0	0	0	عروج
ascent	0	0	0	0	0	0	1	0	0	0	چڑھائی
ascertain	0	0	0	0	0	0	0	0	0	0	معلوم کرنا
ascertained	0	0	0	0	0	0	0	0	0	0	معلوم کیا
ascetic	0	0	0	0	0	0	0	0	0	0	سنیاسی
ash	0	0	0	0	0	1	0	0	0	0	راکھ
ashamed	0	0	1	0	0	1	0	1	0	0	شرمندہ
ashes	0	0	0	0	0	1	0	1	0	0	راکھ
asleep	0	0	0	0	0	0	0	0	0	0	سو رہے ہیں
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	پہلو
aspects	0	0	0	0	0	0	0	0	0	0	پہلوؤں
asphalt	0	0	0	0	0	0	0	0	0	0	اسفالٹ
aspiration	0	1	0	0	1	0	1	0	1	1	خواہش
aspire	0	1	0	0	1	0	1	0	0	0	خواہش
aspiring	0	1	0	0	1	0	1	0	0	1	خواہشمند
ass	0	0	0	0	0	1	0	0	0	0	گدا
assail	1	0	0	1	0	1	0	0	1	0	حملہ
assailant	1	0	0	1	0	1	0	1	0	0	حملہ آور
assassin	1	0	0	1	0	1	0	1	0	0	قاتل
assassinate	1	0	0	1	0	1	0	0	0	0	قتل
assassination	1	0	0	1	0	1	0	1	0	0	قتل
assault	1	0	0	1	0	1	0	0	0	0	حملہ
assay	0	0	0	0	0	0	0	0	0	0	پرکھ
assemblage	0	0	0	0	0	0	0	0	0	0	جمع
assemble	0	0	0	0	0	0	0	0	0	0	جمع
assembled	0	0	0	0	0	0	0	0	0	0	جمع
assembly	0	0	0	0	0	0	1	0	0	1	اسمبلی
assent	0	0	0	0	0	0	1	0	0	0	رضامندی
assert	0	0	0	0	0	0	0	0	0	0	دعوی
asserting	0	0	0	0	0	0	1	0	0	1	دعوی کرنا
assertion	0	0	0	0	0	0	0	0	0	0	دعوی
assess	0	0	0	0	0	0	0	0	0	0	اندازہ لگانا
assessment	0	0	0	0	0	0	0	0	1	1	تشخیص کے
assessor	0	0	0	0	0	0	0	0	0	1	تشخیص کنندہ
assets	0	0	0	0	0	0	1	0	0	0	اثاثے
asshole	1	0	1	0	0	1	0	0	0	0	گدی
assign	0	0	0	0	0	0	0	0	0	0	تفویض
assignee	0	0	0	0	0	0	0	0	0	1	تفویض کرنے والا
assignment	0	0	0	0	0	0	0	0	0	0	تفویض
assimilate	0	0	0	0	0	0	0	0	0	0	ضم کرنا
assimilation	0	0	0	0	0	0	0	0	0	0	انضمام
assist	0	0	0	0	0	0	1	0	0	1	مدد
assistance	0	0	0	0	0	0	1	0	0	0	مدد
assistant	0	0	0	0	0	0	0	0	0	0	اسسٹنٹ
associate	0	0	0	0	0	0	1	0	0	1	ایسوسی ایٹ
association	0	0	0	0	0	0	0	0	0	1	ایسوسی ایشن
assorted	0	0	0	0	0	0	0	0	0	0	مختلف
assortment	0	0	0	0	0	0	0	0	0	0	درجہ بندی
assuage	0	0	0	0	0	0	1	0	0	0	تسکین
assumed	0	0	0	0	0	0	0	0	0	0	فرض کیا
assuming	0	0	0	0	0	0	0	0	0	0	فرض کرنا
assumption	0	0	0	0	0	0	0	0	0	0	مفروضہ
assurance	0	0	0	0	0	0	1	0	0	1	یقین دہانی
assure	0	0	0	0	0	0	0	0	0	1	یقین دلانا
assured	0	0	0	0	0	0	1	0	0	1	یقین دہانی کرائی
assuredly	0	0	0	0	0	0	0	0	0	1	یقینی طور پر
asterisk	0	0	0	0	0	0	0	0	0	0	ستارہ
asteroids	0	0	0	0	0	0	0	0	0	0	کشودرگرہ
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	حیران کن طور پر
astonishment	0	0	0	0	1	0	1	0	1	0	حیرت
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	گمراہ
astringent	0	0	0	0	0	1	0	0	0	0	کسیلی
astrologer	0	1	0	0	0	0	1	0	0	0	نجومی
astrology	0	0	0	0	0	0	0	0	0	0	علم نجوم
astronaut	0	0	0	0	0	0	1	0	0	0	خلاباز
astronomer	0	1	0	0	0	0	1	0	0	0	ماہر فلکیات
astronomy	0	0	0	0	0	0	0	0	0	0	فلکیات
astute	0	0	0	0	0	0	1	0	0	0	ہوشیار
asunder	0	0	0	0	0	0	0	0	0	0	جدا
asylum	0	0	0	1	0	1	0	0	0	0	پناہ
asymmetric	0	0	0	0	0	0	0	0	0	0	غیر متناسب
asymmetry	0	0	1	0	0	0	0	0	0	0	توازن
asymptotic	0	0	0	0	0	0	0	0	0	0	غیر علامتی
atelier	0	0	0	0	0	0	0	0	0	0	ٹیلیئر
atheism	0	0	0	0	0	1	0	0	0	0	الحاد
atheistic	0	0	0	0	0	0	0	0	0	0	ملحد
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	کھلاڑی
athletic	0	0	0	0	0	0	1	0	0	0	ایتھلیٹک
athleticism	0	0	0	0	0	0	0	0	0	0	ایتھلیٹزم
athletics	0	0	0	0	0	0	0	0	0	0	ایتھلیٹکس
atlas	0	0	0	0	0	0	0	0	0	0	اٹلس
atmosphere	0	0	0	0	0	0	0	0	0	0	ماحول
atmospheric	0	0	0	0	0	0	0	0	0	0	ماحول
atoll	0	0	0	0	0	0	0	0	0	0	اٹول
atom	0	0	0	0	0	0	1	0	0	0	ایٹم
atomic	0	0	0	0	0	0	0	0	0	0	جوہری
atone	0	1	0	0	1	0	1	0	0	1	کفارہ
atonement	0	0	0	0	0	0	1	0	0	0	کفارہ
atrium	0	0	0	0	0	0	0	0	0	0	ایٹریم
atrocious	1	0	1	0	0	1	0	0	0	0	ظالمانہ
atrocity	1	0	1	1	0	1	0	1	0	0	ظلم
atrophy	0	0	1	1	0	1	0	1	0	0	atrophy
attach	0	0	0	0	0	0	0	0	0	0	منسلک
attachment	0	0	0	0	0	0	1	0	0	0	منسلکہ
attack	1	0	0	1	0	1	0	0	0	0	حملہ
attacking	1	0	1	1	0	1	0	1	1	0	حملہ کرنا
attain	0	0	0	0	0	0	0	0	0	0	حاصل کرنا
attainable	0	1	0	0	0	0	1	0	0	0	قابل حصول
attainment	0	0	0	0	0	0	1	0	0	0	حصول
attempt	0	1	0	0	0	0	0	0	0	0	کوشش
attendance	0	1	0	0	0	0	0	0	0	0	حاضری
attendant	0	0	0	0	0	0	1	0	0	1	خدمتگار
attention	0	0	0	0	0	0	1	0	0	0	توجہ
attentive	0	0	0	0	0	0	1	0	0	1	توجہ دینے والا
attenuate	0	0	0	0	0	0	0	0	0	0	کم کرنا
attenuated	0	0	0	0	0	1	0	0	0	0	کم
attenuation	0	0	0	0	0	1	0	1	0	0	کشندگی
attest	0	0	0	0	0	0	1	0	0	1	تصدیق
attestation	0	0	0	0	0	0	0	0	0	1	تصدیق
attic	0	0	0	0	0	0	0	0	0	0	اٹاری
attire	0	0	0	0	0	0	0	0	0	0	لباس
attitude	0	0	0	0	0	0	0	0	0	0	رویہ
attorney	1	0	0	1	0	0	1	0	0	1	مختار
attraction	0	0	0	0	0	0	1	0	0	0	کشش
attractiveness	0	0	0	0	0	0	1	0	0	0	کشش
attributable	0	0	0	0	0	0	0	0	0	0	منسوب
attribute	0	0	0	0	0	0	0	0	0	0	وصف
attribution	0	0	0	0	0	0	0	0	0	0	انتساب
attrition	0	0	0	0	0	0	0	0	0	0	تناؤ
auburn	0	0	0	0	0	0	0	0	0	0	آبرن
auction	0	1	0	0	0	0	0	0	0	0	نیلامی
auctioneer	0	0	0	0	0	0	0	0	0	0	نیلام کرنے والا
audacious	0	0	0	0	0	0	0	0	0	0	بہادر
audacity	0	0	0	0	0	1	0	0	0	0	دلیری
audible	0	0	0	0	0	0	0	0	0	0	سنائی دیتی
audience	0	1	0	0	0	0	0	0	0	0	سامعین
audit	0	0	0	0	0	0	0	0	0	0	آڈٹ
audition	0	0	0	0	0	0	0	0	0	0	آڈیشن
auditor	0	0	0	1	0	0	0	0	0	1	آڈیٹر
auditorium	0	0	0	0	0	0	0	0	0	0	آڈیٹوریم
auditory	0	0	0	0	0	0	0	0	0	0	سمعی
aught	0	0	0	0	0	0	0	0	0	0	کچھ
augment	0	0	0	0	0	0	1	0	0	0	بڑھانا
augmentation	0	0	0	0	0	0	0	0	0	0	اضافہ
august	0	0	0	0	0	0	1	0	0	0	اگست
aunt	0	0	0	0	0	0	1	0	0	1	خالہ
aura	0	0	0	0	0	0	1	0	0	0	چمک
aurora	0	0	0	0	0	0	0	0	0	0	ارورہ
auspices	0	0	0	0	0	0	0	0	0	0	امداد
auspicious	0	1	0	0	1	0	1	0	0	0	مبارک
austere	0	0	0	1	0	1	0	1	0	0	سختی
austerity	0	0	0	0	0	1	0	0	0	0	سادگی
authentic	0	0	0	0	1	0	1	0	0	1	مستند
authenticate	0	0	0	0	0	0	0	0	0	1	تصدیق
authentication	0	0	0	0	0	0	0	0	0	1	تصدیق
