English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Uyghur Word
alto	0	0	0	0	0	0	0	0	0	0	alto
altogether	0	0	0	0	0	0	0	0	0	0	پۈتۈنلەي
alumnus	0	0	0	0	0	0	0	0	0	0	alumnus
alveolar	0	0	0	0	0	0	0	0	0	0	alveolar
amalgam	0	0	0	0	0	0	0	0	0	0	amalgam
amalgamation	0	0	0	0	0	0	0	0	0	0	بىرلەشتۈرۈش
amass	0	0	0	0	0	0	0	0	0	0	amass
amateur	0	0	0	0	0	0	0	0	0	0	ھەۋەسكار
amaze	0	0	0	0	0	0	0	0	1	0	ھەيران
amazement	0	0	0	0	0	0	0	0	0	0	ھەيران قېلىش
amazingly	0	0	0	0	1	0	1	0	1	0	ھەيران قالارلىق
ambassador	0	0	0	0	0	0	1	0	0	1	باش ئەلچى
amber	0	0	0	0	0	0	0	0	0	0	amber
ambient	0	0	0	0	0	0	0	0	0	0	مۇھىت
ambiguity	0	0	0	0	0	0	0	0	0	0	مۈجمەل
ambiguous	0	0	0	0	0	1	0	0	0	0	مۈجمەل
ambit	0	0	0	0	0	0	0	0	0	0	ambit
ambition	0	1	0	0	1	0	1	0	0	1	ئۇلۇغۋار
ambitious	0	0	0	0	0	0	0	0	0	0	ئۇلۇغۋار
ambulance	0	0	0	1	0	0	0	0	0	1	قۇتقۇزۇش ماشىنىسى
ambush	1	0	0	1	0	1	0	0	1	0	ambush
ameliorate	0	0	0	0	0	0	1	0	0	0	ameliorate
amen	0	0	0	0	1	0	1	0	0	1	ئامىن
amenable	0	0	0	0	0	0	1	0	0	0	amenable
amend	0	0	0	0	0	0	1	0	0	0	تۈزىتىش
amendment	0	0	0	0	0	0	0	0	0	0	تۈزىتىش
amends	0	0	0	0	0	0	1	0	0	0	تۈزىتىدۇ
amenity	0	0	0	0	0	0	1	0	0	0	قۇلايلىق
amethyst	0	0	0	0	0	0	0	0	0	0	amethyst
amiable	0	0	0	0	0	0	1	0	0	0	amiable
amicable	0	0	0	0	1	0	1	0	0	0	دوستانە
amid	0	0	0	0	0	0	0	0	0	0	ئىچىدە
amidst	0	0	0	0	0	0	0	0	0	0	ئارىسىدا
ammonia	0	0	1	0	0	0	0	0	0	0	ئاممىياك
ammunition	0	0	0	0	0	0	0	0	0	0	ئوق-دورا
amnesia	0	0	0	0	0	1	0	0	0	0	amnesia
amnesty	0	0	0	0	1	0	1	0	0	0	كەچۈرۈم
amorphous	0	0	0	0	0	0	0	0	0	0	amorphous
amortization	0	0	0	0	0	0	0	0	0	1	amortization
amount	0	0	0	0	0	0	0	0	0	0	سومما
amour	0	1	0	0	1	0	1	0	0	1	amour
ampersand	0	0	0	0	0	0	0	0	0	0	ampersand
amphetamines	0	0	1	0	0	1	0	0	0	0	amphetamines
amphibian	0	0	0	0	0	0	0	0	0	0	amphibian
amphibious	0	0	0	0	0	0	0	0	0	0	amphibious
amphitheater	0	0	0	0	0	0	0	0	0	0	amphitheater
amplification	0	0	0	0	0	0	0	0	0	0	كۈچەيتىش
amplify	0	0	0	0	0	0	0	0	0	0	كۈچەيتىڭ
amplitude	0	0	0	0	0	0	0	0	0	0	amplitude
amply	0	0	0	0	0	0	0	0	0	0	يېتەرلىك
amputation	0	0	0	0	0	0	0	0	0	0	amputation
amulet	0	0	0	0	0	0	0	0	0	0	تۇمار
amuse	0	0	0	0	1	0	1	0	0	0	قىزىقارلىق
amused	0	0	0	0	1	0	1	0	0	0	قىزىقارلىق
amusement	0	0	0	0	1	0	1	0	0	0	كۆڭۈل ئېچىش
amusing	0	0	0	0	1	0	1	0	0	0	قىزىقارلىق
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	ناركوز قىلىش
anaesthetic	0	0	0	0	0	0	0	0	0	0	ناركوز دورىسى
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analgesic
analogous	0	0	0	0	0	0	0	0	0	0	ئوخشىتىش
analogue	0	0	0	0	0	0	0	0	0	0	analogue
analogy	0	0	0	0	0	0	0	0	0	0	ئوخشىتىش
analysis	0	0	0	0	0	0	0	0	0	0	تەھلىل
analyst	0	1	0	0	0	0	1	0	0	1	تەھلىلچى
analytic	0	0	0	0	0	0	0	0	0	0	analytic
analyze	0	0	0	0	0	0	0	0	0	0	تەھلىل قىلىڭ
analyzer	0	0	0	0	0	0	0	0	0	0	تەھلىلچى
anarchism	1	0	0	1	0	1	0	0	0	0	anarchism
anarchist	1	0	0	1	0	1	0	0	0	0	anarchist
anarchy	1	0	0	1	0	1	0	0	0	0	anarchy
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	anathema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomic
anatomy	0	0	0	0	0	0	0	0	0	0	anatomy
ancestor	0	0	0	0	0	0	0	0	0	0	ئەجداد
ancestral	0	0	0	0	0	0	0	0	0	1	ئەجدادلىرى
ancestry	0	0	0	0	0	0	0	0	0	0	ئەجدادلىرى
anchor	0	0	0	0	0	0	1	0	0	0	لەڭگەر
anchorage	0	0	0	0	0	0	1	1	0	0	لەڭگەر
ancient	0	0	0	0	0	1	0	0	0	0	قەدىمكى
ancillary	0	0	0	0	0	0	0	0	0	0	ancillary
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	يېڭى
angel	0	1	0	0	1	0	1	0	1	1	پەرىشتە
angelic	0	0	0	0	1	0	1	0	0	1	پەرىشتە
anger	1	0	0	0	0	1	0	0	0	0	غەزەپ
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	بۇلۇڭ
angling	0	1	0	0	0	1	0	0	0	0	angling
angry	1	0	1	0	0	1	0	0	0	0	ئاچچىقلاندى
anguish	1	0	0	1	0	1	0	1	0	0	ئازاب
angular	0	0	0	0	0	0	0	0	0	0	بۇلۇڭ
anhydrous	0	0	0	0	0	0	0	0	0	0	anhydrous
animal	0	0	0	0	0	0	0	0	0	0	ھايۋان
animate	0	0	0	0	0	0	1	0	0	0	animate
animated	0	0	0	0	1	0	1	0	0	0	animated
animation	0	0	0	0	0	0	0	0	0	0	animation
animosity	1	0	1	1	0	1	0	1	0	0	ئاداۋەت
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	بىلەك
annals	0	0	0	0	0	0	0	0	0	0	annals
annex	0	0	0	0	0	0	0	0	0	0	annex
annexation	0	0	0	0	0	0	0	0	0	0	annexation
annexe	0	0	0	0	0	0	0	0	0	0	annexe
annihilate	1	0	0	1	0	1	0	0	0	0	يوقىتىش
annihilated	1	0	0	1	0	1	0	1	0	0	يوقىتىلدى
annihilation	1	0	0	1	0	1	0	1	0	0	يوقىتىش
annotate	0	0	0	0	0	0	0	0	0	0	ئىزاھلاش
annotation	0	0	0	0	0	0	0	0	0	0	annotation
announce	0	0	0	0	0	0	0	0	0	0	ئېلان قىلىڭ
announcement	0	1	0	0	0	0	0	0	0	0	ئېلان قىلىش
annoy	1	0	1	0	0	1	0	0	0	0	بىزار
annoyance	1	0	1	0	0	1	0	0	0	0	بىزار بولۇش
annoying	1	0	0	0	0	1	0	0	0	0	ئادەمنى بىزار قىلىدۇ
annuity	0	0	0	0	0	0	0	0	0	0	ياشانغاندا كۈتۈنۈش پۇلى
annul	0	0	0	0	0	1	0	0	0	0	annul
annular	0	0	0	0	0	0	0	0	0	0	annular
annulment	0	0	0	0	0	1	0	1	0	0	بىكار قىلىش
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	مەسىھ قىلىش
anomalous	0	0	0	0	0	0	0	0	0	0	بىنورمال
anomaly	0	0	0	1	0	1	0	0	1	0	anomaly
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	نامسىز
answer	0	0	0	0	0	0	0	0	0	0	جاۋاب
answerable	0	0	0	0	0	0	0	0	0	1	answerable
answering	0	0	0	0	0	0	0	0	0	0	دەپ جاۋاب بەردى
ant	0	0	0	0	0	0	0	0	0	0	چۈمۈلە
antagonism	1	0	0	0	0	1	0	0	0	0	ئاداۋەت
antagonist	1	0	0	0	0	1	0	0	0	0	antagonist
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistic
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	antecedent
antelope	0	0	0	0	0	0	0	0	0	0	antelope
antenna	0	0	0	0	0	0	0	0	0	0	ئانتېننا
anterior	0	0	0	0	0	0	0	0	0	0	ئالدى
anthem	0	0	0	0	0	0	0	0	0	0	ناخشىسى
anthology	0	0	0	0	0	0	0	0	0	0	ئانتولوگىيە
anthrax	0	0	1	1	0	1	0	1	0	0	anthrax
anthropology	0	0	0	0	0	0	0	0	0	0	ئىنسانشۇناسلىق
antibiotic	0	0	0	0	0	0	0	0	0	0	ئانتىبىئوتىك
antibiotics	0	0	0	0	0	0	1	0	0	0	ئانتىبىئوتىكلار
antichrist	1	0	1	1	0	1	0	0	0	0	antichrist
anticipation	0	1	0	0	0	0	0	0	0	0	ئىنتىزارلىق
anticipatory	0	1	0	0	0	0	0	0	0	0	تەقەززالىق
antidote	0	1	0	0	0	0	1	0	0	1	antidote
antifungal	0	0	0	0	0	0	1	0	0	1	ۋىرۇسقا قارشى تۇرۇش
antimony	0	0	0	0	0	0	0	0	0	0	antimony
antipathy	1	0	1	0	0	1	0	0	0	0	قىزىتما ياندۇرۇش
antiquarian	0	0	0	0	0	0	0	0	0	0	antiquarian
antiquated	0	0	0	0	0	1	0	0	0	0	قەدىمكى دەۋر
antique	0	0	0	0	0	0	1	0	0	0	قەدىمكى ئەسەر
antiquity	0	0	0	0	0	0	0	0	0	0	قەدىمكى دەۋر
antiseptic	0	0	0	0	0	0	1	0	0	1	قىزىتما ياندۇرۇش دورىسى
antisocial	1	0	1	1	0	1	0	1	0	0	جەمئىيەتكە قارشى
antithesis	1	0	0	0	0	1	0	0	0	0	ئانتىتېلا
antithetical	0	0	0	0	0	0	0	0	0	0	ئانتىتېلاغا قارشى
antiviral	0	0	0	0	0	0	0	0	0	0	ۋىرۇسقا قارشى ۋىرۇس
antler	0	0	0	0	0	0	0	0	0	0	antler
anvil	0	0	0	0	0	0	0	0	0	0	anvil
anxiety	1	1	0	1	0	1	0	1	0	0	تەشۋىش
anxious	0	1	0	1	0	1	0	0	0	0	ئەنسىز
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	apace
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	تۇرالغۇ
apathetic	0	0	0	0	0	1	0	1	0	0	ئەپسانە
apathy	0	0	0	0	0	1	0	1	0	0	بىپەرۋالىق
ape	0	0	0	0	0	0	0	0	0	0	ape
aperture	0	0	0	0	0	0	0	0	0	0	aperture
apex	0	0	0	0	0	0	0	0	0	0	apex
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	apiece
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	ئاخىرەتلىكى
apologetic	0	0	0	0	0	0	1	0	0	1	كەچۈرۈم سوراش
apologist	0	0	0	0	0	0	0	0	0	0	كەچۈرۈم سورىغۇچى
apologize	0	0	0	0	0	0	1	1	0	1	كەچۈرۈم سوراش
apology	0	0	0	0	0	0	1	0	0	0	كەچۈرۈم سوراش
apostasy	0	0	0	0	0	0	0	0	0	0	مۇرتەدلىك
apostate	0	0	0	0	0	0	0	0	0	0	مۇرتەد
apostle	0	0	0	0	0	0	1	0	0	1	ئەلچى
apostolic	0	0	0	0	0	0	0	0	0	1	ئەلچى
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	appalling
apparatus	0	0	0	0	0	0	0	0	0	0	apparatus
apparel	0	0	0	0	0	0	0	0	0	0	كىيىم-كېچەك
apparently	0	0	0	0	0	0	0	0	0	0	ئېنىقكى
apparition	0	0	0	1	0	0	0	0	1	0	apparition
appeal	0	1	0	0	0	0	0	0	0	0	نارازىلىق ئەرزى
appearance	0	0	0	0	0	0	0	0	0	0	تاشقى كۆرۈنۈشى
appease	0	0	0	0	0	0	0	0	0	0	راھەت
appellant	0	0	0	0	0	0	0	0	0	0	نارازىلىق ئەرز بىرىلگۈچى
append	0	0	0	0	0	0	0	0	0	0	append
appendage	0	0	0	0	0	0	0	0	0	0	قوشۇمچە
appendicitis	0	0	0	1	0	1	0	1	0	0	appendicitis
appendix	0	0	0	0	0	0	0	0	0	0	قوشۇمچە
appetite	0	0	0	0	0	0	0	0	0	0	ئىشتىھا
appetizer	0	0	0	0	0	0	0	0	0	0	ئىشتىھا ئاچقۇچى
applause	0	0	0	0	1	0	1	0	1	1	ئالقىش
apple	0	0	0	0	0	0	0	0	0	0	ئالما
appliance	0	0	0	0	0	0	0	0	0	0	سايمان
appliances	0	0	0	0	0	0	0	0	0	0	ئېلېكتر سايمانلىرى
applicability	0	0	0	0	0	0	0	0	0	0	قوللىنىشچانلىقى
applicable	0	0	0	0	0	0	0	0	0	0	قوللىنىشچان
applicant	0	1	0	0	0	0	0	0	0	0	ئىلتىماس قىلغۇچى
application	0	0	0	0	0	0	0	0	0	0	application
apply	0	0	0	0	0	0	0	0	0	0	ئىلتىماس قىلىڭ
appoint	0	0	0	0	0	0	0	0	0	0	تەيىنلەش
appointment	0	0	0	0	0	0	0	0	0	0	تەيىنلەش
appointments	0	0	0	0	0	0	0	0	0	0	تەيىنلەش
apportion	0	0	0	0	0	0	0	0	0	0	تەقسىملەش
apportionment	0	0	0	0	0	0	0	0	0	0	تەقسىملەش
appraise	0	0	0	0	0	0	0	0	0	0	باھالاش
appreciable	0	0	0	0	0	0	0	0	0	0	مىننەتدار
appreciation	0	0	0	0	1	0	1	0	0	1	مىننەتدارلىق
apprehend	0	0	0	1	0	0	0	0	0	0	تۇتۇش
apprehension	0	0	0	1	0	1	0	0	0	0	ئەندىشە
apprehensive	0	1	0	1	0	1	0	0	0	0	قورقۇنچلۇق
apprentice	0	0	0	0	0	0	0	0	0	1	شاگىرت
apprenticeship	0	0	0	0	0	0	0	0	0	0	شاگىرت
approach	0	0	0	0	0	0	0	0	0	0	approach
approaching	0	1	0	0	0	0	0	0	0	0	يېقىنلىشىۋاتىدۇ
approbation	0	0	0	0	0	0	1	0	0	1	تەستىق
appropriation	0	0	0	0	0	1	0	0	0	0	تەقسىملەش
approval	0	0	0	0	0	0	1	0	0	0	تەستىق
approve	0	0	0	0	1	0	1	0	0	1	تەستىق
approving	0	0	0	0	0	0	1	0	0	0	تەستىق
approximate	0	0	0	0	0	0	0	0	0	0	تەخمىنىي
approximately	0	0	0	0	0	0	0	0	0	0	تەخمىنەن
approximating	0	0	0	0	0	0	0	0	0	0	تەخمىنىي
approximation	0	0	0	0	0	0	0	0	0	0	تەخمىنىي
appurtenances	0	0	0	0	0	0	0	0	0	0	appurtenances
apron	0	0	0	0	0	0	0	0	0	0	apron
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	قابىلىيەت
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	aquarium
aquatic	0	0	0	0	0	0	0	0	0	0	سۇ
aqueduct	0	0	0	0	0	0	0	0	0	0	سۇ يولى
aqueous	0	0	0	0	0	0	0	0	0	0	aqueous
arable	0	0	0	0	0	0	0	0	0	0	تېرىلغۇ
arbiter	0	0	0	0	0	0	0	0	0	1	كېسىمچى
arbitrate	0	0	0	0	0	0	0	0	0	0	كېسىم
arbitration	0	1	0	0	0	0	0	0	0	0	كېسىم
arbitrator	0	0	0	0	0	0	0	0	0	1	كېسىمچى
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	arc
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	arch
archaeological	0	0	0	0	0	0	0	0	0	0	ئارخېئولوگىيەلىك
archaeologist	0	0	0	0	0	0	0	0	0	0	ئارخېئولوگ
archaeology	0	1	0	0	0	0	1	0	0	0	ئارخېئولوگىيە
archaic	0	0	0	0	0	1	0	0	0	0	archaic
archbishop	0	0	0	0	0	0	0	0	0	0	Archbishop
arched	0	0	0	0	0	0	0	0	0	0	ئەگمە
archer	0	0	0	0	0	0	0	0	0	0	ئوقيا
archery	0	0	0	0	0	0	0	0	0	0	ئوقيا
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	تاقىم ئاراللىرى
architect	0	0	0	0	0	0	0	0	0	0	بىناكار
architecture	0	0	0	0	0	0	0	0	0	1	بىناكارلىق
archive	0	0	0	0	0	0	0	0	0	0	ئارخىپ
arctic	0	0	0	0	0	0	0	0	0	0	شىمالىي قۇتۇپ
ardent	0	1	0	0	1	0	1	0	0	0	ardent
ardor	0	0	0	0	0	0	1	0	0	0	ardor
arduous	0	0	0	0	0	1	0	0	0	0	جاپالىق
area	0	0	0	0	0	0	0	0	0	0	رايون
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	تالاش-تارتىش قىلىش
argument	1	0	0	0	0	1	0	0	0	0	تالاش-تارتىش
argumentation	1	0	0	0	0	0	0	0	0	0	تالاش-تارتىش
argumentative	0	0	0	0	0	1	0	0	0	0	تالاش-تارتىش
arguments	1	0	0	0	0	0	0	0	0	0	تالاش-تارتىش
arid	0	0	0	0	0	1	0	1	0	0	قۇرغاق
aristocracy	0	0	0	0	0	0	1	0	0	0	ئاقسۆڭەكلەر
aristocrat	0	0	0	0	0	0	0	0	0	0	ئاقسۆڭەك
aristocratic	0	0	0	0	0	0	1	0	0	0	ئاقسۆڭەك
arithmetic	0	0	0	0	0	0	0	0	0	0	ھېسابلاش
ark	0	0	0	0	0	0	0	0	0	0	كېمە
arm	0	0	0	0	0	0	0	0	0	0	arm
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	قورال-ياراغ
armaments	0	0	0	1	0	1	0	0	0	0	قورال-ياراغ
armature	0	0	0	0	0	0	0	0	0	0	armature
armed	1	0	0	1	0	1	1	0	0	0	قوراللىق
armor	0	0	0	1	0	0	1	0	0	1	ساۋۇت
armored	0	0	0	1	0	0	0	0	0	0	برونېۋىك
armory	0	0	0	0	0	0	0	0	0	1	قورال-ياراغ
arms	0	0	0	0	0	0	0	0	0	0	قورال
army	0	0	0	0	0	0	0	0	0	0	ئارمىيە
aroma	0	0	0	0	0	0	1	0	0	0	خۇشپۇراق
arousal	0	0	0	0	0	0	0	0	0	0	arousal
arouse	0	1	0	0	0	0	1	0	0	0	ئويغىنىش
arraignment	1	0	0	1	0	1	0	1	0	0	arraignment
arrange	0	0	0	0	0	0	0	0	0	0	ئورۇنلاشتۇرۇڭ
arranged	0	0	0	0	0	0	0	0	0	0	ئورۇنلاشتۇرۇلغان
arrangement	0	0	0	0	0	0	0	0	0	0	ئورۇنلاشتۇرۇش
array	0	0	0	0	0	0	1	0	0	0	سانلار گۇرپىسى
arrears	0	0	0	0	0	1	0	0	0	0	نېسى قالغان
arrest	0	0	0	0	0	1	0	0	0	0	قولغا ئېلىش
arrival	0	1	0	0	0	0	0	0	0	0	يېتىپ كېلىش
arrive	0	1	0	0	0	0	0	0	0	0	كەل
arrogance	0	0	0	0	0	1	0	0	0	0	تەكەببۇرلۇق
arrogant	1	0	1	0	0	1	0	0	0	0	تەكەببۇر
arrow	0	0	0	0	0	0	0	0	0	0	يا ئوق
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsenic
arson	1	0	0	1	0	1	0	0	0	0	ئوت قويۇش
art	0	1	0	0	1	0	1	1	1	0	سەنئەت
artery	0	0	0	0	0	0	0	0	0	0	ئارتېرىيە
artful	0	0	0	0	0	0	0	0	0	0	artful
arthropod	0	0	0	0	0	0	0	0	0	0	arthropod
artichoke	0	0	0	0	0	0	0	0	0	0	artichoke
article	0	0	0	0	0	0	0	0	0	0	ماقالە
articles	0	0	0	0	0	0	0	0	0	0	ماقالىلەر
articulate	0	0	0	0	0	0	1	0	0	0	articulate
articulation	0	0	0	0	0	0	1	0	0	0	articulation
artifice	0	0	0	0	0	0	0	0	0	0	artifice
artillery	0	0	0	1	0	1	0	0	0	0	زەمبىرەك
artisan	0	0	0	0	0	0	1	0	0	0	قول ھۈنەرۋەن
artist	0	0	0	0	0	0	0	0	0	0	سەنئەتكار
artiste	0	0	0	0	0	0	1	0	0	0	سەنئەتكار
artistic	0	0	0	0	0	0	1	0	0	0	بەدىئىي
artists	0	0	0	0	0	0	0	0	0	0	سەنئەتكارلار
ascend	0	0	0	0	0	0	0	0	0	0	ئۆرلەش
ascendancy	0	0	0	0	0	0	1	0	0	0	ascendancy
ascension	0	0	0	0	0	0	0	0	0	0	ascension
ascent	0	0	0	0	0	0	1	0	0	0	ascent
ascertain	0	0	0	0	0	0	0	0	0	0	ئېنىق
ascertained	0	0	0	0	0	0	0	0	0	0	ئېنىقلاندى
ascetic	0	0	0	0	0	0	0	0	0	0	زاھىد
ash	0	0	0	0	0	1	0	0	0	0	كۈل
ashamed	0	0	1	0	0	1	0	1	0	0	نومۇس قىلدى
ashes	0	0	0	0	0	1	0	1	0	0	كۈل
asleep	0	0	0	0	0	0	0	0	0	0	ئۇخلاۋاتىدۇ
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	تەرەپ
aspects	0	0	0	0	0	0	0	0	0	0	تەرەپلىرى
asphalt	0	0	0	0	0	0	0	0	0	0	ئاسفالت
aspiration	0	1	0	0	1	0	1	0	1	1	ئارزۇ
aspire	0	1	0	0	1	0	1	0	0	0	aspire
aspiring	0	1	0	0	1	0	1	0	0	1	ئارزۇ
ass	0	0	0	0	0	1	0	0	0	0	ئېشەك
assail	1	0	0	1	0	1	0	0	1	0	ھۇجۇمچى
assailant	1	0	0	1	0	1	0	1	0	0	ھۇجۇم قىلغۇچى
assassin	1	0	0	1	0	1	0	1	0	0	قاتىل
assassinate	1	0	0	1	0	1	0	0	0	0	قاتىل
assassination	1	0	0	1	0	1	0	1	0	0	قەستلەپ ئۆلتۈرۈش
assault	1	0	0	1	0	1	0	0	0	0	ھۇجۇم قىلىش
assay	0	0	0	0	0	0	0	0	0	0	assay
assemblage	0	0	0	0	0	0	0	0	0	0	يىغىلىش
assemble	0	0	0	0	0	0	0	0	0	0	يىغىلىش
assembled	0	0	0	0	0	0	0	0	0	0	يىغىلدى
assembly	0	0	0	0	0	0	1	0	0	1	مەجلىس
assent	0	0	0	0	0	0	1	0	0	0	ماقۇل
assert	0	0	0	0	0	0	0	0	0	0	جەزملەشتۈرۈڭ
asserting	0	0	0	0	0	0	1	0	0	1	دەلىللەش
assertion	0	0	0	0	0	0	0	0	0	0	assertion
assess	0	0	0	0	0	0	0	0	0	0	باھالاش
assessment	0	0	0	0	0	0	0	0	1	1	باھالاش
assessor	0	0	0	0	0	0	0	0	0	1	باھالىغۇچى
assets	0	0	0	0	0	0	1	0	0	0	مۈلۈك
asshole	1	0	1	0	0	1	0	0	0	0	asshole
assign	0	0	0	0	0	0	0	0	0	0	assign
assignee	0	0	0	0	0	0	0	0	0	1	تاپشۇرۇۋالغۇچى
assignment	0	0	0	0	0	0	0	0	0	0	تاپشۇرۇق
assimilate	0	0	0	0	0	0	0	0	0	0	assimilate
assimilation	0	0	0	0	0	0	0	0	0	0	ئاسسىمىلياتسىيە
assist	0	0	0	0	0	0	1	0	0	1	ياردەم
assistance	0	0	0	0	0	0	1	0	0	0	ياردەم
assistant	0	0	0	0	0	0	0	0	0	0	ياردەمچى
associate	0	0	0	0	0	0	1	0	0	1	شېرىك
association	0	0	0	0	0	0	0	0	0	1	ئۇيۇشما
assorted	0	0	0	0	0	0	0	0	0	0	assorted
assortment	0	0	0	0	0	0	0	0	0	0	assortment
assuage	0	0	0	0	0	0	1	0	0	0	assuage
assumed	0	0	0	0	0	0	0	0	0	0	دەپ پەرەز قىلىندى
assuming	0	0	0	0	0	0	0	0	0	0	دەپ پەرەز قىلىش
assumption	0	0	0	0	0	0	0	0	0	0	پەرەز
assurance	0	0	0	0	0	0	1	0	0	1	كاپالەت
assure	0	0	0	0	0	0	0	0	0	1	كاپالەتلىك قىلىڭ
assured	0	0	0	0	0	0	1	0	0	1	كاپالەتلىك قىلدى
assuredly	0	0	0	0	0	0	0	0	0	1	ئەلۋەتتە
asterisk	0	0	0	0	0	0	0	0	0	0	يۇلتۇز
asteroids	0	0	0	0	0	0	0	0	0	0	كىچىك سەييارىلەر
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	ھەيران قالارلىق
astonishment	0	0	0	0	1	0	1	0	1	0	ھەيران قېلىش
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	ئازغان
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	ئاسترونومىيە
astrology	0	0	0	0	0	0	0	0	0	0	ئاسترونومىيە
astronaut	0	0	0	0	0	0	1	0	0	0	ئالەم ئۇچقۇچىسى
astronomer	0	1	0	0	0	0	1	0	0	0	ئاسترونوم
astronomy	0	0	0	0	0	0	0	0	0	0	ئاسترونومىيە
astute	0	0	0	0	0	0	1	0	0	0	astute
asunder	0	0	0	0	0	0	0	0	0	0	asunder
asylum	0	0	0	1	0	1	0	0	0	0	پاناھلىنىش
asymmetric	0	0	0	0	0	0	0	0	0	0	asimmetric
asymmetry	0	0	1	0	0	0	0	0	0	0	asimmetry
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	ئاتېئىزىم
atheistic	0	0	0	0	0	0	0	0	0	0	دىنسىز
atherosclerosis	0	0	0	1	0	1	0	1	0	0	ئارتېرىيە قېتىشىش
athlete	0	0	0	0	0	0	1	0	0	0	تەنھەرىكەتچى
athletic	0	0	0	0	0	0	1	0	0	0	تەنھەرىكەتچى
athleticism	0	0	0	0	0	0	0	0	0	0	تەنھەركەت
athletics	0	0	0	0	0	0	0	0	0	0	يېنىك ئاتلېتىكا
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	كەيپىيات
atmospheric	0	0	0	0	0	0	0	0	0	0	ئاتموسفېرا
atoll	0	0	0	0	0	0	0	0	0	0	atoll
atom	0	0	0	0	0	0	1	0	0	0	ئاتوم
atomic	0	0	0	0	0	0	0	0	0	0	ئاتوم
atone	0	1	0	0	1	0	1	0	0	1	atone
atonement	0	0	0	0	0	0	1	0	0	0	كاپارەت
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	ۋەھشىي
atrocity	1	0	1	1	0	1	0	1	0	0	ۋەھشىيلىك
