English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Amharic Word
amaze	0	0	0	0	0	0	0	0	1	0	መደነቅ
amazement	0	0	0	0	0	0	0	0	0	0	መደነቅ
amazingly	0	0	0	0	1	0	1	0	1	0	በሚገርም ሁኔታ
ambassador	0	0	0	0	0	0	1	0	0	1	አምባሳደር
amber	0	0	0	0	0	0	0	0	0	0	አምበር
ambient	0	0	0	0	0	0	0	0	0	0	ድባብ
ambiguity	0	0	0	0	0	0	0	0	0	0	አሻሚነት
ambiguous	0	0	0	0	0	1	0	0	0	0	አሻሚ
ambit	0	0	0	0	0	0	0	0	0	0	ድባብ
ambition	0	1	0	0	1	0	1	0	0	1	ምኞት
ambitious	0	0	0	0	0	0	0	0	0	0	የሥልጣን ጥመኞች
ambulance	0	0	0	1	0	0	0	0	0	1	አምቡላንስ
ambush	1	0	0	1	0	1	0	0	1	0	ማደብደብ
ameliorate	0	0	0	0	0	0	1	0	0	0	ማሻሻል
amen	0	0	0	0	1	0	1	0	0	1	ኣሜን
amenable	0	0	0	0	0	0	1	0	0	0	ተስማሚ
amend	0	0	0	0	0	0	1	0	0	0	ማረም
amendment	0	0	0	0	0	0	0	0	0	0	ማሻሻያ
amends	0	0	0	0	0	0	1	0	0	0	ይሻሻላል
amenity	0	0	0	0	0	0	1	0	0	0	ምቾት
amethyst	0	0	0	0	0	0	0	0	0	0	አሜቴስጢኖስ
amiable	0	0	0	0	0	0	1	0	0	0	ተወዳጅ
amicable	0	0	0	0	1	0	1	0	0	0	ተግባቢ
amid	0	0	0	0	0	0	0	0	0	0	መካከል
amidst	0	0	0	0	0	0	0	0	0	0	መካከል
ammonia	0	0	1	0	0	0	0	0	0	0	አሞኒያ
ammunition	0	0	0	0	0	0	0	0	0	0	ጥይቶች
amnesia	0	0	0	0	0	1	0	0	0	0	አምኔዚያ
amnesty	0	0	0	0	1	0	1	0	0	0	ይቅርታ
amorphous	0	0	0	0	0	0	0	0	0	0	የማይመስል
amortization	0	0	0	0	0	0	0	0	0	1	ማስታገስ
amount	0	0	0	0	0	0	0	0	0	0	መጠን
amour	0	1	0	0	1	0	1	0	0	1	አሞር
ampersand	0	0	0	0	0	0	0	0	0	0	አምፐርሳንድ
amphetamines	0	0	1	0	0	1	0	0	0	0	አምፌታሚን
amphibian	0	0	0	0	0	0	0	0	0	0	አምፊቢያን
amphibious	0	0	0	0	0	0	0	0	0	0	እምቢተኛ
amphitheater	0	0	0	0	0	0	0	0	0	0	አምፊቲያትር
amplification	0	0	0	0	0	0	0	0	0	0	ማጉላት
amplify	0	0	0	0	0	0	0	0	0	0	ማጉላት
amplitude	0	0	0	0	0	0	0	0	0	0	ስፋት
amply	0	0	0	0	0	0	0	0	0	0	ማብዛት።
amputation	0	0	0	0	0	0	0	0	0	0	መቆረጥ
amulet	0	0	0	0	0	0	0	0	0	0	አሚሌት
amuse	0	0	0	0	1	0	1	0	0	0	መዝናናት
amused	0	0	0	0	1	0	1	0	0	0	ተዝናናሁ
amusement	0	0	0	0	1	0	1	0	0	0	መዝናኛ
amusing	0	0	0	0	1	0	1	0	0	0	አስቂኝ
ana	0	0	0	0	0	0	0	0	0	0	አና
anaconda	0	0	1	1	0	1	0	0	0	0	አናኮንዳ
anaesthesia	0	0	0	0	0	0	0	0	0	0	ማደንዘዣ
anaesthetic	0	0	0	0	0	0	0	0	0	0	ማደንዘዣ
anal	0	0	0	0	0	1	0	0	0	0	ፊንጢጣ
analgesic	0	0	0	0	0	0	0	0	0	0	የህመም ማስታገሻ
analogous	0	0	0	0	0	0	0	0	0	0	ተመሳሳይነት ያለው
analogue	0	0	0	0	0	0	0	0	0	0	አናሎግ
analogy	0	0	0	0	0	0	0	0	0	0	ተመሳሳይነት
analysis	0	0	0	0	0	0	0	0	0	0	ትንተና
analyst	0	1	0	0	0	0	1	0	0	1	ተንታኝ
analytic	0	0	0	0	0	0	0	0	0	0	ትንተናዊ
analyze	0	0	0	0	0	0	0	0	0	0	መተንተን
analyzer	0	0	0	0	0	0	0	0	0	0	ተንታኝ
anarchism	1	0	0	1	0	1	0	0	0	0	አናርኪዝም
anarchist	1	0	0	1	0	1	0	0	0	0	አናርኪስት
anarchy	1	0	0	1	0	1	0	0	0	0	ስርዓት አልበኝነት
anastomosis	0	0	0	0	0	0	0	0	0	0	አናስቶሞሲስ
anathema	1	0	1	1	0	1	0	1	0	0	አናቴማ
anatomic	0	0	0	0	0	0	0	0	0	0	አናቶሚክ
anatomy	0	0	0	0	0	0	0	0	0	0	የሰውነት አካል
ancestor	0	0	0	0	0	0	0	0	0	0	ቅድመ አያት
ancestral	0	0	0	0	0	0	0	0	0	1	ቅድመ አያት
ancestry	0	0	0	0	0	0	0	0	0	0	የዘር ግንድ
anchor	0	0	0	0	0	0	1	0	0	0	መልህቅ
anchorage	0	0	0	0	0	0	1	1	0	0	መልህቅ
ancient	0	0	0	0	0	1	0	0	0	0	ጥንታዊ
ancillary	0	0	0	0	0	0	0	0	0	0	ረዳት
androgen	0	0	0	0	0	0	0	0	0	0	አንድሮጅን
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	እንደገና
angel	0	1	0	0	1	0	1	0	1	1	መልአክ
angelic	0	0	0	0	1	0	1	0	0	1	መልአካዊ
anger	1	0	0	0	0	1	0	0	0	0	ቁጣ
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	አንግል
angling	0	1	0	0	0	1	0	0	0	0	አንግል
angry	1	0	1	0	0	1	0	0	0	0	ተናደደ
anguish	1	0	0	1	0	1	0	1	0	0	ጭንቀት
angular	0	0	0	0	0	0	0	0	0	0	ማዕዘን
anhydrous	0	0	0	0	0	0	0	0	0	0	አናድሪየስ
animal	0	0	0	0	0	0	0	0	0	0	እንስሳ
animate	0	0	0	0	0	0	1	0	0	0	አኒሜት
animated	0	0	0	0	1	0	1	0	0	0	አኒሜሽን
animation	0	0	0	0	0	0	0	0	0	0	አኒሜሽን
animosity	1	0	1	1	0	1	0	1	0	0	ጥላቻ
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	ቁርጭምጭሚት
annals	0	0	0	0	0	0	0	0	0	0	ዘገባዎች
annex	0	0	0	0	0	0	0	0	0	0	አባሪ
annexation	0	0	0	0	0	0	0	0	0	0	መያያዝ
annexe	0	0	0	0	0	0	0	0	0	0	አባሪ
annihilate	1	0	0	1	0	1	0	0	0	0	ማጥፋት
annihilated	1	0	0	1	0	1	0	1	0	0	ተደምስሷል
annihilation	1	0	0	1	0	1	0	1	0	0	መደምሰስ
annotate	0	0	0	0	0	0	0	0	0	0	ማብራሪያ
annotation	0	0	0	0	0	0	0	0	0	0	ማብራሪያ
announce	0	0	0	0	0	0	0	0	0	0	አስታወቀ
announcement	0	1	0	0	0	0	0	0	0	0	ማስታወቂያ
annoy	1	0	1	0	0	1	0	0	0	0	ማናደድ
annoyance	1	0	1	0	0	1	0	0	0	0	ብስጭት
annoying	1	0	0	0	0	1	0	0	0	0	የሚያበሳጭ
annuity	0	0	0	0	0	0	0	0	0	0	አበል
annul	0	0	0	0	0	1	0	0	0	0	መሻር
annular	0	0	0	0	0	0	0	0	0	0	ዓመታዊ
annulment	0	0	0	0	0	1	0	1	0	0	መሻር
annulus	0	0	0	0	0	0	0	0	0	0	አንኑለስ
anointing	0	0	0	0	0	0	0	0	0	0	ቅባት
anomalous	0	0	0	0	0	0	0	0	0	0	ያልተለመደ
anomaly	0	0	0	1	0	1	0	0	1	0	ያልተለመደ
anon	0	0	0	0	0	0	0	0	0	0	አኖን
anonymous	0	0	0	0	0	1	0	0	0	0	ስም-አልባ
answer	0	0	0	0	0	0	0	0	0	0	መልስ
answerable	0	0	0	0	0	0	0	0	0	1	መልስ የሚሰጥ
answering	0	0	0	0	0	0	0	0	0	0	በማለት መልስ መስጠት
ant	0	0	0	0	0	0	0	0	0	0	ጉንዳን
antagonism	1	0	0	0	0	1	0	0	0	0	ተቃዋሚነት
antagonist	1	0	0	0	0	1	0	0	0	0	ተቃዋሚ
antagonistic	1	0	1	0	0	1	0	0	0	0	ተቃዋሚ
ante	0	0	0	0	0	0	0	0	0	0	አንቴ
antecedent	0	0	0	0	0	0	0	0	0	0	ቀደምት
antelope	0	0	0	0	0	0	0	0	0	0	አንቴሎፕ
antenna	0	0	0	0	0	0	0	0	0	0	አንቴና
anterior	0	0	0	0	0	0	0	0	0	0	የፊት ለፊት
anthem	0	0	0	0	0	0	0	0	0	0	መዝሙር
anthology	0	0	0	0	0	0	0	0	0	0	አንቶሎጂ
anthrax	0	0	1	1	0	1	0	1	0	0	አንትራክስ
anthropology	0	0	0	0	0	0	0	0	0	0	አንትሮፖሎጂ
antibiotic	0	0	0	0	0	0	0	0	0	0	አንቲባዮቲክ
antibiotics	0	0	0	0	0	0	1	0	0	0	አንቲባዮቲክስ
antichrist	1	0	1	1	0	1	0	0	0	0	የክርስቶስ ተቃዋሚ
anticipation	0	1	0	0	0	0	0	0	0	0	መጠበቅ
anticipatory	0	1	0	0	0	0	0	0	0	0	የሚጠበቀው
antidote	0	1	0	0	0	0	1	0	0	1	መድሃኒት
antifungal	0	0	0	0	0	0	1	0	0	1	ፀረ-ፈንገስ
antimony	0	0	0	0	0	0	0	0	0	0	አንቲሞኒ
antipathy	1	0	1	0	0	1	0	0	0	0	ፀረ-ተውሂድ
antiquarian	0	0	0	0	0	0	0	0	0	0	አንቲኳሪያን
antiquated	0	0	0	0	0	1	0	0	0	0	ጥንታዊ
antique	0	0	0	0	0	0	1	0	0	0	ጥንታዊ
antiquity	0	0	0	0	0	0	0	0	0	0	ጥንታዊነት
antiseptic	0	0	0	0	0	0	1	0	0	1	አንቲሴፕቲክ
antisocial	1	0	1	1	0	1	0	1	0	0	ፀረ-ማህበራዊ
antithesis	1	0	0	0	0	1	0	0	0	0	ፀረ-ተቃርኖ
antithetical	0	0	0	0	0	0	0	0	0	0	ተቃራኒ ነው።
antiviral	0	0	0	0	0	0	0	0	0	0	ፀረ-ቫይረስ
antler	0	0	0	0	0	0	0	0	0	0	ሰንጋ
anvil	0	0	0	0	0	0	0	0	0	0	አንቪል
anxiety	1	1	0	1	0	1	0	1	0	0	ጭንቀት
anxious	0	1	0	1	0	1	0	0	0	0	መጨነቅ
aorta	0	0	0	0	0	0	0	0	0	0	ወሳጅ ቧንቧ
apace	0	0	0	0	0	0	0	0	0	0	ፈጣን
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	አፓርታማ
apathetic	0	0	0	0	0	1	0	1	0	0	ግዴለሽ
apathy	0	0	0	0	0	1	0	1	0	0	ግዴለሽነት
ape	0	0	0	0	0	0	0	0	0	0	ዝንጀሮ
aperture	0	0	0	0	0	0	0	0	0	0	ቀዳዳ
apex	0	0	0	0	0	0	0	0	0	0	ጫፍ
aphid	0	0	1	0	0	1	0	0	0	0	አፊድ
apiece	0	0	0	0	0	0	0	0	0	0	ቁራጭ
aplomb	0	0	0	0	0	0	1	0	0	0	አፕሎም
apocalyptic	0	0	0	0	0	0	0	0	0	0	አፖካሊፕቲክ
apologetic	0	0	0	0	0	0	1	0	0	1	ይቅርታ የሚጠይቅ
apologist	0	0	0	0	0	0	0	0	0	0	ይቅርታ ጠያቂ
apologize	0	0	0	0	0	0	1	1	0	1	ይቅርታ
apology	0	0	0	0	0	0	1	0	0	0	ይቅርታ መጠየቅ
apostasy	0	0	0	0	0	0	0	0	0	0	ክህደት
apostate	0	0	0	0	0	0	0	0	0	0	ከሃዲ
apostle	0	0	0	0	0	0	1	0	0	1	ሐዋርያ
apostolic	0	0	0	0	0	0	0	0	0	1	ሐዋርያዊ
apostrophe	0	0	0	0	0	0	0	0	0	0	አፖስትሮፍ
appalling	0	0	1	1	0	1	0	0	0	0	አስደንጋጭ
apparatus	0	0	0	0	0	0	0	0	0	0	መሳሪያ
apparel	0	0	0	0	0	0	0	0	0	0	ልብስ
apparently	0	0	0	0	0	0	0	0	0	0	ይመስላል
apparition	0	0	0	1	0	0	0	0	1	0	መገለጥ
appeal	0	1	0	0	0	0	0	0	0	0	ይግባኝ
appearance	0	0	0	0	0	0	0	0	0	0	መልክ
appease	0	0	0	0	0	0	0	0	0	0	ማስታገስ
appellant	0	0	0	0	0	0	0	0	0	0	አመልካች
append	0	0	0	0	0	0	0	0	0	0	አባሪ
appendage	0	0	0	0	0	0	0	0	0	0	አባሪ
appendicitis	0	0	0	1	0	1	0	1	0	0	appendicitis
appendix	0	0	0	0	0	0	0	0	0	0	አባሪ
appetite	0	0	0	0	0	0	0	0	0	0	የምግብ ፍላጎት
appetizer	0	0	0	0	0	0	0	0	0	0	appetizer
applause	0	0	0	0	1	0	1	0	1	1	ጭብጨባ
apple	0	0	0	0	0	0	0	0	0	0	ፖም
appliance	0	0	0	0	0	0	0	0	0	0	መሳሪያ
appliances	0	0	0	0	0	0	0	0	0	0	የቤት እቃዎች
applicability	0	0	0	0	0	0	0	0	0	0	ተፈጻሚነት
applicable	0	0	0	0	0	0	0	0	0	0	የሚተገበር
applicant	0	1	0	0	0	0	0	0	0	0	አመልካች
application	0	0	0	0	0	0	0	0	0	0	ማመልከቻ
apply	0	0	0	0	0	0	0	0	0	0	ማመልከት
appoint	0	0	0	0	0	0	0	0	0	0	መሾም
appointment	0	0	0	0	0	0	0	0	0	0	ቀጠሮ
appointments	0	0	0	0	0	0	0	0	0	0	ቀጠሮዎች
apportion	0	0	0	0	0	0	0	0	0	0	ክፍፍል
apportionment	0	0	0	0	0	0	0	0	0	0	ክፍፍል
appraise	0	0	0	0	0	0	0	0	0	0	ግምገማ
appreciable	0	0	0	0	0	0	0	0	0	0	አመስጋኝ
appreciation	0	0	0	0	1	0	1	0	0	1	አድናቆት
apprehend	0	0	0	1	0	0	0	0	0	0	መያዝ
apprehension	0	0	0	1	0	1	0	0	0	0	ስጋት
apprehensive	0	1	0	1	0	1	0	0	0	0	የሚያስፈራ
apprentice	0	0	0	0	0	0	0	0	0	1	ተለማማጅ
apprenticeship	0	0	0	0	0	0	0	0	0	0	ልምምድ
approach	0	0	0	0	0	0	0	0	0	0	አቀራረብ
approaching	0	1	0	0	0	0	0	0	0	0	እየቀረበ ነው።
approbation	0	0	0	0	0	0	1	0	0	1	ማጽደቅ
appropriation	0	0	0	0	0	1	0	0	0	0	አግባብነት
approval	0	0	0	0	0	0	1	0	0	0	ማጽደቅ
approve	0	0	0	0	1	0	1	0	0	1	ማጽደቅ
approving	0	0	0	0	0	0	1	0	0	0	ማጽደቅ
approximate	0	0	0	0	0	0	0	0	0	0	ግምታዊ
approximately	0	0	0	0	0	0	0	0	0	0	በግምት
approximating	0	0	0	0	0	0	0	0	0	0	ግምታዊ
approximation	0	0	0	0	0	0	0	0	0	0	ግምታዊነት
appurtenances	0	0	0	0	0	0	0	0	0	0	appurtenances
apron	0	0	0	0	0	0	0	0	0	0	አፕሮን
apt	0	0	0	0	0	0	1	0	0	0	ተስማሚ
aptitude	0	0	0	0	0	0	1	0	0	0	ብቃት
aqua	0	0	0	0	0	0	0	0	0	0	አኳ
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	aquarium
aquatic	0	0	0	0	0	0	0	0	0	0	የውሃ ውስጥ
aqueduct	0	0	0	0	0	0	0	0	0	0	የውሃ ቱቦ
aqueous	0	0	0	0	0	0	0	0	0	0	የውሃ ፈሳሽ
arable	0	0	0	0	0	0	0	0	0	0	ሊታረስ የሚችል
arbiter	0	0	0	0	0	0	0	0	0	1	ዳኛ
arbitrate	0	0	0	0	0	0	0	0	0	0	የግልግል ዳኝነት
arbitration	0	1	0	0	0	0	0	0	0	0	የግልግል ዳኝነት
arbitrator	0	0	0	0	0	0	0	0	0	1	የግልግል ዳኛ
arbor	0	0	0	0	0	0	0	0	0	0	አርቦር
arc	0	0	0	0	0	0	0	0	0	0	ቅስት
arcade	0	0	0	0	0	0	0	0	0	0	የመጫወቻ ማዕከል
arch	0	0	0	0	0	0	0	0	0	0	ቅስት
archaeological	0	0	0	0	0	0	0	0	0	0	አርኪኦሎጂካል
archaeologist	0	0	0	0	0	0	0	0	0	0	አርኪኦሎጂስት
archaeology	0	1	0	0	0	0	1	0	0	0	አርኪኦሎጂ
archaic	0	0	0	0	0	1	0	0	0	0	ጥንታዊ
archbishop	0	0	0	0	0	0	0	0	0	0	ሊቀ ጳጳስ
arched	0	0	0	0	0	0	0	0	0	0	ቅስት
archer	0	0	0	0	0	0	0	0	0	0	ቀስተኛ
archery	0	0	0	0	0	0	0	0	0	0	ቀስት መወርወር
archetype	0	0	0	0	0	0	0	0	0	0	አርኪታይፕ
archipelago	0	0	0	0	0	0	0	0	0	0	ደሴቶች
architect	0	0	0	0	0	0	0	0	0	0	አርክቴክት
architecture	0	0	0	0	0	0	0	0	0	1	አርክቴክቸር
archive	0	0	0	0	0	0	0	0	0	0	ማህደር
arctic	0	0	0	0	0	0	0	0	0	0	አርክቲክ
ardent	0	1	0	0	1	0	1	0	0	0	ታታሪ
ardor	0	0	0	0	0	0	1	0	0	0	እልህ አስጨራሽ
arduous	0	0	0	0	0	1	0	0	0	0	አድካሚ
area	0	0	0	0	0	0	0	0	0	0	አካባቢ
arena	0	0	0	0	0	0	0	0	0	0	መድረክ
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	ወኪል
argue	1	0	0	0	0	1	0	0	0	0	ተከራከሩ
argument	1	0	0	0	0	1	0	0	0	0	ክርክር
argumentation	1	0	0	0	0	0	0	0	0	0	ክርክር
argumentative	0	0	0	0	0	1	0	0	0	0	ተከራካሪ
arguments	1	0	0	0	0	0	0	0	0	0	ክርክሮች
arid	0	0	0	0	0	1	0	1	0	0	ደረቅ
aristocracy	0	0	0	0	0	0	1	0	0	0	መኳንንት
aristocrat	0	0	0	0	0	0	0	0	0	0	aristocrat
aristocratic	0	0	0	0	0	0	1	0	0	0	ባላባት
arithmetic	0	0	0	0	0	0	0	0	0	0	አርቲሜቲክ
ark	0	0	0	0	0	0	0	0	0	0	ታቦት
arm	0	0	0	0	0	0	0	0	0	0	ክንድ
armada	0	0	0	0	0	0	0	0	0	0	አርማዳ
armament	1	0	0	1	0	0	0	0	0	0	ትጥቅ
armaments	0	0	0	1	0	1	0	0	0	0	ትጥቅ
armature	0	0	0	0	0	0	0	0	0	0	ትጥቅ
armed	1	0	0	1	0	1	1	0	0	0	የታጠቁ
armor	0	0	0	1	0	0	1	0	0	1	ትጥቅ
armored	0	0	0	1	0	0	0	0	0	0	የታጠቁ
armory	0	0	0	0	0	0	0	0	0	1	የጦር ዕቃ ቤት
arms	0	0	0	0	0	0	0	0	0	0	ክንዶች
army	0	0	0	0	0	0	0	0	0	0	ሠራዊት
aroma	0	0	0	0	0	0	1	0	0	0	መዓዛ
arousal	0	0	0	0	0	0	0	0	0	0	መነቃቃት
arouse	0	1	0	0	0	0	1	0	0	0	መቀስቀስ
arraignment	1	0	0	1	0	1	0	1	0	0	ክስ ማቅረብ
arrange	0	0	0	0	0	0	0	0	0	0	አዘጋጅ
arranged	0	0	0	0	0	0	0	0	0	0	ተደራጅቷል።
arrangement	0	0	0	0	0	0	0	0	0	0	ዝግጅት
array	0	0	0	0	0	0	1	0	0	0	ድርድር
arrears	0	0	0	0	0	1	0	0	0	0	ውዝፍ እዳዎች
arrest	0	0	0	0	0	1	0	0	0	0	ማሰር
arrival	0	1	0	0	0	0	0	0	0	0	መምጣት
arrive	0	1	0	0	0	0	0	0	0	0	መድረስ
arrogance	0	0	0	0	0	1	0	0	0	0	እብሪተኝነት
arrogant	1	0	1	0	0	1	0	0	0	0	እብሪተኛ
arrow	0	0	0	0	0	0	0	0	0	0	ቀስት
arsenal	0	0	0	0	0	0	0	0	0	0	አርሰናል
arsenic	0	0	1	1	0	1	0	1	0	0	አርሴኒክ
arson	1	0	0	1	0	1	0	0	0	0	ማቃጠል
art	0	1	0	0	1	0	1	1	1	0	ስነ ጥበብ
artery	0	0	0	0	0	0	0	0	0	0	የደም ቧንቧ
artful	0	0	0	0	0	0	0	0	0	0	ጥበባዊ
arthropod	0	0	0	0	0	0	0	0	0	0	አርቶፖድ
artichoke	0	0	0	0	0	0	0	0	0	0	artichoke
article	0	0	0	0	0	0	0	0	0	0	ጽሑፍ
articles	0	0	0	0	0	0	0	0	0	0	ጽሑፎች
articulate	0	0	0	0	0	0	1	0	0	0	መግለፅ
articulation	0	0	0	0	0	0	1	0	0	0	መግለጽ
artifice	0	0	0	0	0	0	0	0	0	0	አርቲፊሻል
artillery	0	0	0	1	0	1	0	0	0	0	መድፍ
artisan	0	0	0	0	0	0	1	0	0	0	የእጅ ባለሙያ
artist	0	0	0	0	0	0	0	0	0	0	አርቲስት
artiste	0	0	0	0	0	0	1	0	0	0	አርቲስት
artistic	0	0	0	0	0	0	1	0	0	0	ጥበባዊ
artists	0	0	0	0	0	0	0	0	0	0	አርቲስቶች
ascend	0	0	0	0	0	0	0	0	0	0	መውጣት
ascendancy	0	0	0	0	0	0	1	0	0	0	ወደ ላይ ከፍ ማለት
ascension	0	0	0	0	0	0	0	0	0	0	ዕርገት
ascent	0	0	0	0	0	0	1	0	0	0	መውጣት
ascertain	0	0	0	0	0	0	0	0	0	0	ማረጋገጥ
ascertained	0	0	0	0	0	0	0	0	0	0	ተረጋግጧል
ascetic	0	0	0	0	0	0	0	0	0	0	አሴቲክ
ash	0	0	0	0	0	1	0	0	0	0	አመድ
ashamed	0	0	1	0	0	1	0	1	0	0	ማፈር
ashes	0	0	0	0	0	1	0	1	0	0	አመድ
asleep	0	0	0	0	0	0	0	0	0	0	ተኝቷል
asp	0	0	0	1	0	0	0	0	0	0	አስፕ
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	ገጽታ
aspects	0	0	0	0	0	0	0	0	0	0	ገጽታዎች
asphalt	0	0	0	0	0	0	0	0	0	0	አስፋልት
aspiration	0	1	0	0	1	0	1	0	1	1	ምኞት
aspire	0	1	0	0	1	0	1	0	0	0	እመኝ
aspiring	0	1	0	0	1	0	1	0	0	1	የሚጓጉ
ass	0	0	0	0	0	1	0	0	0	0	አህያ
assail	1	0	0	1	0	1	0	0	1	0	ማጥቃት
assailant	1	0	0	1	0	1	0	1	0	0	አጥቂ
assassin	1	0	0	1	0	1	0	1	0	0	ነፍሰ ገዳይ
assassinate	1	0	0	1	0	1	0	0	0	0	መግደል
assassination	1	0	0	1	0	1	0	1	0	0	ግድያ
assault	1	0	0	1	0	1	0	0	0	0	ጥቃት
assay	0	0	0	0	0	0	0	0	0	0	መመርመር
assemblage	0	0	0	0	0	0	0	0	0	0	መሰብሰብ
assemble	0	0	0	0	0	0	0	0	0	0	መሰብሰብ
assembled	0	0	0	0	0	0	0	0	0	0	ተሰብስበው
assembly	0	0	0	0	0	0	1	0	0	1	ስብሰባ
assent	0	0	0	0	0	0	1	0	0	0	መቀበል
assert	0	0	0	0	0	0	0	0	0	0	አስረግጠው አስረግጡ
asserting	0	0	0	0	0	0	1	0	0	1	በማስረገጥ
assertion	0	0	0	0	0	0	0	0	0	0	ማረጋገጫ
assess	0	0	0	0	0	0	0	0	0	0	መገምገም
assessment	0	0	0	0	0	0	0	0	1	1	ግምገማ
assessor	0	0	0	0	0	0	0	0	0	1	ገምጋሚ
assets	0	0	0	0	0	0	1	0	0	0	ንብረቶች
asshole	1	0	1	0	0	1	0	0	0	0	አሳፋሪ
assign	0	0	0	0	0	0	0	0	0	0	መመደብ
assignee	0	0	0	0	0	0	0	0	0	1	ተመዳቢ
assignment	0	0	0	0	0	0	0	0	0	0	ምደባ
assimilate	0	0	0	0	0	0	0	0	0	0	አስመሳይ
assimilation	0	0	0	0	0	0	0	0	0	0	ውህደት
assist	0	0	0	0	0	0	1	0	0	1	መርዳት
assistance	0	0	0	0	0	0	1	0	0	0	እርዳታ
assistant	0	0	0	0	0	0	0	0	0	0	ረዳት
associate	0	0	0	0	0	0	1	0	0	1	ተባባሪ
association	0	0	0	0	0	0	0	0	0	1	ማህበር
assorted	0	0	0	0	0	0	0	0	0	0	የተለያዩ
assortment	0	0	0	0	0	0	0	0	0	0	ምደባ
assuage	0	0	0	0	0	0	1	0	0	0	ማስታገስ
assumed	0	0	0	0	0	0	0	0	0	0	ተብሎ ተገምቷል።
assuming	0	0	0	0	0	0	0	0	0	0	ብለን መገመት
assumption	0	0	0	0	0	0	0	0	0	0	ግምት
assurance	0	0	0	0	0	0	1	0	0	1	ማረጋገጫ
assure	0	0	0	0	0	0	0	0	0	1	አረጋግጥ
assured	0	0	0	0	0	0	1	0	0	1	በማለት ተረጋግጧል
assuredly	0	0	0	0	0	0	0	0	0	1	በእርግጠኝነት
asterisk	0	0	0	0	0	0	0	0	0	0	ኮከብ ምልክት
asteroids	0	0	0	0	0	0	0	0	0	0	አስትሮይድስ
astigmatism	0	0	0	0	0	0	0	0	0	0	አስቲክማቲዝም
astonishingly	0	0	0	0	0	0	1	0	1	0	በሚያስደንቅ ሁኔታ
astonishment	0	0	0	0	1	0	1	0	1	0	መደነቅ
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	ተሳስቷል።
astringent	0	0	0	0	0	1	0	0	0	0	አስትሪያንት
astrologer	0	1	0	0	0	0	1	0	0	0	ኮከብ ቆጣሪ
astrology	0	0	0	0	0	0	0	0	0	0	ኮከብ ቆጠራ
astronaut	0	0	0	0	0	0	1	0	0	0	የጠፈር ተመራማሪ
astronomer	0	1	0	0	0	0	1	0	0	0	የሥነ ፈለክ ተመራማሪ
astronomy	0	0	0	0	0	0	0	0	0	0	የስነ ፈለክ ጥናት
astute	0	0	0	0	0	0	1	0	0	0	አስተዋይ
asunder	0	0	0	0	0	0	0	0	0	0	አስንደር
asylum	0	0	0	1	0	1	0	0	0	0	ጥገኝነት
asymmetric	0	0	0	0	0	0	0	0	0	0	ያልተመጣጠነ
asymmetry	0	0	1	0	0	0	0	0	0	0	ተመጣጣኝ ያልሆነ
asymptotic	0	0	0	0	0	0	0	0	0	0	አስመሳይ
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	አምላክ የለሽነት
atheistic	0	0	0	0	0	0	0	0	0	0	አምላክ የለሽ
atherosclerosis	0	0	0	1	0	1	0	1	0	0	አተሮስክለሮሲስስ
athlete	0	0	0	0	0	0	1	0	0	0	አትሌት
athletic	0	0	0	0	0	0	1	0	0	0	አትሌቲክስ
athleticism	0	0	0	0	0	0	0	0	0	0	አትሌቲክስ
athletics	0	0	0	0	0	0	0	0	0	0	አትሌቲክስ
atlas	0	0	0	0	0	0	0	0	0	0	አትላስ
atmosphere	0	0	0	0	0	0	0	0	0	0	ከባቢ አየር
atmospheric	0	0	0	0	0	0	0	0	0	0	በከባቢ አየር ውስጥ
atoll	0	0	0	0	0	0	0	0	0	0	አቶል
atom	0	0	0	0	0	0	1	0	0	0	አቶም
atomic	0	0	0	0	0	0	0	0	0	0	አቶሚክ
atone	0	1	0	0	1	0	1	0	0	1	ያስተሰርያል
atonement	0	0	0	0	0	0	1	0	0	0	ስርየት
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	አሰቃቂ
atrocity	1	0	1	1	0	1	0	1	0	0	አረመኔያዊ ድርጊት
atrophy	0	0	1	1	0	1	0	1	0	0	እየመነመነ መጥቷል።
attach	0	0	0	0	0	0	0	0	0	0	ማያያዝ
