English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Turkmen Word
ammunition	0	0	0	0	0	0	0	0	0	0	ok-däri
amnesia	0	0	0	0	0	1	0	0	0	0	amneziýa
amnesty	0	0	0	0	1	0	1	0	0	0	amnistiýa
amorphous	0	0	0	0	0	0	0	0	0	0	amorf
amortization	0	0	0	0	0	0	0	0	0	1	amortizasiýa
amount	0	0	0	0	0	0	0	0	0	0	mukdary
amour	0	1	0	0	1	0	1	0	0	1	amour
ampersand	0	0	0	0	0	0	0	0	0	0	ampersand
amphetamines	0	0	1	0	0	1	0	0	0	0	amfetaminler
amphibian	0	0	0	0	0	0	0	0	0	0	amfibiýa
amphibious	0	0	0	0	0	0	0	0	0	0	amfibiýa
amphitheater	0	0	0	0	0	0	0	0	0	0	amfiteatr
amplification	0	0	0	0	0	0	0	0	0	0	güýçlendirmek
amplify	0	0	0	0	0	0	0	0	0	0	güýçlendiriň
amplitude	0	0	0	0	0	0	0	0	0	0	amplituda
amply	0	0	0	0	0	0	0	0	0	0	ýeterlik
amputation	0	0	0	0	0	0	0	0	0	0	amputasiýa
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	gülkünç
amused	0	0	0	0	1	0	1	0	0	0	gülkünç
amusement	0	0	0	0	1	0	1	0	0	0	güýmenje
amusing	0	0	0	0	1	0	1	0	0	0	gülkünç
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestezi
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestezik
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analjezik
analogous	0	0	0	0	0	0	0	0	0	0	meňzeş
analogue	0	0	0	0	0	0	0	0	0	0	analog
analogy	0	0	0	0	0	0	0	0	0	0	meňzeşlik
analysis	0	0	0	0	0	0	0	0	0	0	derňewi
analyst	0	1	0	0	0	0	1	0	0	1	analitik
analytic	0	0	0	0	0	0	0	0	0	0	analitik
analyze	0	0	0	0	0	0	0	0	0	0	derňäň
analyzer	0	0	0	0	0	0	0	0	0	0	analizator
anarchism	1	0	0	1	0	1	0	0	0	0	anarhizm
anarchist	1	0	0	1	0	1	0	0	0	0	anarhist
anarchy	1	0	0	1	0	1	0	0	0	0	anarhiýa
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomoz
anathema	1	0	1	1	0	1	0	1	0	0	anatema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomiki
anatomy	0	0	0	0	0	0	0	0	0	0	anatomiýa
ancestor	0	0	0	0	0	0	0	0	0	0	ata-babasy
ancestral	0	0	0	0	0	0	0	0	0	1	ata-baba
ancestry	0	0	0	0	0	0	0	0	0	0	nesil şejeresi
anchor	0	0	0	0	0	0	1	0	0	0	labyr
anchorage	0	0	0	0	0	0	1	1	0	0	gämi duralgasy
ancient	0	0	0	0	0	1	0	0	0	0	gadymy
ancillary	0	0	0	0	0	0	0	0	0	0	goşmaça
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemon
anew	0	0	0	0	0	0	0	0	0	0	täzeden
angel	0	1	0	0	1	0	1	0	1	1	perişde
angelic	0	0	0	0	1	0	1	0	0	1	perişde
anger	1	0	0	0	0	1	0	0	0	0	gahar
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiografiýa
angle	0	0	0	0	0	0	0	0	0	0	burç
angling	0	1	0	0	0	1	0	0	0	0	burç
angry	1	0	1	0	0	1	0	0	0	0	gaharly
anguish	1	0	0	1	0	1	0	1	0	0	hasrat
angular	0	0	0	0	0	0	0	0	0	0	burçly
anhydrous	0	0	0	0	0	0	0	0	0	0	suwsuz
animal	0	0	0	0	0	0	0	0	0	0	haýwan
animate	0	0	0	0	0	0	1	0	0	0	janlandyrmak
animated	0	0	0	0	1	0	1	0	0	0	animasiýa
animation	0	0	0	0	0	0	0	0	0	0	animasiýa
animosity	1	0	1	1	0	1	0	1	0	0	duşmançylyk
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	topuk
annals	0	0	0	0	0	0	0	0	0	0	ýyl ýazgylary
annex	0	0	0	0	0	0	0	0	0	0	goşundy
annexation	0	0	0	0	0	0	0	0	0	0	anneksiýa
annexe	0	0	0	0	0	0	0	0	0	0	goşundy
annihilate	1	0	0	1	0	1	0	0	0	0	ýok etmek
annihilated	1	0	0	1	0	1	0	1	0	0	ýok edildi
annihilation	1	0	0	1	0	1	0	1	0	0	ýok etmek
annotate	0	0	0	0	0	0	0	0	0	0	düşündiriş beriň
annotation	0	0	0	0	0	0	0	0	0	0	düşündiriş
announce	0	0	0	0	0	0	0	0	0	0	yglan et
announcement	0	1	0	0	0	0	0	0	0	0	bildiriş
annoy	1	0	1	0	0	1	0	0	0	0	bizar etmek
annoyance	1	0	1	0	0	1	0	0	0	0	bizar etmek
annoying	1	0	0	0	0	1	0	0	0	0	bizar ediji
annuity	0	0	0	0	0	0	0	0	0	0	ýyllyk
annul	0	0	0	0	0	1	0	0	0	0	ýatyr
annular	0	0	0	0	0	0	0	0	0	0	ýyllyk
annulment	0	0	0	0	0	1	0	1	0	0	ýatyrmak
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	ýaglamak
anomalous	0	0	0	0	0	0	0	0	0	0	anomal
anomaly	0	0	0	1	0	1	0	0	1	0	anomaliýa
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anonim
answer	0	0	0	0	0	0	0	0	0	0	jogap ber
answerable	0	0	0	0	0	0	0	0	0	1	jogap bermeli
answering	0	0	0	0	0	0	0	0	0	0	jogap bermek
ant	0	0	0	0	0	0	0	0	0	0	garynja
antagonism	1	0	0	0	0	1	0	0	0	0	garşydaşlyk
antagonist	1	0	0	0	0	1	0	0	0	0	garşydaş
antagonistic	1	0	1	0	0	1	0	0	0	0	garşydaş
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	antekedent
antelope	0	0	0	0	0	0	0	0	0	0	garynja
antenna	0	0	0	0	0	0	0	0	0	0	antenna
anterior	0	0	0	0	0	0	0	0	0	0	öň tarapy
anthem	0	0	0	0	0	0	0	0	0	0	gimni
anthology	0	0	0	0	0	0	0	0	0	0	antologiýa
anthrax	0	0	1	1	0	1	0	1	0	0	garynja
anthropology	0	0	0	0	0	0	0	0	0	0	antropologiýa
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotik
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotikler
antichrist	1	0	1	1	0	1	0	0	0	0	antihrist
anticipation	0	1	0	0	0	0	0	0	0	0	garaşmak
anticipatory	0	1	0	0	0	0	0	0	0	0	garaşmak
antidote	0	1	0	0	0	0	1	0	0	1	antidote
antifungal	0	0	0	0	0	0	1	0	0	1	antifungal
antimony	0	0	0	0	0	0	0	0	0	0	antimon
antipathy	1	0	1	0	0	1	0	0	0	0	antipatiýa
antiquarian	0	0	0	0	0	0	0	0	0	0	gadymy
antiquated	0	0	0	0	0	1	0	0	0	0	gadymy
antique	0	0	0	0	0	0	1	0	0	0	gadymy
antiquity	0	0	0	0	0	0	0	0	0	0	gadymy
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptik
antisocial	1	0	1	1	0	1	0	1	0	0	jemgyýetçilik
antithesis	1	0	0	0	0	1	0	0	0	0	antitez
antithetical	0	0	0	0	0	0	0	0	0	0	antitetiki
antiviral	0	0	0	0	0	0	0	0	0	0	wirusa garşy
antler	0	0	0	0	0	0	0	0	0	0	garynja
anvil	0	0	0	0	0	0	0	0	0	0	anvil
anxiety	1	1	0	1	0	1	0	1	0	0	alada
anxious	0	1	0	1	0	1	0	0	0	0	aladaly
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	çaltlyk bilen
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	kwartira
apathetic	0	0	0	0	0	1	0	1	0	0	biperwaý
apathy	0	0	0	0	0	1	0	1	0	0	biperwaýlyk
ape	0	0	0	0	0	0	0	0	0	0	maýmyn
aperture	0	0	0	0	0	0	0	0	0	0	apertura
apex	0	0	0	0	0	0	0	0	0	0	iň ýokary
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	her bölek
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokaliptik
apologetic	0	0	0	0	0	0	1	0	0	1	ötünç soraýan
apologist	0	0	0	0	0	0	0	0	0	0	ötünç soraýan
apologize	0	0	0	0	0	0	1	1	0	1	ötünç sora
apology	0	0	0	0	0	0	1	0	0	0	ötünç
apostasy	0	0	0	0	0	0	0	0	0	0	dinden çykmak
apostate	0	0	0	0	0	0	0	0	0	0	dinden çykmak
apostle	0	0	0	0	0	0	1	0	0	1	resul
apostolic	0	0	0	0	0	0	0	0	0	1	resul
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrof
appalling	0	0	1	1	0	1	0	0	0	0	elhenç
apparatus	0	0	0	0	0	0	0	0	0	0	enjamlar
apparel	0	0	0	0	0	0	0	0	0	0	eşik
apparently	0	0	0	0	0	0	0	0	0	0	görnüşi ýaly
apparition	0	0	0	1	0	0	0	0	1	0	eşik
appeal	0	1	0	0	0	0	0	0	0	0	şikaýat
appearance	0	0	0	0	0	0	0	0	0	0	daşky görnüşi
appease	0	0	0	0	0	0	0	0	0	0	köşeşdir
appellant	0	0	0	0	0	0	0	0	0	0	şikaýatçy
append	0	0	0	0	0	0	0	0	0	0	goş
appendage	0	0	0	0	0	0	0	0	0	0	goşundy
appendicitis	0	0	0	1	0	1	0	1	0	0	appendisit
appendix	0	0	0	0	0	0	0	0	0	0	goşundy
appetite	0	0	0	0	0	0	0	0	0	0	işdä
appetizer	0	0	0	0	0	0	0	0	0	0	işdäaçar
applause	0	0	0	0	1	0	1	0	1	1	el çarpyşmalar
apple	0	0	0	0	0	0	0	0	0	0	alma
appliance	0	0	0	0	0	0	0	0	0	0	enjam
appliances	0	0	0	0	0	0	0	0	0	0	enjamlar
applicability	0	0	0	0	0	0	0	0	0	0	ulanylyşy
applicable	0	0	0	0	0	0	0	0	0	0	ulanylýar
applicant	0	1	0	0	0	0	0	0	0	0	ýüz tutujy
application	0	0	0	0	0	0	0	0	0	0	amaly
apply	0	0	0	0	0	0	0	0	0	0	ýüz tutuň
appoint	0	0	0	0	0	0	0	0	0	0	bellemek
appointment	0	0	0	0	0	0	0	0	0	0	bellemek
appointments	0	0	0	0	0	0	0	0	0	0	duşuşyklar
apportion	0	0	0	0	0	0	0	0	0	0	paýlamak
apportionment	0	0	0	0	0	0	0	0	0	0	bölmek
appraise	0	0	0	0	0	0	0	0	0	0	baha bermek
appreciable	0	0	0	0	0	0	0	0	0	0	minnetdar
appreciation	0	0	0	0	1	0	1	0	0	1	minnetdarlyk
apprehend	0	0	0	1	0	0	0	0	0	0	tutmak
apprehension	0	0	0	1	0	1	0	0	0	0	gorkmak
apprehensive	0	1	0	1	0	1	0	0	0	0	howsala düşdi
apprentice	0	0	0	0	0	0	0	0	0	1	okuwçy
apprenticeship	0	0	0	0	0	0	0	0	0	0	şägirtlik
approach	0	0	0	0	0	0	0	0	0	0	çemeleşmek
approaching	0	1	0	0	0	0	0	0	0	0	ýakynlaşýar
approbation	0	0	0	0	0	0	1	0	0	1	tassyklama
appropriation	0	0	0	0	0	1	0	0	0	0	bölüp bermek
approval	0	0	0	0	0	0	1	0	0	0	tassyklamak
approve	0	0	0	0	1	0	1	0	0	1	tassyklamaly
approving	0	0	0	0	0	0	1	0	0	0	tassyklamak
approximate	0	0	0	0	0	0	0	0	0	0	takmynan
approximately	0	0	0	0	0	0	0	0	0	0	takmynan
approximating	0	0	0	0	0	0	0	0	0	0	takmynan
approximation	0	0	0	0	0	0	0	0	0	0	takmynan
appurtenances	0	0	0	0	0	0	0	0	0	0	enjamlar
apron	0	0	0	0	0	0	0	0	0	0	perron
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	başarnyk
aqua	0	0	0	0	0	0	0	0	0	0	akwa
aquamarine	0	0	0	0	0	0	0	0	0	0	akuamarin
aquarium	0	0	0	0	0	0	0	0	0	0	akwarium
aquatic	0	0	0	0	0	0	0	0	0	0	suw
aqueduct	0	0	0	0	0	0	0	0	0	0	suw geçiriji
aqueous	0	0	0	0	0	0	0	0	0	0	suwly
arable	0	0	0	0	0	0	0	0	0	0	ekerançylyk
arbiter	0	0	0	0	0	0	0	0	0	1	emin
arbitrate	0	0	0	0	0	0	0	0	0	0	eminlik etmek
arbitration	0	1	0	0	0	0	0	0	0	0	arbitra.
arbitrator	0	0	0	0	0	0	0	0	0	1	araçy
arbor	0	0	0	0	0	0	0	0	0	0	duralga
arc	0	0	0	0	0	0	0	0	0	0	ark
arcade	0	0	0	0	0	0	0	0	0	0	arka
arch	0	0	0	0	0	0	0	0	0	0	arka
archaeological	0	0	0	0	0	0	0	0	0	0	arheologiki
archaeologist	0	0	0	0	0	0	0	0	0	0	arheolog
archaeology	0	1	0	0	0	0	1	0	0	0	arheologiýa
archaic	0	0	0	0	0	1	0	0	0	0	gadymy
archbishop	0	0	0	0	0	0	0	0	0	0	arhiýepiskop
arched	0	0	0	0	0	0	0	0	0	0	ýaýly
archer	0	0	0	0	0	0	0	0	0	0	okçy
archery	0	0	0	0	0	0	0	0	0	0	ok atmak
archetype	0	0	0	0	0	0	0	0	0	0	arhetip
archipelago	0	0	0	0	0	0	0	0	0	0	arhipelag
architect	0	0	0	0	0	0	0	0	0	0	arhitektor
architecture	0	0	0	0	0	0	0	0	0	1	arhitektura
archive	0	0	0	0	0	0	0	0	0	0	arhiw
arctic	0	0	0	0	0	0	0	0	0	0	arktika
ardent	0	1	0	0	1	0	1	0	0	0	ardent
ardor	0	0	0	0	0	0	1	0	0	0	ardor
arduous	0	0	0	0	0	1	0	0	0	0	kyn
area	0	0	0	0	0	0	0	0	0	0	meýdany
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	jedel etmek
argument	1	0	0	0	0	1	0	0	0	0	argument
argumentation	1	0	0	0	0	0	0	0	0	0	argument
argumentative	0	0	0	0	0	1	0	0	0	0	argumentli
arguments	1	0	0	0	0	0	0	0	0	0	argumentler
arid	0	0	0	0	0	1	0	1	0	0	gurak
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokratiýa
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokrat
arithmetic	0	0	0	0	0	0	0	0	0	0	arifmetik
ark	0	0	0	0	0	0	0	0	0	0	gämi
arm	0	0	0	0	0	0	0	0	0	0	gol
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	ýarag
armaments	0	0	0	1	0	1	0	0	0	0	ýaraglar
armature	0	0	0	0	0	0	0	0	0	0	armatura
armed	1	0	0	1	0	1	1	0	0	0	ýaragly
armor	0	0	0	1	0	0	1	0	0	1	sowut
armored	0	0	0	1	0	0	0	0	0	0	sowutly
armory	0	0	0	0	0	0	0	0	0	1	ýaraglar
arms	0	0	0	0	0	0	0	0	0	0	ýaraglar
army	0	0	0	0	0	0	0	0	0	0	goşun
aroma	0	0	0	0	0	0	1	0	0	0	ys
arousal	0	0	0	0	0	0	0	0	0	0	joşgun
arouse	0	1	0	0	0	0	1	0	0	0	oýarmak
arraignment	1	0	0	1	0	1	0	1	0	0	kazyýet işi
arrange	0	0	0	0	0	0	0	0	0	0	tertibe sal
arranged	0	0	0	0	0	0	0	0	0	0	tertipleşdirildi
arrangement	0	0	0	0	0	0	0	0	0	0	tertibi
array	0	0	0	0	0	0	1	0	0	0	massiw
arrears	0	0	0	0	0	1	0	0	0	0	bergiler
arrest	0	0	0	0	0	1	0	0	0	0	tussag etmek
arrival	0	1	0	0	0	0	0	0	0	0	gelmegi
arrive	0	1	0	0	0	0	0	0	0	0	gel
arrogance	0	0	0	0	0	1	0	0	0	0	ulumsylyk
arrogant	1	0	1	0	0	1	0	0	0	0	ulumsy
arrow	0	0	0	0	0	0	0	0	0	0	ok
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsen
arson	1	0	0	1	0	1	0	0	0	0	ot ýakmak
art	0	1	0	0	1	0	1	1	1	0	sungat
artery	0	0	0	0	0	0	0	0	0	0	arteriýa
artful	0	0	0	0	0	0	0	0	0	0	çeper
arthropod	0	0	0	0	0	0	0	0	0	0	artropod
artichoke	0	0	0	0	0	0	0	0	0	0	artokok
article	0	0	0	0	0	0	0	0	0	0	makala
articles	0	0	0	0	0	0	0	0	0	0	makalalar
articulate	0	0	0	0	0	0	1	0	0	0	aýdyň
articulation	0	0	0	0	0	0	1	0	0	0	artikulýasiýa
artifice	0	0	0	0	0	0	0	0	0	0	artifice
artillery	0	0	0	1	0	1	0	0	0	0	artilleriýa
artisan	0	0	0	0	0	0	1	0	0	0	senetçi
artist	0	0	0	0	0	0	0	0	0	0	suratkeş
artiste	0	0	0	0	0	0	1	0	0	0	Aýdymçy
artistic	0	0	0	0	0	0	1	0	0	0	çeperçilik
artists	0	0	0	0	0	0	0	0	0	0	suratkeşler
ascend	0	0	0	0	0	0	0	0	0	0	çykmak
ascendancy	0	0	0	0	0	0	1	0	0	0	ýokarlanmak
ascension	0	0	0	0	0	0	0	0	0	0	ýokary galma
ascent	0	0	0	0	0	0	1	0	0	0	çykmak
ascertain	0	0	0	0	0	0	0	0	0	0	anyklaň
ascertained	0	0	0	0	0	0	0	0	0	0	anyklandy
ascetic	0	0	0	0	0	0	0	0	0	0	yhlasly
ash	0	0	0	0	0	1	0	0	0	0	kül
ashamed	0	0	1	0	0	1	0	1	0	0	utandym
ashes	0	0	0	0	0	1	0	1	0	0	kül
asleep	0	0	0	0	0	0	0	0	0	0	uklap ýatyr
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	tarapy
aspects	0	0	0	0	0	0	0	0	0	0	taraplary
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	isleg
aspire	0	1	0	0	1	0	1	0	0	0	ymtyl
aspiring	0	1	0	0	1	0	1	0	0	1	ymtylýan
ass	0	0	0	0	0	1	0	0	0	0	eşek
assail	1	0	0	1	0	1	0	0	1	0	hüjüm
assailant	1	0	0	1	0	1	0	1	0	0	hüjümçi
assassin	1	0	0	1	0	1	0	1	0	0	ganhor
assassinate	1	0	0	1	0	1	0	0	0	0	öldürmek
assassination	1	0	0	1	0	1	0	1	0	0	janyna kast etmek
assault	1	0	0	1	0	1	0	0	0	0	hüjüm etmek
assay	0	0	0	0	0	0	0	0	0	0	derňew
assemblage	0	0	0	0	0	0	0	0	0	0	ýygnamak
assemble	0	0	0	0	0	0	0	0	0	0	ýygna
assembled	0	0	0	0	0	0	0	0	0	0	ýygnandy
assembly	0	0	0	0	0	0	1	0	0	1	gurnama
assent	0	0	0	0	0	0	1	0	0	0	razy
assert	0	0	0	0	0	0	0	0	0	0	tassykla
asserting	0	0	0	0	0	0	1	0	0	1	tassyklamak
assertion	0	0	0	0	0	0	0	0	0	0	tassyklama
assess	0	0	0	0	0	0	0	0	0	0	baha beriň
assessment	0	0	0	0	0	0	0	0	1	1	baha bermek
assessor	0	0	0	0	0	0	0	0	0	1	baha beriji
assets	0	0	0	0	0	0	1	0	0	0	aktiwleri
asshole	1	0	1	0	0	1	0	0	0	0	gümürtik
assign	0	0	0	0	0	0	0	0	0	0	bellemek
assignee	0	0	0	0	0	0	0	0	0	1	bellän
assignment	0	0	0	0	0	0	0	0	0	0	ýumuş
assimilate	0	0	0	0	0	0	0	0	0	0	assimilýasiýa etmek
assimilation	0	0	0	0	0	0	0	0	0	0	assimilýasiýa
assist	0	0	0	0	0	0	1	0	0	1	kömek et
assistance	0	0	0	0	0	0	1	0	0	0	kömek
assistant	0	0	0	0	0	0	0	0	0	0	kömekçisi
associate	0	0	0	0	0	0	1	0	0	1	birleşmek
association	0	0	0	0	0	0	0	0	0	1	birleşmesi
assorted	0	0	0	0	0	0	0	0	0	0	assortiment
assortment	0	0	0	0	0	0	0	0	0	0	assortiment
assuage	0	0	0	0	0	0	1	0	0	0	ynandyrmak
assumed	0	0	0	0	0	0	0	0	0	0	çak edilýär
assuming	0	0	0	0	0	0	0	0	0	0	göz öňünde tutýar
assumption	0	0	0	0	0	0	0	0	0	0	çaklama
assurance	0	0	0	0	0	0	1	0	0	1	kepillik
assure	0	0	0	0	0	0	0	0	0	1	ynandyr
assured	0	0	0	0	0	0	1	0	0	1	ynandyrdy
assuredly	0	0	0	0	0	0	0	0	0	1	Elbetde
asterisk	0	0	0	0	0	0	0	0	0	0	ýyldyz ýyldyzy
asteroids	0	0	0	0	0	0	0	0	0	0	asteroidler
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatizm
astonishingly	0	0	0	0	0	0	1	0	1	0	geň galdyryjy
astonishment	0	0	0	0	1	0	1	0	1	0	geň galmak
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	azaşdy
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	astrolog
astrology	0	0	0	0	0	0	0	0	0	0	astrologiýa
astronaut	0	0	0	0	0	0	1	0	0	0	kosmonawt
astronomer	0	1	0	0	0	0	1	0	0	0	astronom
astronomy	0	0	0	0	0	0	0	0	0	0	astronomiýa
astute	0	0	0	0	0	0	1	0	0	0	haýran
asunder	0	0	0	0	0	0	0	0	0	0	bölmek
asylum	0	0	0	1	0	1	0	0	0	0	gaçybatalga
asymmetric	0	0	0	0	0	0	0	0	0	0	asimmetrik
asymmetry	0	0	1	0	0	0	0	0	0	0	assimetriýa
asymptotic	0	0	0	0	0	0	0	0	0	0	asimptotik
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	ateizm
atheistic	0	0	0	0	0	0	0	0	0	0	ateist
atherosclerosis	0	0	0	1	0	1	0	1	0	0	ateroskleroz
athlete	0	0	0	0	0	0	1	0	0	0	türgen
athletic	0	0	0	0	0	0	1	0	0	0	ýeňil atletika
athleticism	0	0	0	0	0	0	0	0	0	0	ýeňil atletika
athletics	0	0	0	0	0	0	0	0	0	0	ýeňil atletika
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosferasy
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosfera
atoll	0	0	0	0	0	0	0	0	0	0	atoll
atom	0	0	0	0	0	0	1	0	0	0	atom
atomic	0	0	0	0	0	0	0	0	0	0	atom
atone	0	1	0	0	1	0	1	0	0	1	ýuwuldy
atonement	0	0	0	0	0	0	1	0	0	0	günäden saplanmak
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	wagşy
atrocity	1	0	1	1	0	1	0	1	0	0	wagşyçylyk
atrophy	0	0	1	1	0	1	0	1	0	0	atrofiýa
attach	0	0	0	0	0	0	0	0	0	0	dakyň
attachment	0	0	0	0	0	0	1	0	0	0	goşundy
attack	1	0	0	1	0	1	0	0	0	0	hüjüm
attacking	1	0	1	1	0	1	0	1	1	0	hüjüm etmek
attain	0	0	0	0	0	0	0	0	0	0	ýetmek
attainable	0	1	0	0	0	0	1	0	0	0	ýetip bolýar
attainment	0	0	0	0	0	0	1	0	0	0	ýetmek
attempt	0	1	0	0	0	0	0	0	0	0	synanyşyk
attendance	0	1	0	0	0	0	0	0	0	0	gatnaşmak
attendant	0	0	0	0	0	0	1	0	0	1	hyzmatkäri
attention	0	0	0	0	0	0	1	0	0	0	üns
attentive	0	0	0	0	0	0	1	0	0	1	ünsli
attenuate	0	0	0	0	0	0	0	0	0	0	berkitmek
attenuated	0	0	0	0	0	1	0	0	0	0	berkidilen
attenuation	0	0	0	0	0	1	0	1	0	0	gowşamak
attest	0	0	0	0	0	0	1	0	0	1	tassyklamak
attestation	0	0	0	0	0	0	0	0	0	1	attestasiýa
attic	0	0	0	0	0	0	0	0	0	0	üçek
attire	0	0	0	0	0	0	0	0	0	0	eşik
attitude	0	0	0	0	0	0	0	0	0	0	garaýyş
attorney	1	0	0	1	0	0	1	0	0	1	aklawçysy
attraction	0	0	0	0	0	0	1	0	0	0	özüne çekiji
attractiveness	0	0	0	0	0	0	1	0	0	0	özüne çekiji
attributable	0	0	0	0	0	0	0	0	0	0	degişli
attribute	0	0	0	0	0	0	0	0	0	0	atribut
attribution	0	0	0	0	0	0	0	0	0	0	atributiýasy
attrition	0	0	0	0	0	0	0	0	0	0	çekmek
auburn	0	0	0	0	0	0	0	0	0	0	auburn
auction	0	1	0	0	0	0	0	0	0	0	auksion
auctioneer	0	0	0	0	0	0	0	0	0	0	auksionçy
audacious	0	0	0	0	0	0	0	0	0	0	batyrgaý
audacity	0	0	0	0	0	1	0	0	0	0	batyrgaýlyk
audible	0	0	0	0	0	0	0	0	0	0	eşidilýär
audience	0	1	0	0	0	0	0	0	0	0	diňleýjiler
audit	0	0	0	0	0	0	0	0	0	0	audit
audition	0	0	0	0	0	0	0	0	0	0	auditoriýa
auditor	0	0	0	1	0	0	0	0	0	1	auditor
auditorium	0	0	0	0	0	0	0	0	0	0	zal
auditory	0	0	0	0	0	0	0	0	0	0	eşidiş
aught	0	0	0	0	0	0	0	0	0	0	Bir zat
augment	0	0	0	0	0	0	1	0	0	0	köpeltmek
augmentation	0	0	0	0	0	0	0	0	0	0	köpeltmek
august	0	0	0	0	0	0	1	0	0	0	awgust
aunt	0	0	0	0	0	0	1	0	0	1	daýza
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	hemaýat
auspicious	0	1	0	0	1	0	1	0	0	0	hoşniýetli
austere	0	0	0	1	0	1	0	1	0	0	austere
austerity	0	0	0	0	0	1	0	0	0	0	tygşytlylyk
authentic	0	0	0	0	1	0	1	0	0	1	Hakyky
authenticate	0	0	0	0	0	0	0	0	0	1	tassyklamak
authentication	0	0	0	0	0	0	0	0	0	1	tassyklamak
authenticity	0	0	0	0	0	0	1	0	0	1	hakykylygy
author	0	0	0	0	0	0	1	0	0	1	Awtory
authoritative	0	0	0	0	0	0	1	0	0	1	abraýly
authority	0	0	0	0	0	0	1	0	0	1	ygtyýarlyk
authorization	0	0	0	0	0	0	1	0	0	1	ygtyýarnama
authorize	0	0	0	0	0	0	0	0	0	1	ygtyýar beriň
authorized	0	0	0	0	0	0	1	0	0	0	ygtyýarly
authorship	0	0	0	0	0	0	0	0	0	0	Awtorlyk
auto	0	0	0	0	0	0	0	0	0	0	awtoulag
autobiography	0	0	0	0	0	0	0	0	0	0	awtobiografiýasy
autocratic	0	0	0	0	0	1	0	0	0	0	awtokratik
autograph	0	0	0	0	0	0	0	0	0	0	awtograf
automatic	0	0	0	0	0	0	0	0	0	1	awtomatiki
automobile	0	0	0	0	0	0	0	0	0	0	awtoulag
