English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Sinhala Word
alongside	0	0	0	0	0	0	0	0	0	0	පසෙකින්
aloof	0	0	0	0	0	1	0	0	0	0	දුරස්ථ
aloud	0	0	0	0	0	0	0	0	0	0	හයියෙන්
alphabet	0	0	0	0	0	0	0	0	0	0	හෝඩිය
alphabetical	0	0	0	0	0	0	0	0	0	0	අකාරාදී
altar	0	0	0	0	0	0	0	0	0	0	පූජාසනය
alter	0	0	0	0	0	0	0	0	0	0	වෙනස් කරන්න
alteration	0	0	0	0	0	0	0	0	0	0	වෙනස් කිරීම
altercation	1	0	0	0	0	1	0	0	0	0	ආරවුලක්
altered	0	0	0	0	0	0	0	0	0	0	වෙනස් කරන ලදී
alternate	0	0	0	0	0	0	0	0	0	0	විකල්ප
alternative	0	0	0	0	0	0	0	0	0	0	විකල්ප
altitude	0	0	0	0	0	0	0	0	0	0	උන්නතාංශය
alto	0	0	0	0	0	0	0	0	0	0	ඇල්ටෝ
altogether	0	0	0	0	0	0	0	0	0	0	සම්පූර්ණයෙන්ම
alumnus	0	0	0	0	0	0	0	0	0	0	ආදි ශිෂ්‍යයා
alveolar	0	0	0	0	0	0	0	0	0	0	ඇල්වෙයෝලර්
amalgam	0	0	0	0	0	0	0	0	0	0	සංයෝගය
amalgamation	0	0	0	0	0	0	0	0	0	0	ඒකාබද්ධ කිරීම
amass	0	0	0	0	0	0	0	0	0	0	රැස් කරනවා
amateur	0	0	0	0	0	0	0	0	0	0	ආධුනික
amaze	0	0	0	0	0	0	0	0	1	0	විශ්මයට පත් කරන්න
amazement	0	0	0	0	0	0	0	0	0	0	විස්මය
amazingly	0	0	0	0	1	0	1	0	1	0	පුදුම සහගත ලෙස
ambassador	0	0	0	0	0	0	1	0	0	1	තානාපති
amber	0	0	0	0	0	0	0	0	0	0	ඇම්බර්
ambient	0	0	0	0	0	0	0	0	0	0	අවට
ambiguity	0	0	0	0	0	0	0	0	0	0	අපැහැදිලි බව
ambiguous	0	0	0	0	0	1	0	0	0	0	අපැහැදිලි
ambit	0	0	0	0	0	0	0	0	0	0	සීමාව
ambition	0	1	0	0	1	0	1	0	0	1	අභිලාෂය
ambitious	0	0	0	0	0	0	0	0	0	0	අභිලාෂකාමී
ambulance	0	0	0	1	0	0	0	0	0	1	ගිලන් රථය
ambush	1	0	0	1	0	1	0	0	1	0	සැඟවී සිටීම
ameliorate	0	0	0	0	0	0	1	0	0	0	වැඩිදියුණු කරන්න
amen	0	0	0	0	1	0	1	0	0	1	ආමෙන්
amenable	0	0	0	0	0	0	1	0	0	0	සුහදශීලී
amend	0	0	0	0	0	0	1	0	0	0	සංශෝධනය කරනවා
amendment	0	0	0	0	0	0	0	0	0	0	සංශෝධනය
amends	0	0	0	0	0	0	1	0	0	0	සංශෝධනය කරයි
amenity	0	0	0	0	0	0	1	0	0	0	සැප පහසුව
amethyst	0	0	0	0	0	0	0	0	0	0	ඇමතීස්ට්
amiable	0	0	0	0	0	0	1	0	0	0	මිත්රශීලී
amicable	0	0	0	0	1	0	1	0	0	0	මිත්රශීලී
amid	0	0	0	0	0	0	0	0	0	0	අතර
amidst	0	0	0	0	0	0	0	0	0	0	අතර
ammonia	0	0	1	0	0	0	0	0	0	0	ඇමෝනියා
ammunition	0	0	0	0	0	0	0	0	0	0	පතොරම්
amnesia	0	0	0	0	0	1	0	0	0	0	අමතක වීම
amnesty	0	0	0	0	1	0	1	0	0	0	සමාව දීම
amorphous	0	0	0	0	0	0	0	0	0	0	අස්ඵටික
amortization	0	0	0	0	0	0	0	0	0	1	ක්රමක්ෂය කිරීම
amount	0	0	0	0	0	0	0	0	0	0	ප්රමාණය
amour	0	1	0	0	1	0	1	0	0	1	ආතල්
ampersand	0	0	0	0	0	0	0	0	0	0	ඇම්පර්සන්ඩ්
amphetamines	0	0	1	0	0	1	0	0	0	0	ඇම්ෆෙටමින්
amphibian	0	0	0	0	0	0	0	0	0	0	උභයජීවී
amphibious	0	0	0	0	0	0	0	0	0	0	උභයජීවී
amphitheater	0	0	0	0	0	0	0	0	0	0	amphitheatre
amplification	0	0	0	0	0	0	0	0	0	0	විස්තාරණය
amplify	0	0	0	0	0	0	0	0	0	0	විස්තාරණය කරන්න
amplitude	0	0	0	0	0	0	0	0	0	0	විස්තාරය
amply	0	0	0	0	0	0	0	0	0	0	විශාල වශයෙන්
amputation	0	0	0	0	0	0	0	0	0	0	කපා ඉවත් කිරීම
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	විනෝදයට
amused	0	0	0	0	1	0	1	0	0	0	විනෝද වුණා
amusement	0	0	0	0	1	0	1	0	0	0	විනෝදය
amusing	0	0	0	0	1	0	1	0	0	0	විනෝදජනකයි
ana	0	0	0	0	0	0	0	0	0	0	අනා
anaconda	0	0	1	1	0	1	0	0	0	0	ඇනකොන්ඩා
anaesthesia	0	0	0	0	0	0	0	0	0	0	නිර්වින්දනය
anaesthetic	0	0	0	0	0	0	0	0	0	0	නිර්වින්දනය
anal	0	0	0	0	0	1	0	0	0	0	ගුද මාර්ගය
analgesic	0	0	0	0	0	0	0	0	0	0	වේදනා නාශක
analogous	0	0	0	0	0	0	0	0	0	0	සමානය
analogue	0	0	0	0	0	0	0	0	0	0	ඇනෙලොග්
analogy	0	0	0	0	0	0	0	0	0	0	සාදෘශ්‍යය
analysis	0	0	0	0	0	0	0	0	0	0	විශ්ලේෂණය
analyst	0	1	0	0	0	0	1	0	0	1	විශ්ලේෂක
analytic	0	0	0	0	0	0	0	0	0	0	විශ්ලේෂණාත්මක
analyze	0	0	0	0	0	0	0	0	0	0	විශ්ලේෂණය කරන්න
analyzer	0	0	0	0	0	0	0	0	0	0	විශ්ලේෂකය
anarchism	1	0	0	1	0	1	0	0	0	0	අරාජිකවාදය
anarchist	1	0	0	1	0	1	0	0	0	0	අරාජිකවාදී
anarchy	1	0	0	1	0	1	0	0	0	0	අරාජිකත්වය
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	අනාත්මය
anatomic	0	0	0	0	0	0	0	0	0	0	කායික
anatomy	0	0	0	0	0	0	0	0	0	0	ව්‍යුහ විද්‍යාව
ancestor	0	0	0	0	0	0	0	0	0	0	මුතුන් මිත්තන්
ancestral	0	0	0	0	0	0	0	0	0	1	මුතුන් මිත්තන්
ancestry	0	0	0	0	0	0	0	0	0	0	පරම්පරාව
anchor	0	0	0	0	0	0	1	0	0	0	නැංගුරම
anchorage	0	0	0	0	0	0	1	1	0	0	නැංගුරම් ලෑම
ancient	0	0	0	0	0	1	0	0	0	0	පුරාණ
ancillary	0	0	0	0	0	0	0	0	0	0	සහායක
androgen	0	0	0	0	0	0	0	0	0	0	ඇන්ඩ්රොජන්
anemone	0	0	0	0	0	0	0	0	0	0	ඇනිමෝන්
anew	0	0	0	0	0	0	0	0	0	0	නව
angel	0	1	0	0	1	0	1	0	1	1	දේවදූතයා
angelic	0	0	0	0	1	0	1	0	0	1	දේවදූත
anger	1	0	0	0	0	1	0	0	0	0	කෝපය
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	කෝණය
angling	0	1	0	0	0	1	0	0	0	0	angling
angry	1	0	1	0	0	1	0	0	0	0	කෝපයෙන්
anguish	1	0	0	1	0	1	0	1	0	0	වේදනාව
angular	0	0	0	0	0	0	0	0	0	0	කෝණික
anhydrous	0	0	0	0	0	0	0	0	0	0	නිර්ජලීය
animal	0	0	0	0	0	0	0	0	0	0	සත්ව
animate	0	0	0	0	0	0	1	0	0	0	සජීවීකරණය
animated	0	0	0	0	1	0	1	0	0	0	සජීවිකරණ
animation	0	0	0	0	0	0	0	0	0	0	සජීවීකරණය
animosity	1	0	1	1	0	1	0	1	0	0	සතුරුකම
animus	1	0	0	0	0	1	0	0	0	0	සජීවී
ankle	0	0	0	0	0	0	0	0	0	0	වළලුකර
annals	0	0	0	0	0	0	0	0	0	0	වංශකථාව
annex	0	0	0	0	0	0	0	0	0	0	ඇමුණුම
annexation	0	0	0	0	0	0	0	0	0	0	ඈඳාගැනීම
annexe	0	0	0	0	0	0	0	0	0	0	ඇමුණුම
annihilate	1	0	0	1	0	1	0	0	0	0	විනාශ කරනවා
annihilated	1	0	0	1	0	1	0	1	0	0	සමූලඝාතනය කළා
annihilation	1	0	0	1	0	1	0	1	0	0	සමූලඝාතනය
annotate	0	0	0	0	0	0	0	0	0	0	විවරණය
annotation	0	0	0	0	0	0	0	0	0	0	විවරණ
announce	0	0	0	0	0	0	0	0	0	0	නිවේදනය කරනවා
announcement	0	1	0	0	0	0	0	0	0	0	නිවේදනය
annoy	1	0	1	0	0	1	0	0	0	0	කරදර කරනවා
annoyance	1	0	1	0	0	1	0	0	0	0	කරදරය
annoying	1	0	0	0	0	1	0	0	0	0	කරදරකාරී
annuity	0	0	0	0	0	0	0	0	0	0	වාර්ෂිකව
annul	0	0	0	0	0	1	0	0	0	0	අවලංගු කරන්න
annular	0	0	0	0	0	0	0	0	0	0	වළයාකාර
annulment	0	0	0	0	0	1	0	1	0	0	අවලංගු කිරීම
annulus	0	0	0	0	0	0	0	0	0	0	වළලුකරය
anointing	0	0	0	0	0	0	0	0	0	0	අභිෂේක කිරීම
anomalous	0	0	0	0	0	0	0	0	0	0	විෂම
anomaly	0	0	0	1	0	1	0	0	1	0	විෂමතාව
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	නිර්නාමික
answer	0	0	0	0	0	0	0	0	0	0	පිළිතුර
answerable	0	0	0	0	0	0	0	0	0	1	පිළිතුරු දිය හැකි
answering	0	0	0	0	0	0	0	0	0	0	පිළිතුරු දෙමින්
ant	0	0	0	0	0	0	0	0	0	0	කූඹියා
antagonism	1	0	0	0	0	1	0	0	0	0	විරුද්ධත්වය
antagonist	1	0	0	0	0	1	0	0	0	0	විරුද්ධවාදියා
antagonistic	1	0	1	0	0	1	0	0	0	0	විරුද්ධවාදී
ante	0	0	0	0	0	0	0	0	0	0	පෙර
antecedent	0	0	0	0	0	0	0	0	0	0	පූර්වාදර්ශය
antelope	0	0	0	0	0	0	0	0	0	0	ඇන්ටිලොප්
antenna	0	0	0	0	0	0	0	0	0	0	ඇන්ටනාව
anterior	0	0	0	0	0	0	0	0	0	0	ඉදිරිපස
anthem	0	0	0	0	0	0	0	0	0	0	ගීය
anthology	0	0	0	0	0	0	0	0	0	0	සංග්රහය
anthrax	0	0	1	1	0	1	0	1	0	0	ඇන්ත්රැක්ස්
anthropology	0	0	0	0	0	0	0	0	0	0	මානව විද්යාව
antibiotic	0	0	0	0	0	0	0	0	0	0	ප්රතිජීවක
antibiotics	0	0	0	0	0	0	1	0	0	0	ප්රතිජීවක ඖෂධ
antichrist	1	0	1	1	0	1	0	0	0	0	අන්තක්රිස්තුස්
anticipation	0	1	0	0	0	0	0	0	0	0	අපේක්ෂාව
anticipatory	0	1	0	0	0	0	0	0	0	0	අපේක්ෂා සහගත
antidote	0	1	0	0	0	0	1	0	0	1	ප්රතිවිරෝධක
antifungal	0	0	0	0	0	0	1	0	0	1	දිලීර නාශක
antimony	0	0	0	0	0	0	0	0	0	0	ඇන්ටිමනි
antipathy	1	0	1	0	0	1	0	0	0	0	විරුද්ධවාදිකම්
antiquarian	0	0	0	0	0	0	0	0	0	0	පුරාවස්තු
antiquated	0	0	0	0	0	1	0	0	0	0	පැරණි
antique	0	0	0	0	0	0	1	0	0	0	පෞරාණික
antiquity	0	0	0	0	0	0	0	0	0	0	පෞරාණිකත්වය
antiseptic	0	0	0	0	0	0	1	0	0	1	විෂබීජ නාශක
antisocial	1	0	1	1	0	1	0	1	0	0	සමාජ විරෝධී
antithesis	1	0	0	0	0	1	0	0	0	0	ප්රතිවිරෝධය
antithetical	0	0	0	0	0	0	0	0	0	0	විරුද්ධවාදී
antiviral	0	0	0	0	0	0	0	0	0	0	ප්රතිවෛරස්
antler	0	0	0	0	0	0	0	0	0	0	අං
anvil	0	0	0	0	0	0	0	0	0	0	අමුණ
anxiety	1	1	0	1	0	1	0	1	0	0	කාංසාව
anxious	0	1	0	1	0	1	0	0	0	0	කනස්සල්ලෙන්
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	වේගවත්
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	මහල් නිවාසය
apathetic	0	0	0	0	0	1	0	1	0	0	උදාසීන
apathy	0	0	0	0	0	1	0	1	0	0	උදාසීනත්වය
ape	0	0	0	0	0	0	0	0	0	0	වානරයා
aperture	0	0	0	0	0	0	0	0	0	0	විවරය
apex	0	0	0	0	0	0	0	0	0	0	අග්ර
aphid	0	0	1	0	0	1	0	0	0	0	කුඩිත්තන්
apiece	0	0	0	0	0	0	0	0	0	0	කොටසක්
aplomb	0	0	0	0	0	0	1	0	0	0	අපොයි
apocalyptic	0	0	0	0	0	0	0	0	0	0	එළිදරව්
apologetic	0	0	0	0	0	0	1	0	0	1	සමාව අයදින
apologist	0	0	0	0	0	0	0	0	0	0	සමාව අයදිනවා
apologize	0	0	0	0	0	0	1	1	0	1	සමාව ඉල්ලන්න
apology	0	0	0	0	0	0	1	0	0	0	සමාව අයැදීම
apostasy	0	0	0	0	0	0	0	0	0	0	ඇදහිල්ල අත්හැරීම
apostate	0	0	0	0	0	0	0	0	0	0	ඇදහිල්ල අත්හළ
apostle	0	0	0	0	0	0	1	0	0	1	ප්රේරිත
apostolic	0	0	0	0	0	0	0	0	0	1	අපෝස්තලික
apostrophe	0	0	0	0	0	0	0	0	0	0	අපෝස්ට්‍රොෆි
appalling	0	0	1	1	0	1	0	0	0	0	භයානකයි
apparatus	0	0	0	0	0	0	0	0	0	0	උපකරණ
apparel	0	0	0	0	0	0	0	0	0	0	ඇඟලුම්
apparently	0	0	0	0	0	0	0	0	0	0	පෙනෙන විදිහට
apparition	0	0	0	1	0	0	0	0	1	0	අවතාරය
appeal	0	1	0	0	0	0	0	0	0	0	අභියාචනය
appearance	0	0	0	0	0	0	0	0	0	0	පෙනුම
appease	0	0	0	0	0	0	0	0	0	0	සනසන්න
appellant	0	0	0	0	0	0	0	0	0	0	අභියාචනාකරු
append	0	0	0	0	0	0	0	0	0	0	එකතු කරන්න
appendage	0	0	0	0	0	0	0	0	0	0	උපග්රන්ථය
appendicitis	0	0	0	1	0	1	0	1	0	0	ඇපෙන්ඩිසයිටිස්
appendix	0	0	0	0	0	0	0	0	0	0	උපග්රන්ථය
appetite	0	0	0	0	0	0	0	0	0	0	ආහාර රුචිය
appetizer	0	0	0	0	0	0	0	0	0	0	ආහාර රුචිය
applause	0	0	0	0	1	0	1	0	1	1	අත්පොළසන් දීම
apple	0	0	0	0	0	0	0	0	0	0	ඇපල්
appliance	0	0	0	0	0	0	0	0	0	0	උපකරණය
appliances	0	0	0	0	0	0	0	0	0	0	උපකරණ
applicability	0	0	0	0	0	0	0	0	0	0	අදාළත්වය
applicable	0	0	0	0	0	0	0	0	0	0	අදාළ වේ
applicant	0	1	0	0	0	0	0	0	0	0	ඉල්ලුම්කරු
application	0	0	0	0	0	0	0	0	0	0	අයදුම්පත
apply	0	0	0	0	0	0	0	0	0	0	අයදුම් කරන්න
appoint	0	0	0	0	0	0	0	0	0	0	පත් කරනවා
appointment	0	0	0	0	0	0	0	0	0	0	පත්වීම
appointments	0	0	0	0	0	0	0	0	0	0	පත්වීම්
apportion	0	0	0	0	0	0	0	0	0	0	බෙදීම
apportionment	0	0	0	0	0	0	0	0	0	0	බෙදීම
appraise	0	0	0	0	0	0	0	0	0	0	තක්සේරු කරන්න
appreciable	0	0	0	0	0	0	0	0	0	0	අගය කළ හැකි ය
appreciation	0	0	0	0	1	0	1	0	0	1	අගය කිරීම
apprehend	0	0	0	1	0	0	0	0	0	0	අල්ලාගන්න
apprehension	0	0	0	1	0	1	0	0	0	0	භීතිය
apprehensive	0	1	0	1	0	1	0	0	0	0	තැතිගැන්මකි
apprentice	0	0	0	0	0	0	0	0	0	1	ආධුනිකයා
apprenticeship	0	0	0	0	0	0	0	0	0	0	ආධුනිකත්වය
approach	0	0	0	0	0	0	0	0	0	0	ප්රවේශය
approaching	0	1	0	0	0	0	0	0	0	0	ළං වෙනවා
approbation	0	0	0	0	0	0	1	0	0	1	අනුමත කිරීම
appropriation	0	0	0	0	0	1	0	0	0	0	විසර්ජනය
approval	0	0	0	0	0	0	1	0	0	0	අනුමතිය
approve	0	0	0	0	1	0	1	0	0	1	අනුමත කරනවා
approving	0	0	0	0	0	0	1	0	0	0	අනුමත කරනවා
approximate	0	0	0	0	0	0	0	0	0	0	ආසන්න වශයෙන්
approximately	0	0	0	0	0	0	0	0	0	0	ආසන්න වශයෙන්
approximating	0	0	0	0	0	0	0	0	0	0	ආසන්න වශයෙන්
approximation	0	0	0	0	0	0	0	0	0	0	ආසන්න වශයෙන්
appurtenances	0	0	0	0	0	0	0	0	0	0	උපකරන
apron	0	0	0	0	0	0	0	0	0	0	උඩ ඇඳුම
apt	0	0	0	0	0	0	1	0	0	0	සුදුසු
aptitude	0	0	0	0	0	0	1	0	0	0	යෝග්‍යතාවය
aqua	0	0	0	0	0	0	0	0	0	0	ඇක්වා
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	මින්මැදුර
aquatic	0	0	0	0	0	0	0	0	0	0	ජලජ
aqueduct	0	0	0	0	0	0	0	0	0	0	ජලධරය
aqueous	0	0	0	0	0	0	0	0	0	0	ජලීය
arable	0	0	0	0	0	0	0	0	0	0	වගා කළ හැකි
arbiter	0	0	0	0	0	0	0	0	0	1	බේරුම්කරු
arbitrate	0	0	0	0	0	0	0	0	0	0	බේරුම් කරයි
arbitration	0	1	0	0	0	0	0	0	0	0	බේරුම්කරණය
arbitrator	0	0	0	0	0	0	0	0	0	1	බේරුම්කරු
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	චාප
arcade	0	0	0	0	0	0	0	0	0	0	ආකේඩ්
arch	0	0	0	0	0	0	0	0	0	0	ආරුක්කු
archaeological	0	0	0	0	0	0	0	0	0	0	පුරාවිද්යාත්මක
archaeologist	0	0	0	0	0	0	0	0	0	0	පුරාවිද්යාඥයා
archaeology	0	1	0	0	0	0	1	0	0	0	පුරාවිද්යාව
archaic	0	0	0	0	0	1	0	0	0	0	පෞරාණික
archbishop	0	0	0	0	0	0	0	0	0	0	අගරදගුරු
arched	0	0	0	0	0	0	0	0	0	0	ආරුක්කු
archer	0	0	0	0	0	0	0	0	0	0	දුනුවායා
archery	0	0	0	0	0	0	0	0	0	0	දුනු ශිල්පය
archetype	0	0	0	0	0	0	0	0	0	0	පුරාවිද්යාව
archipelago	0	0	0	0	0	0	0	0	0	0	දූපත් සමූහය
architect	0	0	0	0	0	0	0	0	0	0	ගෘහ නිර්මාණ ශිල්පියා
architecture	0	0	0	0	0	0	0	0	0	1	නිර්මාණ ශිල්පය
archive	0	0	0	0	0	0	0	0	0	0	ලේඛනාගාරය
arctic	0	0	0	0	0	0	0	0	0	0	ආක්ටික්
ardent	0	1	0	0	1	0	1	0	0	0	උද්යෝගිමත්
ardor	0	0	0	0	0	0	1	0	0	0	උද්යෝගය
arduous	0	0	0	0	0	1	0	0	0	0	වෙහෙසකරයි
area	0	0	0	0	0	0	0	0	0	0	ප්රදේශය
arena	0	0	0	0	0	0	0	0	0	0	පිටිය
areola	0	0	0	0	0	0	0	0	0	0	Areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	වාද කරනවා
argument	1	0	0	0	0	1	0	0	0	0	තර්කය
argumentation	1	0	0	0	0	0	0	0	0	0	තර්ක කිරීම
argumentative	0	0	0	0	0	1	0	0	0	0	වාදාත්මක
arguments	1	0	0	0	0	0	0	0	0	0	තර්ක
arid	0	0	0	0	0	1	0	1	0	0	ශුෂ්ක
aristocracy	0	0	0	0	0	0	1	0	0	0	වංශාධිපතිත්වය
aristocrat	0	0	0	0	0	0	0	0	0	0	වංශාධිපතියා
aristocratic	0	0	0	0	0	0	1	0	0	0	වංශාධිපති
arithmetic	0	0	0	0	0	0	0	0	0	0	අංක ගණිතය
ark	0	0	0	0	0	0	0	0	0	0	නැව
arm	0	0	0	0	0	0	0	0	0	0	හස්තය
armada	0	0	0	0	0	0	0	0	0	0	ආමඩා
armament	1	0	0	1	0	0	0	0	0	0	ආයුධ
armaments	0	0	0	1	0	1	0	0	0	0	ආයුධ
armature	0	0	0	0	0	0	0	0	0	0	ආමේචරය
armed	1	0	0	1	0	1	1	0	0	0	සන්නද්ධ
armor	0	0	0	1	0	0	1	0	0	1	සන්නාහය
armored	0	0	0	1	0	0	0	0	0	0	සන්නද්ධ
armory	0	0	0	0	0	0	0	0	0	1	අවි ගබඩාව
arms	0	0	0	0	0	0	0	0	0	0	ආයුධ
army	0	0	0	0	0	0	0	0	0	0	හමුදා
aroma	0	0	0	0	0	0	1	0	0	0	සුවඳ
arousal	0	0	0	0	0	0	0	0	0	0	උද්දීපනය
arouse	0	1	0	0	0	0	1	0	0	0	අවදි කරයි
arraignment	1	0	0	1	0	1	0	1	0	0	නඩු පැවරීම
arrange	0	0	0	0	0	0	0	0	0	0	පිළියෙළ කරන්න
arranged	0	0	0	0	0	0	0	0	0	0	සකස් කර ඇත
arrangement	0	0	0	0	0	0	0	0	0	0	විධිවිධානය
array	0	0	0	0	0	0	1	0	0	0	අරාව
arrears	0	0	0	0	0	1	0	0	0	0	හිඟ මුදල්
arrest	0	0	0	0	0	1	0	0	0	0	අත්අඩංගුවට ගැනීම
arrival	0	1	0	0	0	0	0	0	0	0	පැමිණීම
arrive	0	1	0	0	0	0	0	0	0	0	පැමිණේ
arrogance	0	0	0	0	0	1	0	0	0	0	උඩඟුකම
arrogant	1	0	1	0	0	1	0	0	0	0	අහංකාරයි
arrow	0	0	0	0	0	0	0	0	0	0	ඊතලය
arsenal	0	0	0	0	0	0	0	0	0	0	අවි ගබඩාව
arsenic	0	0	1	1	0	1	0	1	0	0	ආසනික්
arson	1	0	0	1	0	1	0	0	0	0	ගිනි තැබීම
art	0	1	0	0	1	0	1	1	1	0	කලාව
artery	0	0	0	0	0	0	0	0	0	0	ධමනිය
artful	0	0	0	0	0	0	0	0	0	0	කලාත්මක
arthropod	0	0	0	0	0	0	0	0	0	0	ආත්රපෝඩාව
artichoke	0	0	0	0	0	0	0	0	0	0	අර්ටිචෝක්
article	0	0	0	0	0	0	0	0	0	0	ලිපිය
articles	0	0	0	0	0	0	0	0	0	0	ලිපි
articulate	0	0	0	0	0	0	1	0	0	0	ප්රකාශ කරන්න
articulation	0	0	0	0	0	0	1	0	0	0	උච්චාරණය
artifice	0	0	0	0	0	0	0	0	0	0	කෘතිම
artillery	0	0	0	1	0	1	0	0	0	0	කාලතුවක්කු
artisan	0	0	0	0	0	0	1	0	0	0	ශිල්පී
artist	0	0	0	0	0	0	0	0	0	0	කලාකරු
artiste	0	0	0	0	0	0	1	0	0	0	කලාකරුවා
artistic	0	0	0	0	0	0	1	0	0	0	කලාත්මක
artists	0	0	0	0	0	0	0	0	0	0	කලාකරුවන්
ascend	0	0	0	0	0	0	0	0	0	0	නගිනවා
ascendancy	0	0	0	0	0	0	1	0	0	0	නැගීම
ascension	0	0	0	0	0	0	0	0	0	0	නැගීම
ascent	0	0	0	0	0	0	1	0	0	0	නැගීම
ascertain	0	0	0	0	0	0	0	0	0	0	තහවුරු කරගන්න
ascertained	0	0	0	0	0	0	0	0	0	0	තහවුරු කර ඇත
ascetic	0	0	0	0	0	0	0	0	0	0	තාපස
ash	0	0	0	0	0	1	0	0	0	0	අළු
ashamed	0	0	1	0	0	1	0	1	0	0	ලැජ්ජයි
ashes	0	0	0	0	0	1	0	1	0	0	අළු
asleep	0	0	0	0	0	0	0	0	0	0	නිදාගෙන
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	ඇස්පාර්ටේම්
aspect	0	0	0	0	0	0	0	0	0	0	අංගය
aspects	0	0	0	0	0	0	0	0	0	0	පැති
asphalt	0	0	0	0	0	0	0	0	0	0	ඇස්ෆල්ට්
aspiration	0	1	0	0	1	0	1	0	1	1	අභිලාෂය
aspire	0	1	0	0	1	0	1	0	0	0	අපේක්ෂා කරනවා
aspiring	0	1	0	0	1	0	1	0	0	1	අභිලාෂකාමී
ass	0	0	0	0	0	1	0	0	0	0	කොටළුවා
assail	1	0	0	1	0	1	0	0	1	0	පහර දීම
assailant	1	0	0	1	0	1	0	1	0	0	ප්රහාරකයා
assassin	1	0	0	1	0	1	0	1	0	0	ඝාතකයා
assassinate	1	0	0	1	0	1	0	0	0	0	ඝාතනය කරන්න
assassination	1	0	0	1	0	1	0	1	0	0	ඝාතනය
assault	1	0	0	1	0	1	0	0	0	0	පහරදීම
assay	0	0	0	0	0	0	0	0	0	0	විශ්ලේෂණය
assemblage	0	0	0	0	0	0	0	0	0	0	එකලස් කිරීම
assemble	0	0	0	0	0	0	0	0	0	0	එකලස් කරන්න
assembled	0	0	0	0	0	0	0	0	0	0	එකලස් කර ඇත
assembly	0	0	0	0	0	0	1	0	0	1	එකලස් කිරීම
assent	0	0	0	0	0	0	1	0	0	0	එකඟ වීම
assert	0	0	0	0	0	0	0	0	0	0	තහවුරු කරනවා
asserting	0	0	0	0	0	0	1	0	0	1	තහවුරු කරමින්
assertion	0	0	0	0	0	0	0	0	0	0	ප්රකාශය
assess	0	0	0	0	0	0	0	0	0	0	තක්සේරු කරන්න
assessment	0	0	0	0	0	0	0	0	1	1	තක්සේරුව
assessor	0	0	0	0	0	0	0	0	0	1	තක්සේරුකරු
assets	0	0	0	0	0	0	1	0	0	0	වත්කම්
asshole	1	0	1	0	0	1	0	0	0	0	බූරුවා
assign	0	0	0	0	0	0	0	0	0	0	පැවරීම
assignee	0	0	0	0	0	0	0	0	0	1	පැවරුම්කරු
assignment	0	0	0	0	0	0	0	0	0	0	පැවරුම
assimilate	0	0	0	0	0	0	0	0	0	0	උකහා ගන්න
assimilation	0	0	0	0	0	0	0	0	0	0	උකහා ගැනීම
assist	0	0	0	0	0	0	1	0	0	1	සහාය
assistance	0	0	0	0	0	0	1	0	0	0	සහාය
assistant	0	0	0	0	0	0	0	0	0	0	සහකාර
associate	0	0	0	0	0	0	1	0	0	1	ඇසුරු කරන්න
association	0	0	0	0	0	0	0	0	0	1	සංගමය
assorted	0	0	0	0	0	0	0	0	0	0	වර්ග කර ඇත
assortment	0	0	0	0	0	0	0	0	0	0	වර්ගීකරණය
assuage	0	0	0	0	0	0	1	0	0	0	සමනය කිරීම
assumed	0	0	0	0	0	0	0	0	0	0	උපකල්පනය කර ඇත
assuming	0	0	0	0	0	0	0	0	0	0	උපකල්පනය කරමින්
assumption	0	0	0	0	0	0	0	0	0	0	උපකල්පනය
assurance	0	0	0	0	0	0	1	0	0	1	සහතිකය
assure	0	0	0	0	0	0	0	0	0	1	සහතික කරනවා
assured	0	0	0	0	0	0	1	0	0	1	සහතික විය
assuredly	0	0	0	0	0	0	0	0	0	1	සහතිකයි
asterisk	0	0	0	0	0	0	0	0	0	0	තරු ලකුණ
asteroids	0	0	0	0	0	0	0	0	0	0	ග්රහක
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	පුදුම සහගත ලෙස
astonishment	0	0	0	0	1	0	1	0	1	0	විස්මය
astral	0	0	0	0	0	0	0	0	0	0	තාරකා
